vehicle_id,citizen_id,vehicle_number,vehicle_type
VH003714,CID006194,KA86AB2377,Car
VH003715,CID006196,KA29AB2108,Truck
VH003716,CID006199,KA35AB3942,Bike
VH003717,CID006203,KA86AB4255,Car
VH003718,CID006204,KA97AB2122,Auto
VH003719,CID006205,KA85AB8613,Auto
VH003720,CID006206,KA18AB8490,Truck
VH003721,CID006209,KA48AB9485,Bike
VH003722,CID006210,KA79AB6290,Car
VH003723,CID006211,KA20AB9220,Bike
VH003724,CID006212,KA94AB3923,Truck
VH003725,CID006213,KA81AB9404,Auto
VH003726,CID006214,KA76AB9665,Truck
VH003727,CID006215,KA95AB1287,Truck
VH003728,CID006216,KA21AB1852,Car
VH003729,CID006217,KA89AB7520,Bike
VH003730,CID006218,KA84AB7715,Car
VH003731,CID006219,KA43AB2522,Truck
VH003732,CID006220,KA81AB7186,Car
VH003733,CID006221,KA77AB9632,Truck
VH003734,CID006223,KA04AB6025,Truck
VH003735,CID006224,KA88AB8146,Bike
VH003736,CID006227,KA54AB6208,Car
VH003737,CID006228,KA75AB1916,Auto
VH003738,CID006229,KA76AB9625,Auto
VH003739,CID006234,KA53AB6399,Auto
VH003740,CID006235,KA23AB2048,Truck
VH003741,CID006236,KA53AB7374,Bike
VH003742,CID006237,KA95AB7135,Car
VH003743,CID006239,KA33AB7506,Car
VH003744,CID006242,KA09AB1572,Truck
VH003745,CID006243,KA09AB9576,Car
VH003746,CID006245,KA91AB7693,Bike
VH003747,CID006248,KA83AB8343,Truck
VH003748,CID006250,KA53AB4418,Bike
VH003749,CID006253,KA69AB9966,Bike
VH003750,CID006254,KA25AB8099,Bike
VH003751,CID006255,KA82AB7115,Car
VH003752,CID006256,KA83AB6134,Bike
VH003753,CID006259,KA12AB9971,Bike
VH003754,CID006260,KA19AB8233,Car
VH003755,CID006261,KA52AB6064,Auto
VH003756,CID006263,KA88AB3951,Car
VH003757,CID006266,KA23AB5204,Truck
VH003758,CID006271,KA30AB6344,Auto
VH003759,CID006273,KA58AB9634,Auto
VH003760,CID006276,KA28AB7028,Car
VH003761,CID006277,KA70AB1150,Car
VH003762,CID006279,KA11AB2023,Car
VH003763,CID006280,KA93AB7676,Car
VH003764,CID006282,KA30AB3092,Truck
VH003765,CID006283,KA93AB9211,Auto
VH003766,CID006284,KA51AB2632,Bike
VH003767,CID006285,KA12AB2256,Truck
VH003768,CID006286,KA74AB8382,Bike
VH003769,CID006287,KA84AB2902,Truck
VH003770,CID006290,KA35AB2987,Car
VH003771,CID006291,KA11AB5894,Bike
VH003772,CID006292,KA61AB8896,Car
VH003773,CID006293,KA67AB6635,Auto
VH003774,CID006296,KA87AB5088,Auto
VH003775,CID006297,KA81AB9665,Bike
VH003776,CID006301,KA35AB2737,Auto
VH003777,CID006302,KA66AB4292,Bike
VH003778,CID006304,KA59AB7179,Auto
VH003779,CID006305,KA74AB7154,Truck
VH003780,CID006306,KA28AB7370,Truck
VH003781,CID006307,KA40AB7831,Auto
VH003782,CID006308,KA75AB1759,Truck
VH003783,CID006309,KA06AB8812,Truck
VH003784,CID006312,KA67AB3860,Bike
VH003785,CID006313,KA20AB4414,Car
VH003786,CID006314,KA90AB4793,Auto
VH003787,CID006315,KA55AB3018,Car
VH003788,CID006316,KA07AB2462,Car
VH003789,CID006318,KA65AB2717,Bike
VH003790,CID006320,KA91AB1329,Car
VH003791,CID006323,KA09AB8733,Auto
VH003792,CID006324,KA94AB2796,Truck
VH003793,CID006327,KA06AB4159,Car
VH003794,CID006328,KA04AB9541,Bike
VH003795,CID006331,KA02AB1589,Auto
VH003796,CID006332,KA36AB9691,Truck
VH003797,CID006333,KA81AB6136,Car
VH003798,CID006334,KA81AB3881,Auto
VH003799,CID006336,KA19AB2724,Bike
VH003800,CID006337,KA99AB8687,Truck
VH003801,CID006338,KA56AB1945,Car
VH003802,CID006339,KA31AB2195,Auto
VH003803,CID006340,KA43AB9747,Auto
VH003804,CID006342,KA34AB2567,Truck
VH003805,CID006343,KA89AB2287,Bike
VH003806,CID006345,KA14AB3274,Auto
VH003807,CID006348,KA71AB9553,Truck
VH003808,CID006350,KA81AB5608,Truck
VH003809,CID006356,KA80AB1979,Car
VH003810,CID006358,KA63AB3398,Car
VH003811,CID006359,KA72AB3156,Car
VH003812,CID006360,KA53AB9682,Bike
VH003813,CID006364,KA32AB4545,Truck
VH003814,CID006366,KA68AB9534,Auto
VH003815,CID006368,KA17AB1939,Auto
VH003816,CID006369,KA88AB5680,Truck
VH003817,CID006373,KA36AB1072,Car
VH003818,CID006374,KA60AB5800,Bike
VH003819,CID006375,KA44AB2050,Truck
VH003820,CID006379,KA96AB1179,Truck
VH003821,CID006381,KA49AB7155,Auto
VH003822,CID006382,KA59AB4428,Auto
VH003823,CID006386,KA45AB8484,Auto
VH003824,CID006388,KA68AB1678,Bike
VH003825,CID006389,KA20AB3297,Bike
VH003826,CID006390,KA25AB7741,Car
VH003827,CID006391,KA59AB4026,Truck
VH003828,CID006394,KA81AB3653,Auto
VH003829,CID006395,KA19AB3235,Bike
VH003830,CID006396,KA15AB3204,Bike
VH003831,CID006398,KA72AB5786,Bike
VH003832,CID006399,KA49AB1970,Bike
VH003833,CID006400,KA02AB7795,Car
VH003834,CID006401,KA49AB4297,Bike
VH003835,CID006402,KA26AB8890,Auto
VH003836,CID006403,KA40AB4760,Bike
VH003837,CID006404,KA14AB7035,Bike
VH003838,CID006406,KA03AB5652,Truck
VH003839,CID006407,KA66AB9255,Car
VH003840,CID006409,KA17AB3652,Car
VH003841,CID006411,KA51AB8106,Truck
VH003842,CID006412,KA98AB9193,Auto
VH003843,CID006413,KA50AB7829,Auto
VH003844,CID006414,KA77AB5239,Auto
VH003845,CID006415,KA33AB7471,Bike
VH003846,CID006416,KA74AB8150,Truck
VH003847,CID006417,KA30AB7492,Truck
VH003848,CID006418,KA72AB8953,Bike
VH003849,CID006421,KA86AB5378,Car
VH003850,CID006426,KA94AB3809,Car
VH003851,CID006427,KA28AB4150,Car
VH003852,CID006428,KA55AB5574,Car
VH003853,CID006429,KA34AB6374,Auto
VH003854,CID006430,KA10AB9671,Bike
VH003855,CID006431,KA86AB6293,Car
VH003856,CID006432,KA26AB5393,Auto
VH003857,CID006434,KA89AB3842,Truck
VH003858,CID006435,KA33AB4200,Truck
VH003859,CID006436,KA32AB7050,Truck
VH003860,CID006438,KA96AB3293,Auto
VH003861,CID006439,KA46AB3039,Car
VH003862,CID006440,KA60AB8387,Truck
VH003863,CID006441,KA42AB4516,Car
VH003864,CID006444,KA50AB5895,Truck
VH003865,CID006446,KA25AB2231,Car
VH003866,CID006450,KA07AB8979,Auto
VH003867,CID006451,KA27AB3369,Bike
VH003868,CID006453,KA81AB6735,Bike
VH003869,CID006456,KA71AB1489,Truck
VH003870,CID006460,KA75AB5852,Auto
VH003871,CID006462,KA12AB1850,Bike
VH003872,CID006464,KA75AB2228,Truck
VH003873,CID006465,KA42AB2639,Auto
VH003874,CID006470,KA02AB3673,Car
VH003875,CID006472,KA67AB4678,Bike
VH003876,CID006473,KA04AB5535,Auto
VH003877,CID006474,KA71AB4793,Auto
VH003878,CID006475,KA89AB2001,Truck
VH003879,CID006477,KA14AB7944,Truck
VH003880,CID006478,KA68AB7717,Truck
VH003881,CID006479,KA95AB9686,Truck
VH003882,CID006480,KA76AB2551,Car
VH003883,CID006481,KA02AB2332,Bike
VH003884,CID006483,KA73AB5789,Bike
VH003885,CID006486,KA23AB6704,Truck
VH003886,CID006488,KA15AB2325,Car
VH003887,CID006489,KA39AB6163,Auto
VH003888,CID006491,KA01AB5891,Truck
VH003889,CID006492,KA67AB6370,Truck
VH003890,CID006494,KA29AB5133,Car
VH003891,CID006495,KA52AB4138,Car
VH003892,CID006496,KA11AB3187,Car
VH003893,CID006497,KA79AB1995,Bike
VH003894,CID006498,KA41AB3724,Bike
VH003895,CID006499,KA04AB8532,Bike
VH003896,CID006500,KA60AB9922,Bike
VH003897,CID006501,KA69AB5389,Truck
VH003898,CID006502,KA91AB3882,Truck
VH003899,CID006503,KA89AB5286,Truck
VH003900,CID006506,KA17AB8804,Truck
VH003901,CID006510,KA36AB6980,Bike
VH003902,CID006511,KA25AB9501,Car
VH003903,CID006512,KA80AB8060,Bike
VH003904,CID006513,KA16AB7452,Auto
VH003905,CID006516,KA92AB7922,Car
VH003906,CID006518,KA74AB3283,Truck
VH003907,CID006520,KA98AB6403,Car
VH003908,CID006521,KA09AB9699,Auto
VH003909,CID006523,KA54AB5800,Auto
VH003910,CID006526,KA91AB4368,Car
VH003911,CID006530,KA72AB5823,Car
VH003912,CID006534,KA78AB4572,Truck
VH003913,CID006535,KA55AB4798,Car
VH003914,CID006537,KA64AB3427,Bike
VH003915,CID006541,KA75AB6254,Car
VH003916,CID006543,KA12AB5575,Car
VH003917,CID006545,KA82AB4955,Bike
VH003918,CID006548,KA79AB5712,Truck
VH003919,CID006549,KA14AB8618,Bike
VH003920,CID006550,KA70AB9705,Car
VH003921,CID006551,KA93AB5694,Auto
VH003922,CID006555,KA55AB4252,Bike
VH003923,CID006556,KA43AB9033,Auto
VH003924,CID006559,KA16AB3824,Truck
VH003925,CID006563,KA01AB3193,Car
VH003926,CID006564,KA70AB2389,Truck
VH003927,CID006568,KA32AB7080,Car
VH003928,CID006570,KA44AB9475,Truck
VH003929,CID006571,KA30AB1618,Truck
VH003930,CID006574,KA95AB8118,Car
VH003931,CID006575,KA45AB7292,Auto
VH003932,CID006578,KA96AB8641,Auto
VH003933,CID006580,KA63AB9150,Car
VH003934,CID006585,KA56AB4954,Bike
VH003935,CID006586,KA70AB5314,Auto
VH003936,CID006587,KA63AB4986,Auto
VH003937,CID006588,KA67AB7686,Car
VH003938,CID006589,KA63AB2655,Auto
VH003939,CID006592,KA59AB3290,Car
VH003940,CID006593,KA22AB3978,Truck
VH003941,CID006595,KA68AB3564,Car
VH003942,CID006596,KA87AB9160,Bike
VH003943,CID006597,KA65AB2319,Auto
VH003944,CID006599,KA78AB9604,Auto
VH003945,CID006600,KA70AB7525,Truck
VH003946,CID006604,KA73AB6107,Bike
VH003947,CID006605,KA66AB1786,Truck
VH003948,CID006606,KA04AB5351,Auto
VH003949,CID006607,KA29AB4927,Auto
VH003950,CID006609,KA62AB6437,Car
VH003951,CID006612,KA19AB6274,Bike
VH003952,CID006613,KA50AB3736,Truck
VH003953,CID006614,KA20AB1648,Auto
VH003954,CID006618,KA17AB3010,Car
VH003955,CID006619,KA50AB4395,Truck
VH003956,CID006620,KA36AB3614,Truck
VH003957,CID006621,KA73AB3007,Bike
VH003958,CID006622,KA19AB6727,Bike
VH003959,CID006625,KA58AB1683,Auto
VH003960,CID006626,KA43AB6555,Auto
VH003961,CID006627,KA40AB8803,Car
VH003962,CID006628,KA86AB7565,Car
VH003963,CID006631,KA85AB6058,Auto
VH003964,CID006633,KA18AB2011,Truck
VH003965,CID006636,KA97AB8687,Bike
VH003966,CID006637,KA84AB9145,Truck
VH003967,CID006638,KA48AB5549,Car
VH003968,CID006642,KA99AB7070,Car
VH003969,CID006643,KA94AB7602,Car
VH003970,CID006644,KA67AB3520,Truck
VH003971,CID006645,KA93AB3559,Auto
VH003972,CID006646,KA71AB7645,Bike
VH003973,CID006647,KA11AB3050,Bike
VH003974,CID006655,KA57AB5205,Bike
VH003975,CID006657,KA82AB8205,Truck
VH003976,CID006662,KA54AB6620,Car
VH003977,CID006663,KA24AB3286,Truck
VH003978,CID006664,KA42AB8151,Car
VH003979,CID006666,KA10AB1496,Truck
VH003980,CID006667,KA97AB7406,Bike
VH003981,CID006668,KA60AB2105,Auto
VH003982,CID006671,KA30AB5544,Bike
VH003983,CID006673,KA91AB2084,Auto
VH003984,CID006675,KA23AB3788,Bike
VH003985,CID006676,KA71AB6461,Auto
VH003986,CID006677,KA97AB3746,Car
VH003987,CID006678,KA25AB3084,Car
VH003988,CID006679,KA35AB7820,Auto
VH003989,CID006680,KA01AB6289,Bike
VH003990,CID006685,KA96AB3814,Auto
VH003991,CID006686,KA88AB2599,Truck
VH003992,CID006688,KA04AB3584,Truck
VH003993,CID006689,KA37AB8986,Car
VH003994,CID006691,KA81AB8251,Car
VH003995,CID006692,KA20AB3884,Truck
VH003996,CID006693,KA91AB1558,Auto
VH003997,CID006694,KA10AB7643,Bike
VH003998,CID006696,KA97AB8739,Car
VH003999,CID006699,KA98AB7312,Auto
VH004000,CID006700,KA63AB4005,Auto
VH004001,CID006701,KA35AB7001,Auto
VH004002,CID006702,KA70AB3384,Car
VH004003,CID006705,KA27AB8459,Bike
VH004004,CID006706,KA92AB9636,Car
VH004005,CID006707,KA61AB8273,Bike
VH004006,CID006709,KA06AB9385,Auto
VH004007,CID006711,KA62AB9653,Car
VH004008,CID006712,KA51AB4086,Auto
VH004009,CID006713,KA99AB2105,Auto
VH004010,CID006714,KA01AB6421,Bike
VH004011,CID006716,KA89AB7830,Car
VH004012,CID006718,KA70AB6481,Car
VH004013,CID006720,KA74AB1060,Car
VH004014,CID006722,KA11AB2229,Bike
VH004015,CID006723,KA41AB4572,Bike
VH004016,CID006724,KA18AB7336,Bike
VH004017,CID006725,KA48AB1162,Car
VH004018,CID006728,KA38AB7421,Car
VH004019,CID006729,KA41AB2432,Bike
VH004020,CID006730,KA20AB6431,Car
VH004021,CID006731,KA83AB4608,Auto
VH004022,CID006732,KA46AB4724,Car
VH004023,CID006733,KA52AB3173,Bike
VH004024,CID006735,KA44AB3863,Truck
VH004025,CID006737,KA75AB2787,Auto
VH004026,CID006738,KA84AB3855,Bike
VH004027,CID006739,KA10AB3071,Bike
VH004028,CID006740,KA41AB2807,Car
VH004029,CID006742,KA47AB6621,Car
VH004030,CID006743,KA85AB1839,Truck
VH004031,CID006744,KA50AB1416,Auto
VH004032,CID006745,KA09AB3220,Car
VH004033,CID006746,KA13AB5933,Bike
VH004034,CID006751,KA23AB9137,Bike
VH004035,CID006752,KA08AB4237,Truck
VH004036,CID006754,KA92AB4296,Truck
VH004037,CID006755,KA76AB5420,Bike
VH004038,CID006757,KA30AB6561,Auto
VH004039,CID006758,KA78AB9271,Auto
VH004040,CID006759,KA60AB3015,Truck
VH004041,CID006760,KA01AB5950,Truck
VH004042,CID006763,KA89AB9136,Car
VH004043,CID006764,KA91AB2666,Auto
VH004044,CID006766,KA08AB5214,Truck
VH004045,CID006767,KA46AB6205,Truck
VH004046,CID006769,KA40AB2885,Truck
VH004047,CID006771,KA42AB1627,Auto
VH004048,CID006772,KA31AB5084,Auto
VH004049,CID006773,KA44AB2220,Bike
VH004050,CID006775,KA13AB6524,Car
VH004051,CID006776,KA18AB9508,Bike
VH004052,CID006778,KA25AB9570,Car
VH004053,CID006781,KA65AB6458,Car
VH004054,CID006783,KA33AB3774,Car
VH004055,CID006786,KA46AB8250,Car
VH004056,CID006788,KA67AB1708,Car
VH004057,CID006790,KA43AB1147,Car
VH004058,CID006791,KA14AB5410,Truck
VH004059,CID006793,KA73AB5850,Car
VH004060,CID006794,KA22AB4065,Auto
VH004061,CID006797,KA18AB5559,Truck
VH004062,CID006798,KA05AB7675,Auto
VH004063,CID006802,KA53AB6595,Truck
VH004064,CID006804,KA01AB2233,Auto
VH004065,CID006805,KA08AB2144,Bike
VH004066,CID006806,KA56AB7644,Auto
VH004067,CID006810,KA87AB1280,Bike
VH004068,CID006812,KA39AB9655,Truck
VH004069,CID006817,KA52AB3251,Car
VH004070,CID006820,KA42AB9862,Car
VH004071,CID006822,KA78AB3314,Bike
VH004072,CID006823,KA34AB6461,Car
VH004073,CID006824,KA64AB1487,Car
VH004074,CID006825,KA54AB3849,Bike
VH004075,CID006828,KA51AB8384,Car
VH004076,CID006833,KA60AB6447,Truck
VH004077,CID006836,KA57AB7465,Truck
VH004078,CID006837,KA12AB3859,Truck
VH004079,CID006838,KA80AB4790,Truck
VH004080,CID006839,KA55AB2076,Car
VH004081,CID006840,KA33AB9832,Truck
VH004082,CID006841,KA20AB1885,Bike
VH004083,CID006843,KA37AB7287,Auto
VH004084,CID006844,KA34AB4810,Car
VH004085,CID006845,KA80AB8531,Auto
VH004086,CID006846,KA98AB6765,Auto
VH004087,CID006848,KA75AB2441,Car
VH004088,CID006851,KA89AB4037,Car
VH004089,CID006855,KA20AB3836,Auto
VH004090,CID006856,KA25AB7760,Bike
VH004091,CID006857,KA59AB5213,Truck
VH004092,CID006858,KA63AB1655,Truck
VH004093,CID006861,KA98AB1917,Auto
VH004094,CID006862,KA75AB4398,Car
VH004095,CID006863,KA37AB6691,Bike
VH004096,CID006865,KA39AB9585,Truck
VH004097,CID006866,KA67AB8986,Truck
VH004098,CID006867,KA96AB1633,Car
VH004099,CID006870,KA47AB5725,Truck
VH004100,CID006872,KA24AB9781,Bike
VH004101,CID006874,KA29AB4903,Truck
VH004102,CID006875,KA12AB4829,Auto
VH004103,CID006877,KA96AB7037,Car
VH004104,CID006878,KA64AB6028,Truck
VH004105,CID006880,KA98AB4543,Bike
VH004106,CID006886,KA10AB9000,Truck
VH004107,CID006887,KA47AB9011,Auto
VH004108,CID006888,KA40AB5959,Car
VH004109,CID006889,KA55AB5333,Auto
VH004110,CID006893,KA66AB9863,Auto
VH004111,CID006895,KA11AB2597,Bike
VH004112,CID006896,KA39AB6312,Auto
VH004113,CID006897,KA43AB3108,Bike
VH004114,CID006898,KA28AB1734,Auto
VH004115,CID006899,KA22AB7800,Auto
VH004116,CID006900,KA15AB8353,Car
VH004117,CID006901,KA90AB2293,Car
VH004118,CID006902,KA02AB8467,Bike
VH004119,CID006904,KA84AB7696,Car
VH004120,CID006907,KA58AB1915,Auto
VH004121,CID006908,KA13AB9387,Car
VH004122,CID006910,KA50AB3740,Bike
VH004123,CID006911,KA10AB2300,Auto
VH004124,CID006913,KA06AB3647,Auto
VH004125,CID006916,KA05AB3278,Auto
VH004126,CID006918,KA49AB7112,Truck
VH004127,CID006919,KA42AB9721,Auto
VH004128,CID006922,KA57AB4781,Auto
VH004129,CID006928,KA20AB2150,Auto
VH004130,CID006929,KA46AB1837,Truck
VH004131,CID006930,KA68AB9931,Car
VH004132,CID006931,KA96AB9100,Car
VH004133,CID006932,KA57AB2040,Truck
VH004134,CID006936,KA04AB9597,Bike
VH004135,CID006937,KA48AB6132,Bike
VH004136,CID006938,KA36AB5750,Auto
VH004137,CID006939,KA05AB1453,Truck
VH004138,CID006941,KA76AB5218,Truck
VH004139,CID006942,KA06AB5423,Car
VH004140,CID006943,KA78AB1937,Truck
VH004141,CID006944,KA38AB2340,Bike
VH004142,CID006945,KA19AB6231,Auto
VH004143,CID006949,KA04AB6602,Bike
VH004144,CID006950,KA32AB2936,Truck
VH004145,CID006953,KA33AB5170,Bike
VH004146,CID006954,KA21AB6371,Truck
VH004147,CID006957,KA85AB1617,Truck
VH004148,CID006958,KA99AB8576,Bike
VH004149,CID006959,KA22AB4980,Auto
VH004150,CID006960,KA92AB3907,Bike
VH004151,CID006961,KA50AB9706,Bike
VH004152,CID006962,KA73AB3038,Truck
VH004153,CID006964,KA23AB5706,Car
VH004154,CID006965,KA10AB8337,Car
VH004155,CID006966,KA21AB2780,Truck
VH004156,CID006968,KA50AB4221,Truck
VH004157,CID006969,KA45AB1493,Auto
VH004158,CID006971,KA79AB3888,Car
VH004159,CID006973,KA17AB7664,Auto
VH004160,CID006974,KA18AB5344,Car
VH004161,CID006975,KA46AB1387,Truck
VH004162,CID006977,KA99AB5588,Auto
VH004163,CID006979,KA45AB4785,Truck
VH004164,CID006981,KA37AB7743,Car
VH004165,CID006982,KA56AB3109,Bike
VH004166,CID006983,KA32AB8418,Auto
VH004167,CID006989,KA45AB6599,Truck
VH004168,CID006990,KA36AB2762,Truck
VH004169,CID006992,KA75AB2148,Car
VH004170,CID006993,KA84AB7428,Truck
VH004171,CID006994,KA62AB4713,Bike
VH004172,CID006996,KA14AB4471,Truck
VH004173,CID006997,KA43AB6068,Car
VH004174,CID006998,KA02AB4357,Car
VH004175,CID007000,KA36AB8683,Bike
VH004176,CID007001,KA12AB2045,Car
VH004177,CID007005,KA54AB7958,Bike
VH004178,CID007010,KA22AB2973,Car
VH004179,CID007013,KA36AB9748,Bike
VH004180,CID007014,KA71AB4651,Truck
VH004181,CID007015,KA99AB5020,Truck
VH004182,CID007016,KA82AB1686,Truck
VH004183,CID007017,KA36AB4692,Auto
VH004184,CID007018,KA07AB7032,Truck
VH004185,CID007019,KA69AB9829,Truck
VH004186,CID007022,KA67AB4218,Car
VH004187,CID007027,KA86AB6920,Auto
VH004188,CID007028,KA97AB6911,Car
VH004189,CID007030,KA80AB8381,Bike
VH004190,CID007031,KA81AB8190,Bike
VH004191,CID007032,KA64AB8475,Auto
VH004192,CID007034,KA02AB8042,Auto
VH004193,CID007035,KA51AB4414,Bike
VH004194,CID007036,KA72AB2226,Car
VH004195,CID007037,KA51AB5816,Car
VH004196,CID007038,KA93AB5678,Truck
VH004197,CID007039,KA21AB9578,Truck
VH004198,CID007041,KA67AB7084,Truck
VH004199,CID007044,KA80AB9106,Bike
VH004200,CID007047,KA69AB7590,Truck
VH004201,CID007049,KA89AB4505,Truck
VH004202,CID007051,KA66AB3951,Car
VH004203,CID007052,KA01AB4935,Bike
VH004204,CID007053,KA41AB4533,Truck
VH004205,CID007055,KA05AB6638,Bike
VH004206,CID007061,KA83AB4381,Bike
VH004207,CID007062,KA15AB7479,Car
VH004208,CID007064,KA79AB3287,Auto
VH004209,CID007065,KA75AB9418,Truck
VH004210,CID007066,KA69AB7280,Bike
VH004211,CID007068,KA65AB4708,Truck
VH004212,CID007069,KA69AB4845,Car
VH004213,CID007071,KA01AB6905,Bike
VH004214,CID007076,KA64AB2928,Car
VH004215,CID007077,KA38AB3366,Auto
VH004216,CID007078,KA79AB2229,Truck
VH004217,CID007079,KA44AB2082,Car
VH004218,CID007081,KA36AB8074,Truck
VH004219,CID007083,KA86AB1593,Truck
VH004220,CID007086,KA26AB7513,Truck
VH004221,CID007087,KA95AB4871,Auto
VH004222,CID007088,KA13AB7923,Car
VH004223,CID007090,KA13AB4881,Truck
VH004224,CID007091,KA90AB6313,Bike
VH004225,CID007092,KA88AB2469,Auto
VH004226,CID007094,KA96AB9937,Truck
VH004227,CID007095,KA86AB8757,Bike
VH004228,CID007096,KA42AB1606,Auto
VH004229,CID007097,KA39AB5805,Bike
VH004230,CID007101,KA34AB7404,Bike
VH004231,CID007102,KA18AB2332,Truck
VH004232,CID007103,KA69AB1495,Truck
VH004233,CID007104,KA94AB9397,Truck
VH004234,CID007108,KA43AB2651,Bike
VH004235,CID007111,KA17AB8631,Auto
VH004236,CID007112,KA78AB9620,Car
VH004237,CID007116,KA16AB6550,Bike
VH004238,CID007117,KA94AB7350,Bike
VH004239,CID007123,KA36AB9914,Truck
VH004240,CID007124,KA29AB1587,Car
VH004241,CID007125,KA38AB6515,Auto
VH004242,CID007126,KA34AB9421,Car
VH004243,CID007128,KA74AB3851,Auto
VH004244,CID007130,KA66AB4296,Car
VH004245,CID007132,KA92AB5068,Car
VH004246,CID007133,KA60AB5095,Bike
VH004247,CID007134,KA90AB2518,Bike
VH004248,CID007135,KA13AB6223,Truck
VH004249,CID007137,KA94AB5942,Car
VH004250,CID007139,KA66AB6576,Bike
VH004251,CID007140,KA57AB3033,Car
VH004252,CID007141,KA17AB8623,Auto
VH004253,CID007142,KA93AB3108,Truck
VH004254,CID007146,KA73AB2930,Car
VH004255,CID007149,KA16AB6207,Auto
VH004256,CID007151,KA98AB9962,Auto
VH004257,CID007152,KA34AB9660,Truck
VH004258,CID007153,KA26AB8460,Bike
VH004259,CID007154,KA03AB1010,Car
VH004260,CID007155,KA84AB2062,Car
VH004261,CID007156,KA64AB4278,Car
VH004262,CID007157,KA20AB3489,Truck
VH004263,CID007159,KA37AB2898,Truck
VH004264,CID007161,KA32AB1984,Bike
VH004265,CID007162,KA21AB8486,Car
VH004266,CID007164,KA56AB2683,Bike
VH004267,CID007165,KA14AB4598,Bike
VH004268,CID007166,KA43AB6990,Car
VH004269,CID007169,KA20AB4997,Car
VH004270,CID007172,KA16AB9299,Bike
VH004271,CID007173,KA98AB6874,Car
VH004272,CID007176,KA87AB9383,Auto
VH004273,CID007177,KA32AB5521,Auto
VH004274,CID007178,KA43AB3683,Truck
VH004275,CID007179,KA38AB3907,Car
VH004276,CID007181,KA33AB4006,Truck
VH004277,CID007182,KA87AB9006,Bike
VH004278,CID007183,KA05AB5813,Auto
VH004279,CID007184,KA40AB4078,Car
VH004280,CID007187,KA26AB8098,Truck
VH004281,CID007189,KA19AB8368,Truck
VH004282,CID007190,KA65AB6372,Truck
VH004283,CID007192,KA51AB4295,Truck
VH004284,CID007193,KA55AB2097,Bike
VH004285,CID007195,KA05AB7550,Auto
VH004286,CID007196,KA81AB9075,Car
VH004287,CID007197,KA45AB4811,Truck
VH004288,CID007200,KA68AB3186,Car
VH004289,CID007203,KA89AB7556,Auto
VH004290,CID007205,KA75AB9924,Car
VH004291,CID007206,KA83AB2554,Car
VH004292,CID007207,KA38AB6894,Truck
VH004293,CID007208,KA88AB2935,Bike
VH004294,CID007213,KA66AB3864,Car
VH004295,CID007214,KA06AB3721,Truck
VH004296,CID007217,KA14AB9297,Bike
VH004297,CID007218,KA47AB2282,Truck
VH004298,CID007220,KA21AB9991,Truck
VH004299,CID007221,KA56AB5347,Car
VH004300,CID007227,KA49AB3566,Car
VH004301,CID007229,KA93AB8969,Auto
VH004302,CID007230,KA50AB2616,Truck
VH004303,CID007232,KA88AB7482,Truck
VH004304,CID007238,KA30AB4726,Auto
VH004305,CID007239,KA14AB2705,Bike
VH004306,CID007240,KA69AB2898,Car
VH004307,CID007242,KA01AB9431,Bike
VH004308,CID007244,KA14AB3742,Car
VH004309,CID007246,KA28AB5670,Car
VH004310,CID007247,KA21AB6846,Truck
VH004311,CID007248,KA91AB7987,Truck
VH004312,CID007249,KA53AB8008,Car
VH004313,CID007250,KA91AB4552,Auto
VH004314,CID007251,KA46AB2197,Auto
VH004315,CID007252,KA57AB4141,Truck
VH004316,CID007254,KA95AB4581,Auto
VH004317,CID007255,KA07AB5179,Bike
VH004318,CID007256,KA49AB9558,Bike
VH004319,CID007257,KA78AB2777,Car
VH004320,CID007258,KA56AB9671,Bike
VH004321,CID007259,KA44AB1144,Auto
VH004322,CID007260,KA84AB8117,Truck
VH004323,CID007263,KA75AB2687,Truck
VH004324,CID007265,KA70AB1427,Bike
VH004325,CID007269,KA24AB8316,Auto
VH004326,CID007271,KA39AB7342,Auto
VH004327,CID007272,KA32AB4553,Truck
VH004328,CID007273,KA98AB2691,Auto
VH004329,CID007274,KA97AB6989,Bike
VH004330,CID007279,KA62AB2761,Auto
VH004331,CID007280,KA97AB7584,Car
VH004332,CID007281,KA02AB1754,Bike
VH004333,CID007282,KA47AB7386,Bike
VH004334,CID007283,KA56AB1920,Truck
VH004335,CID007284,KA33AB4750,Auto
VH004336,CID007285,KA71AB1364,Auto
VH004337,CID007287,KA45AB4699,Auto
VH004338,CID007289,KA25AB6190,Auto
VH004339,CID007291,KA81AB7944,Auto
VH004340,CID007292,KA49AB1706,Bike
VH004341,CID007293,KA48AB6690,Truck
VH004342,CID007294,KA57AB5224,Truck
VH004343,CID007296,KA60AB8956,Truck
VH004344,CID007297,KA33AB2063,Truck
VH004345,CID007300,KA84AB1769,Bike
VH004346,CID007301,KA55AB9455,Car
VH004347,CID007302,KA62AB8756,Truck
VH004348,CID007304,KA33AB6584,Bike
VH004349,CID007307,KA92AB1028,Truck
VH004350,CID007308,KA68AB2849,Car
VH004351,CID007310,KA64AB3006,Bike
VH004352,CID007311,KA31AB4575,Bike
VH004353,CID007312,KA37AB3649,Auto
VH004354,CID007313,KA44AB8274,Bike
VH004355,CID007314,KA45AB2276,Car
VH004356,CID007316,KA55AB8889,Car
