victim_id,case_id,citizen_id,injury_level
VIC004363,CASE001653,CID006115,Critical
VIC004364,CASE007497,CID009008,Critical
VIC004365,CASE002210,CID001596,Critical
VIC004366,CASE006862,CID005282,Serious
VIC004367,CASE008935,CID005963,None
VIC004368,CASE006518,CID007229,Critical
VIC004369,CASE004499,CID006939,Minor
VIC004370,CASE008055,CID003863,Minor
VIC004371,CASE002377,CID000830,Serious
VIC004372,CASE002235,CID007350,None
VIC004373,CASE003916,CID001119,Minor
VIC004374,CASE003786,CID001388,Serious
VIC004375,CASE006531,CID009623,Critical
VIC004376,CASE001725,CID009737,Minor
VIC004377,CASE003930,CID009590,Critical
VIC004378,CASE006786,CID002355,Critical
VIC004379,CASE009243,CID009086,Critical
VIC004380,CASE007532,CID001296,Critical
VIC004381,CASE004060,CID004196,Minor
VIC004382,CASE003863,CID000427,None
VIC004383,CASE000409,CID001682,Minor
VIC004384,CASE004936,CID004194,Critical
VIC004385,CASE009704,CID008569,Minor
VIC004386,CASE001572,CID001186,Serious
VIC004387,CASE003936,CID005983,Critical
VIC004388,CASE007081,CID007513,Serious
VIC004389,CASE008625,CID003646,Serious
VIC004390,CASE002118,CID009618,None
VIC004391,CASE000925,CID001018,None
VIC004392,CASE002928,CID009106,Minor
VIC004393,CASE002360,CID006554,Critical
VIC004394,CASE007447,CID004716,Serious
VIC004395,CASE005306,CID003799,Critical
VIC004396,CASE003220,CID009181,None
VIC004397,CASE004720,CID004647,None
VIC004398,CASE006400,CID001025,Minor
VIC004399,CASE002967,CID007606,None
VIC004400,CASE001948,CID004459,None
VIC004401,CASE007574,CID005970,Minor
VIC004402,CASE007174,CID003366,None
VIC004403,CASE008770,CID005956,Critical
VIC004404,CASE003409,CID005320,Serious
VIC004405,CASE002668,CID001979,Minor
VIC004406,CASE000004,CID002213,None
VIC004407,CASE000401,CID008264,Serious
VIC004408,CASE005441,CID007526,None
VIC004409,CASE007109,CID003148,Minor
VIC004410,CASE008767,CID006603,Critical
VIC004411,CASE002847,CID001322,Critical
VIC004412,CASE000406,CID005465,None
VIC004413,CASE005633,CID002119,Minor
VIC004414,CASE009342,CID002732,None
VIC004415,CASE008714,CID009500,Minor
VIC004416,CASE001696,CID009643,Serious
VIC004417,CASE002970,CID006283,None
VIC004418,CASE003305,CID000482,Critical
VIC004419,CASE003875,CID001211,Serious
VIC004420,CASE000001,CID009081,None
VIC004421,CASE000817,CID009963,Critical
VIC004422,CASE001175,CID003976,None
VIC004423,CASE002361,CID008718,None
VIC004424,CASE006104,CID008854,Serious
VIC004425,CASE002723,CID002641,None
VIC004426,CASE003368,CID004345,Critical
VIC004427,CASE003622,CID000459,Critical
VIC004428,CASE003732,CID003023,Minor
VIC004429,CASE007261,CID006051,None
VIC004430,CASE004478,CID006330,Minor
VIC004431,CASE001527,CID006948,Serious
VIC004432,CASE009136,CID009929,Minor
VIC004433,CASE000118,CID001589,Minor
VIC004434,CASE007944,CID007602,Critical
VIC004435,CASE004963,CID002244,Critical
VIC004436,CASE008655,CID001472,Critical
VIC004437,CASE009102,CID002999,None
VIC004438,CASE006801,CID001372,Critical
VIC004439,CASE009802,CID006947,Minor
VIC004440,CASE003618,CID007953,None
VIC004441,CASE002143,CID000301,None
VIC004442,CASE005618,CID008659,Minor
VIC004443,CASE001849,CID007955,None
VIC004444,CASE004063,CID000118,Minor
VIC004445,CASE003958,CID001786,Minor
VIC004446,CASE001735,CID002863,None
VIC004447,CASE007448,CID009668,Minor
VIC004448,CASE003613,CID001302,Minor
VIC004449,CASE004908,CID005845,Critical
VIC004450,CASE009119,CID004133,None
VIC004451,CASE004854,CID006261,None
VIC004452,CASE004158,CID000795,Critical
VIC004453,CASE007692,CID006761,Critical
VIC004454,CASE009250,CID005841,Serious
VIC004455,CASE000484,CID006042,Critical
VIC004456,CASE008146,CID004732,None
VIC004457,CASE005638,CID008316,Critical
VIC004458,CASE007083,CID005794,Serious
VIC004459,CASE006407,CID007178,Critical
VIC004460,CASE005997,CID001911,None
VIC004461,CASE008556,CID003703,Critical
VIC004462,CASE009745,CID000943,Critical
VIC004463,CASE004189,CID009999,Critical
VIC004464,CASE009984,CID002317,Minor
VIC004465,CASE003017,CID006667,Serious
VIC004466,CASE000608,CID004953,None
VIC004467,CASE007942,CID000064,None
VIC004468,CASE002569,CID002808,Minor
VIC004469,CASE003574,CID002090,None
VIC004470,CASE003912,CID007625,Critical
VIC004471,CASE006306,CID002644,None
VIC004472,CASE000649,CID006686,Critical
VIC004473,CASE001109,CID001313,Critical
VIC004474,CASE004531,CID003075,None
VIC004475,CASE007584,CID008574,Serious
VIC004476,CASE001117,CID006014,None
VIC004477,CASE005696,CID006567,Critical
VIC004478,CASE004930,CID003056,Critical
VIC004479,CASE005568,CID006720,Minor
VIC004480,CASE000590,CID001139,Serious
VIC004481,CASE009760,CID008264,Critical
VIC004482,CASE009649,CID008033,None
VIC004483,CASE002908,CID000593,Minor
VIC004484,CASE006081,CID002736,Serious
VIC004485,CASE002808,CID008647,Serious
VIC004486,CASE005834,CID006628,Critical
VIC004487,CASE000682,CID000279,None
VIC004488,CASE002270,CID009358,Minor
VIC004489,CASE008900,CID003717,Minor
VIC004490,CASE005308,CID001713,Critical
VIC004491,CASE001748,CID004155,Serious
VIC004492,CASE003643,CID000874,Minor
VIC004493,CASE008121,CID004375,Serious
VIC004494,CASE000344,CID008805,Critical
VIC004495,CASE003872,CID000229,Serious
VIC004496,CASE004129,CID008251,None
VIC004497,CASE008453,CID006236,Minor
VIC004498,CASE007180,CID000337,Critical
VIC004499,CASE005359,CID008581,Minor
VIC004500,CASE001388,CID007943,Critical
VIC004501,CASE009106,CID008074,Minor
VIC004502,CASE005526,CID002660,Critical
VIC004503,CASE003905,CID000166,Minor
VIC004504,CASE004276,CID006996,None
VIC004505,CASE008232,CID005785,Serious
VIC004506,CASE005423,CID007769,Minor
VIC004507,CASE006073,CID008732,Critical
VIC004508,CASE001939,CID003499,Critical
VIC004509,CASE006804,CID003597,Serious
VIC004510,CASE006536,CID006636,Minor
VIC004511,CASE009713,CID007487,Critical
VIC004512,CASE000516,CID007735,Critical
VIC004513,CASE007803,CID005218,Serious
VIC004514,CASE004025,CID000195,None
VIC004515,CASE003764,CID002666,Critical
VIC004516,CASE000913,CID002449,Serious
VIC004517,CASE006726,CID001014,Serious
VIC004518,CASE005938,CID001825,Minor
VIC004519,CASE007532,CID008655,None
VIC004520,CASE003780,CID001906,None
VIC004521,CASE006510,CID009919,None
VIC004522,CASE007931,CID004406,Serious
VIC004523,CASE005366,CID008876,Critical
VIC004524,CASE002625,CID004104,Serious
VIC004525,CASE008555,CID008838,Critical
VIC004526,CASE005686,CID005698,Serious
VIC004527,CASE001768,CID008891,Critical
VIC004528,CASE003576,CID003279,Minor
VIC004529,CASE000983,CID001706,Critical
VIC004530,CASE003683,CID002007,None
VIC004531,CASE003019,CID002092,Serious
VIC004532,CASE001638,CID000788,Serious
VIC004533,CASE003799,CID009722,Minor
VIC004534,CASE004357,CID004242,None
VIC004535,CASE002536,CID000496,None
VIC004536,CASE000919,CID004761,None
VIC004537,CASE009468,CID009113,Critical
VIC004538,CASE008869,CID002241,None
VIC004539,CASE000182,CID001144,Critical
VIC004540,CASE005749,CID006650,Serious
VIC004541,CASE006215,CID001344,Minor
VIC004542,CASE007893,CID004428,Critical
VIC004543,CASE004326,CID008114,Serious
VIC004544,CASE008424,CID001012,None
VIC004545,CASE006663,CID000129,Critical
VIC004546,CASE004092,CID004022,Critical
VIC004547,CASE003986,CID008950,Serious
VIC004548,CASE002807,CID000738,Critical
VIC004549,CASE003764,CID007715,Minor
VIC004550,CASE003644,CID004196,Serious
VIC004551,CASE000338,CID005645,None
VIC004552,CASE003739,CID007461,Serious
VIC004553,CASE007090,CID006378,None
VIC004554,CASE006619,CID007606,None
VIC004555,CASE008095,CID004388,Critical
VIC004556,CASE009136,CID000310,Serious
VIC004557,CASE009408,CID001514,Serious
VIC004558,CASE007208,CID002761,Serious
VIC004559,CASE009483,CID000167,Critical
VIC004560,CASE009484,CID007818,Critical
VIC004561,CASE000574,CID008323,Critical
VIC004562,CASE007859,CID009376,Minor
VIC004563,CASE004301,CID002340,Serious
VIC004564,CASE005292,CID004989,Critical
VIC004565,CASE000510,CID003750,Serious
VIC004566,CASE009091,CID005133,Critical
VIC004567,CASE007726,CID007742,Critical
VIC004568,CASE001757,CID009026,Minor
VIC004569,CASE006819,CID001890,None
VIC004570,CASE007115,CID000447,Critical
VIC004571,CASE003932,CID000437,Minor
VIC004572,CASE004481,CID002653,Serious
VIC004573,CASE000882,CID003829,Serious
VIC004574,CASE008247,CID009056,Minor
VIC004575,CASE003333,CID002667,None
VIC004576,CASE000866,CID005581,Serious
VIC004577,CASE005439,CID005522,Minor
VIC004578,CASE007224,CID007785,Serious
VIC004579,CASE004860,CID003588,Minor
VIC004580,CASE005644,CID001447,Minor
VIC004581,CASE006841,CID001201,Minor
VIC004582,CASE004746,CID007249,None
VIC004583,CASE006626,CID007287,Critical
VIC004584,CASE007043,CID007603,None
VIC004585,CASE000193,CID007808,Minor
VIC004586,CASE002297,CID002489,Serious
VIC004587,CASE007637,CID000866,Minor
VIC004588,CASE007521,CID006838,Serious
VIC004589,CASE002104,CID008874,Minor
VIC004590,CASE008481,CID001254,Critical
VIC004591,CASE002580,CID009044,Serious
VIC004592,CASE006540,CID005070,Serious
VIC004593,CASE009083,CID009700,Minor
VIC004594,CASE001762,CID008990,Minor
VIC004595,CASE002268,CID005988,Minor
VIC004596,CASE007603,CID001315,Minor
VIC004597,CASE001517,CID009710,Serious
VIC004598,CASE008390,CID004178,Serious
VIC004599,CASE001822,CID002475,Critical
VIC004600,CASE004922,CID005438,Serious
VIC004601,CASE004418,CID002006,Minor
VIC004602,CASE004792,CID001598,Serious
VIC004603,CASE002328,CID009725,None
VIC004604,CASE008090,CID004585,None
VIC004605,CASE007427,CID007112,Serious
VIC004606,CASE002862,CID005314,Minor
VIC004607,CASE008490,CID000386,Minor
VIC004608,CASE003482,CID004211,Serious
VIC004609,CASE001489,CID000600,Minor
VIC004610,CASE004907,CID007076,Minor
VIC004611,CASE008614,CID004265,None
VIC004612,CASE008676,CID002823,Critical
VIC004613,CASE000743,CID009273,Serious
VIC004614,CASE008782,CID004722,None
VIC004615,CASE005912,CID005130,Serious
VIC004616,CASE005129,CID007558,None
VIC004617,CASE007900,CID007575,None
VIC004618,CASE005809,CID007466,None
VIC004619,CASE008650,CID008669,Critical
VIC004620,CASE006096,CID007539,None
VIC004621,CASE007572,CID001499,Minor
VIC004622,CASE008492,CID000893,None
VIC004623,CASE000091,CID007189,Critical
VIC004624,CASE006002,CID003034,Minor
VIC004625,CASE006744,CID001870,Minor
VIC004626,CASE004979,CID007715,Critical
VIC004627,CASE003059,CID007407,Serious
VIC004628,CASE001127,CID008318,Critical
VIC004629,CASE007948,CID005055,Minor
VIC004630,CASE008957,CID001848,Minor
VIC004631,CASE009387,CID009153,Minor
VIC004632,CASE000280,CID001803,Minor
VIC004633,CASE008431,CID005164,Minor
VIC004634,CASE000020,CID007861,None
VIC004635,CASE005919,CID004086,Critical
VIC004636,CASE007479,CID001243,Serious
VIC004637,CASE006539,CID000312,Serious
VIC004638,CASE006124,CID009368,Serious
VIC004639,CASE005873,CID007687,Critical
VIC004640,CASE004026,CID000510,None
VIC004641,CASE007523,CID007322,Serious
VIC004642,CASE001171,CID002962,Serious
VIC004643,CASE007325,CID008854,Critical
VIC004644,CASE007521,CID001484,Serious
VIC004645,CASE005073,CID008347,Critical
VIC004646,CASE001529,CID007393,Serious
VIC004647,CASE009202,CID002496,None
VIC004648,CASE005291,CID005696,Minor
VIC004649,CASE009271,CID005758,None
VIC004650,CASE007099,CID003780,Minor
VIC004651,CASE005582,CID009599,None
VIC004652,CASE004768,CID004876,Critical
VIC004653,CASE000835,CID007317,Serious
VIC004654,CASE003138,CID009683,Minor
VIC004655,CASE009089,CID009290,Minor
VIC004656,CASE002239,CID007977,None
VIC004657,CASE009637,CID007263,None
VIC004658,CASE002758,CID005818,Serious
VIC004659,CASE000511,CID005975,Minor
VIC004660,CASE003891,CID009665,Critical
VIC004661,CASE007450,CID007940,None
VIC004662,CASE009731,CID004770,None
VIC004663,CASE001965,CID004109,None
VIC004664,CASE001382,CID000084,Critical
VIC004665,CASE006725,CID000517,Critical
VIC004666,CASE001782,CID002324,Critical
VIC004667,CASE005571,CID002889,Minor
VIC004668,CASE001577,CID003730,None
VIC004669,CASE001394,CID001619,Critical
VIC004670,CASE000050,CID006831,Critical
VIC004671,CASE004587,CID000200,Serious
VIC004672,CASE009526,CID007842,Critical
VIC004673,CASE007828,CID002920,Serious
VIC004674,CASE008401,CID006371,None
VIC004675,CASE002866,CID001251,Serious
VIC004676,CASE008725,CID009728,Serious
VIC004677,CASE003281,CID003444,Serious
VIC004678,CASE009973,CID008945,None
VIC004679,CASE009198,CID003837,Critical
VIC004680,CASE003297,CID002836,Minor
VIC004681,CASE004005,CID007559,Critical
VIC004682,CASE009277,CID002183,Serious
VIC004683,CASE002612,CID000979,Minor
VIC004684,CASE000605,CID002406,None
VIC004685,CASE002375,CID002434,None
VIC004686,CASE000763,CID007874,None
VIC004687,CASE006635,CID004319,None
VIC004688,CASE006903,CID001663,Critical
VIC004689,CASE008837,CID003413,Minor
VIC004690,CASE008675,CID006786,Minor
VIC004691,CASE000475,CID003794,Serious
VIC004692,CASE008013,CID007100,Minor
VIC004693,CASE008189,CID004370,Minor
VIC004694,CASE001678,CID002822,None
VIC004695,CASE009791,CID002608,None
VIC004696,CASE004838,CID004661,Critical
VIC004697,CASE005736,CID007466,Critical
VIC004698,CASE001392,CID006760,Critical
VIC004699,CASE000610,CID009046,None
VIC004700,CASE006322,CID009517,Critical
VIC004701,CASE007851,CID004035,Critical
VIC004702,CASE006741,CID006031,Critical
VIC004703,CASE000865,CID001114,None
VIC004704,CASE003826,CID003910,Critical
VIC004705,CASE001467,CID003864,Critical
VIC004706,CASE006356,CID005199,Minor
VIC004707,CASE005999,CID002856,Minor
VIC004708,CASE006154,CID006200,None
VIC004709,CASE008627,CID005755,Serious
VIC004710,CASE005983,CID007370,None
VIC004711,CASE002002,CID004799,Serious
VIC004712,CASE004267,CID003473,None
VIC004713,CASE006627,CID004456,Critical
VIC004714,CASE001498,CID004410,Serious
VIC004715,CASE009206,CID007524,Serious
VIC004716,CASE004168,CID001242,Critical
VIC004717,CASE002917,CID004627,Minor
VIC004718,CASE000830,CID000829,None
VIC004719,CASE000448,CID008117,Minor
VIC004720,CASE004503,CID004239,Serious
VIC004721,CASE006055,CID003576,None
VIC004722,CASE005628,CID009345,Critical
VIC004723,CASE006879,CID002310,Serious
VIC004724,CASE004150,CID007517,Critical
VIC004725,CASE009317,CID004170,Serious
VIC004726,CASE007859,CID002968,Serious
VIC004727,CASE002420,CID007172,Minor
VIC004728,CASE002700,CID008418,None
VIC004729,CASE008156,CID000471,Minor
VIC004730,CASE002799,CID000519,Minor
VIC004731,CASE001961,CID007079,None
VIC004732,CASE005304,CID000717,Serious
VIC004733,CASE006358,CID009175,Minor
VIC004734,CASE002195,CID009574,Serious
VIC004735,CASE007195,CID002093,Critical
VIC004736,CASE003743,CID008103,Minor
VIC004737,CASE007932,CID007399,Serious
VIC004738,CASE003879,CID005852,None
VIC004739,CASE000417,CID004303,Serious
VIC004740,CASE005181,CID009842,Serious
VIC004741,CASE000995,CID002450,Critical
VIC004742,CASE000001,CID001418,None
VIC004743,CASE004069,CID006314,Critical
VIC004744,CASE003263,CID002129,Minor
VIC004745,CASE006160,CID000866,Critical
VIC004746,CASE000045,CID002807,Serious
VIC004747,CASE002436,CID000997,Minor
VIC004748,CASE004240,CID009223,Critical
VIC004749,CASE008210,CID002107,Critical
VIC004750,CASE002150,CID004994,Critical
VIC004751,CASE000116,CID003790,Minor
VIC004752,CASE004263,CID007126,Minor
VIC004753,CASE007689,CID002692,None
VIC004754,CASE003339,CID009510,Serious
VIC004755,CASE003633,CID006491,Critical
VIC004756,CASE002651,CID008140,Minor
VIC004757,CASE002232,CID009339,None
VIC004758,CASE000634,CID009911,Serious
VIC004759,CASE005256,CID001781,Minor
VIC004760,CASE002991,CID000204,None
VIC004761,CASE009606,CID008049,Minor
VIC004762,CASE001565,CID007223,None
VIC004763,CASE007628,CID001912,None
VIC004764,CASE006101,CID002656,None
VIC004765,CASE007579,CID004245,Minor
VIC004766,CASE002612,CID000724,None
VIC004767,CASE007740,CID004084,Minor
VIC004768,CASE001863,CID001890,None
VIC004769,CASE002474,CID007794,Critical
VIC004770,CASE005061,CID006217,Minor
VIC004771,CASE007474,CID002617,Critical
VIC004772,CASE000484,CID005084,Serious
VIC004773,CASE006069,CID003229,Serious
VIC004774,CASE009101,CID006764,Critical
VIC004775,CASE000513,CID007601,None
VIC004776,CASE008603,CID009719,None
VIC004777,CASE006275,CID004404,None
VIC004778,CASE004659,CID005426,Minor
VIC004779,CASE004619,CID009318,Minor
VIC004780,CASE009732,CID004143,Minor
VIC004781,CASE008047,CID007845,None
VIC004782,CASE000238,CID004978,None
VIC004783,CASE008255,CID003258,Minor
VIC004784,CASE006368,CID003722,Minor
VIC004785,CASE005805,CID007139,Minor
VIC004786,CASE001452,CID002661,Serious
VIC004787,CASE005560,CID008781,Minor
VIC004788,CASE003140,CID006690,None
VIC004789,CASE008184,CID007666,Critical
VIC004790,CASE008628,CID004863,Critical
VIC004791,CASE006073,CID004820,None
VIC004792,CASE008828,CID009799,Critical
VIC004793,CASE009180,CID009989,None
VIC004794,CASE009821,CID007381,Minor
VIC004795,CASE003266,CID008990,Serious
VIC004796,CASE001944,CID005604,Serious
VIC004797,CASE003018,CID003095,None
VIC004798,CASE002792,CID001644,None
VIC004799,CASE005762,CID002653,None
VIC004800,CASE006363,CID002570,None
VIC004801,CASE000841,CID005622,Serious
VIC004802,CASE004830,CID008736,Critical
VIC004803,CASE003525,CID001713,Critical
VIC004804,CASE001955,CID004332,None
VIC004805,CASE007001,CID006602,Minor
VIC004806,CASE006446,CID006639,Critical
VIC004807,CASE008036,CID005785,Serious
VIC004808,CASE004481,CID002439,None
VIC004809,CASE006237,CID000841,Critical
VIC004810,CASE009381,CID006865,Serious
VIC004811,CASE006743,CID009355,Serious
VIC004812,CASE006872,CID003242,Critical
VIC004813,CASE003215,CID006915,Minor
VIC004814,CASE004791,CID005111,Critical
VIC004815,CASE009108,CID004341,Serious
VIC004816,CASE005338,CID006853,Minor
VIC004817,CASE008993,CID000706,Critical
VIC004818,CASE005067,CID008532,Critical
VIC004819,CASE007976,CID004185,Critical
VIC004820,CASE007608,CID001260,Minor
VIC004821,CASE007864,CID001930,Serious
VIC004822,CASE007998,CID003411,None
VIC004823,CASE001299,CID003317,Critical
VIC004824,CASE005739,CID008617,None
VIC004825,CASE003893,CID009941,Minor
VIC004826,CASE004937,CID007563,Critical
VIC004827,CASE004881,CID005629,Critical
VIC004828,CASE003133,CID001667,Critical
VIC004829,CASE008293,CID006021,Critical
VIC004830,CASE007798,CID000190,Serious
VIC004831,CASE002036,CID009715,None
VIC004832,CASE009546,CID002593,Serious
VIC004833,CASE005681,CID002745,Critical
VIC004834,CASE007671,CID007930,Minor
VIC004835,CASE004991,CID007518,Serious
VIC004836,CASE002828,CID003193,Minor
VIC004837,CASE009098,CID009118,Critical
VIC004838,CASE006614,CID008854,Serious
VIC004839,CASE007116,CID004796,Critical
VIC004840,CASE004813,CID005577,Minor
VIC004841,CASE007807,CID007063,Minor
VIC004842,CASE003952,CID002915,Critical
VIC004843,CASE004199,CID009331,Minor
VIC004844,CASE004850,CID005045,Serious
VIC004845,CASE003573,CID002252,None
VIC004846,CASE003548,CID000937,Serious
VIC004847,CASE009383,CID008501,Serious
VIC004848,CASE001967,CID005145,None
VIC004849,CASE003639,CID004871,None
VIC004850,CASE007759,CID008830,None
VIC004851,CASE004308,CID009187,Serious
VIC004852,CASE006467,CID006817,Minor
VIC004853,CASE009107,CID000534,Serious
VIC004854,CASE005330,CID004233,Critical
VIC004855,CASE002078,CID008825,None
VIC004856,CASE003779,CID000428,Critical
VIC004857,CASE006479,CID001213,Serious
VIC004858,CASE005055,CID009229,Serious
VIC004859,CASE009695,CID007288,Serious
VIC004860,CASE003539,CID004599,None
VIC004861,CASE005702,CID002211,Minor
VIC004862,CASE006968,CID000365,Minor
VIC004863,CASE004740,CID006463,None
