log_id,user_id,action,case_id,timestamp,ip_address
LOG003473,USR0033,Updated Evidence,CASE006215,2026-06-24 19:29:00,10.168.248.138
LOG002804,USR0011,Searched Entity,,2026-06-24 19:31:00,10.242.103.16
LOG004962,USR0023,Searched Entity,,2026-06-24 19:39:00,10.195.7.76
LOG004442,USR0024,Viewed Case,CASE008030,2026-06-24 19:41:00,10.2.128.209
LOG003415,USR0020,Downloaded Report,CASE002042,2026-06-24 19:48:00,10.143.161.95
LOG002482,USR0021,Viewed Case,CASE002895,2026-06-24 19:56:00,10.70.133.14
LOG001714,USR0032,Viewed Case,CASE009884,2026-06-24 19:57:00,10.179.209.77
LOG005845,USR0020,Searched Entity,,2026-06-24 19:59:00,10.73.7.93
LOG000633,USR0027,Updated Evidence,CASE003855,2026-06-24 20:05:00,10.15.65.85
LOG004472,USR0019,Downloaded Report,CASE001199,2026-06-24 20:14:00,10.57.92.26
LOG001659,USR0017,Downloaded Report,CASE002134,2026-06-24 20:31:00,10.230.92.117
LOG003652,USR0021,Downloaded Report,CASE005509,2026-06-24 20:34:00,10.179.42.206
LOG000078,USR0030,Downloaded Report,CASE001463,2026-06-24 20:40:00,10.186.78.100
LOG003119,USR0022,Updated Evidence,CASE008029,2026-06-24 20:51:00,10.123.160.58
LOG005372,USR0023,Downloaded Report,CASE004332,2026-06-25 08:00:00,10.160.155.88
LOG004947,USR0017,Viewed Case,CASE006756,2026-06-25 08:04:00,10.149.214.187
LOG005473,USR0032,Searched Entity,,2026-06-25 08:06:00,10.113.52.6
LOG003528,USR0014,Downloaded Report,CASE006535,2026-06-25 08:21:00,10.24.133.119
LOG005278,USR0001,Viewed Suspect Profile,CASE008977,2026-06-25 08:35:00,10.223.238.79
LOG000368,USR0007,Viewed Case,CASE002775,2026-06-25 08:35:00,10.182.237.234
LOG002106,USR0032,Downloaded Report,CASE007562,2026-06-25 08:47:00,10.237.161.123
LOG000856,USR0026,Viewed Suspect Profile,CASE008783,2026-06-25 08:49:00,10.124.35.172
LOG002514,USR0003,Viewed Suspect Profile,CASE004210,2026-06-25 08:51:00,10.75.120.25
LOG001633,USR0005,Downloaded Report,CASE008413,2026-06-25 08:55:00,10.76.0.63
LOG002376,USR0014,Updated Evidence,CASE001625,2026-06-25 08:59:00,10.234.111.196
LOG003433,USR0017,Downloaded Report,CASE007979,2026-06-25 09:03:00,10.120.123.39
LOG001106,USR0009,Searched Entity,,2026-06-25 09:29:00,10.209.138.182
LOG005082,USR0033,Viewed Case,CASE001760,2026-06-25 09:33:00,10.103.76.147
LOG001253,USR0020,Viewed Suspect Profile,CASE003208,2026-06-25 09:34:00,10.193.202.44
LOG001333,USR0027,Viewed Suspect Profile,CASE007566,2026-06-25 09:46:00,10.193.211.63
LOG001786,USR0001,Viewed Suspect Profile,CASE005756,2026-06-25 09:47:00,10.26.229.54
LOG000373,USR0032,Updated Evidence,CASE005693,2026-06-25 09:47:00,10.126.245.148
LOG004635,USR0011,Viewed Suspect Profile,CASE005823,2026-06-25 09:55:00,10.145.241.59
LOG000387,USR0030,Searched Entity,,2026-06-25 09:56:00,10.98.161.169
LOG002676,USR0024,Downloaded Report,CASE001991,2026-06-25 09:57:00,10.1.96.1
LOG004612,USR0005,Viewed Case,CASE000947,2026-06-25 10:17:00,10.38.198.89
LOG004225,USR0026,Viewed Case,CASE009692,2026-06-25 10:18:00,10.97.108.136
LOG005752,USR0011,Searched Entity,,2026-06-25 10:19:00,10.117.142.231
LOG002037,USR0033,Updated Evidence,CASE009955,2026-06-25 10:20:00,10.179.4.215
LOG005978,USR0015,Viewed Suspect Profile,CASE004302,2026-06-25 10:20:00,10.40.225.224
LOG004600,USR0027,Updated Evidence,CASE001339,2026-06-25 10:27:00,10.202.28.66
LOG000247,USR0018,Searched Entity,,2026-06-25 10:32:00,10.254.99.92
LOG005860,USR0028,Downloaded Report,CASE005661,2026-06-25 10:39:00,10.118.202.80
LOG005190,USR0017,Updated Evidence,CASE004794,2026-06-25 10:41:00,10.15.13.158
LOG001354,USR0019,Downloaded Report,CASE002355,2026-06-25 10:42:00,10.194.159.215
LOG000095,USR0016,Searched Entity,,2026-06-25 10:47:00,10.191.1.124
LOG005648,USR0006,Viewed Case,CASE003910,2026-06-25 10:53:00,10.10.44.199
LOG002492,USR0024,Updated Evidence,CASE009812,2026-06-25 10:56:00,10.154.254.96
LOG001638,USR0003,Viewed Suspect Profile,CASE003984,2026-06-25 10:56:00,10.165.97.204
LOG003573,USR0005,Viewed Case,CASE001988,2026-06-25 10:58:00,10.30.207.91
LOG004616,USR0027,Viewed Suspect Profile,CASE006344,2026-06-25 10:58:00,10.77.122.50
LOG004750,USR0019,Viewed Case,CASE000932,2026-06-25 11:11:00,10.160.181.105
LOG003867,USR0021,Viewed Suspect Profile,CASE008288,2026-06-25 11:16:00,10.216.191.213
LOG003234,USR0024,Viewed Suspect Profile,CASE002417,2026-06-25 11:20:00,10.248.179.116
LOG002008,USR0033,Updated Evidence,CASE003370,2026-06-25 11:30:00,10.245.123.79
LOG001662,USR0003,Downloaded Report,CASE008756,2026-06-25 11:33:00,10.202.250.139
LOG000223,USR0026,Viewed Case,CASE001425,2026-06-25 11:35:00,10.58.208.248
LOG002530,USR0031,Downloaded Report,CASE001545,2026-06-25 11:43:00,10.14.27.201
LOG005565,USR0033,Searched Entity,,2026-06-25 11:47:00,10.15.248.52
LOG002623,USR0003,Updated Evidence,CASE001168,2026-06-25 11:48:00,10.246.20.110
LOG003210,USR0018,Searched Entity,,2026-06-25 11:51:00,10.39.221.155
LOG005135,USR0021,Downloaded Report,CASE004635,2026-06-25 11:57:00,10.106.42.12
LOG000278,USR0026,Viewed Case,CASE005483,2026-06-25 12:01:00,10.143.225.75
LOG002806,USR0006,Viewed Suspect Profile,CASE007317,2026-06-25 12:01:00,10.30.31.212
LOG003748,USR0011,Downloaded Report,CASE006486,2026-06-25 12:04:00,10.68.134.99
LOG003534,USR0016,Viewed Case,CASE003340,2026-06-25 12:05:00,10.35.45.180
LOG004351,USR0018,Viewed Case,CASE001629,2026-06-25 12:09:00,10.81.113.219
LOG000143,USR0004,Viewed Case,CASE007019,2026-06-25 12:16:00,10.172.147.137
LOG001790,USR0004,Viewed Case,CASE009675,2026-06-25 12:20:00,10.209.197.40
LOG005237,USR0033,Updated Evidence,CASE001751,2026-06-25 12:35:00,10.252.192.2
LOG002077,USR0032,Viewed Case,CASE007899,2026-06-25 12:36:00,10.125.240.96
LOG005596,USR0025,Searched Entity,,2026-06-25 12:45:00,10.221.71.163
LOG005160,USR0022,Downloaded Report,CASE006249,2026-06-25 12:49:00,10.246.146.224
LOG001090,USR0018,Viewed Suspect Profile,CASE007491,2026-06-25 12:50:00,10.125.17.79
LOG005071,USR0005,Updated Evidence,CASE001463,2026-06-25 13:04:00,10.254.86.246
LOG001071,USR0017,Updated Evidence,CASE003910,2026-06-25 13:06:00,10.63.85.119
LOG002948,USR0030,Downloaded Report,CASE001140,2026-06-25 13:10:00,10.31.54.186
LOG004791,USR0012,Viewed Suspect Profile,CASE003715,2026-06-25 13:15:00,10.23.130.122
LOG002412,USR0001,Viewed Suspect Profile,CASE003012,2026-06-25 13:20:00,10.61.7.135
LOG001645,USR0028,Viewed Suspect Profile,CASE009905,2026-06-25 13:24:00,10.100.91.95
LOG003289,USR0009,Viewed Case,CASE002373,2026-06-25 13:25:00,10.148.74.115
LOG002616,USR0033,Searched Entity,,2026-06-25 13:28:00,10.184.182.89
LOG001564,USR0020,Updated Evidence,CASE008516,2026-06-25 13:36:00,10.230.119.157
LOG002191,USR0007,Searched Entity,,2026-06-25 13:40:00,10.25.72.29
LOG000004,USR0003,Viewed Case,CASE000037,2026-06-25 13:40:00,10.181.220.207
LOG000085,USR0017,Updated Evidence,CASE008733,2026-06-25 13:44:00,10.92.191.176
LOG003087,USR0012,Searched Entity,,2026-06-25 13:52:00,10.110.151.139
LOG005396,USR0027,Viewed Case,CASE000182,2026-06-25 13:55:00,10.129.51.191
LOG004004,USR0029,Updated Evidence,CASE005158,2026-06-25 13:55:00,10.88.106.2
LOG002932,USR0014,Searched Entity,,2026-06-25 14:03:00,10.146.158.138
LOG003995,USR0030,Viewed Case,CASE008981,2026-06-25 14:12:00,10.107.24.54
LOG001428,USR0026,Searched Entity,,2026-06-25 14:14:00,10.200.155.123
LOG005313,USR0031,Viewed Suspect Profile,CASE000947,2026-06-25 14:25:00,10.109.218.215
LOG003266,USR0003,Viewed Suspect Profile,CASE009252,2026-06-25 14:25:00,10.229.223.45
LOG001689,USR0015,Updated Evidence,CASE000864,2026-06-25 14:32:00,10.125.25.56
LOG000031,USR0011,Searched Entity,,2026-06-25 14:35:00,10.24.130.112
LOG000081,USR0033,Viewed Suspect Profile,CASE001821,2026-06-25 14:37:00,10.45.64.173
LOG003010,USR0005,Viewed Suspect Profile,CASE004179,2026-06-25 14:37:00,10.207.31.190
LOG004945,USR0013,Updated Evidence,CASE006383,2026-06-25 14:44:00,10.65.56.246
LOG005573,USR0001,Updated Evidence,CASE006268,2026-06-25 14:50:00,10.224.231.108
LOG004210,USR0025,Downloaded Report,CASE005445,2026-06-25 14:56:00,10.41.29.211
LOG005289,USR0013,Updated Evidence,CASE009007,2026-06-25 14:59:00,10.247.219.239
LOG004701,USR0028,Viewed Case,CASE005361,2026-06-25 15:05:00,10.243.92.210
LOG001861,USR0012,Viewed Suspect Profile,CASE009074,2026-06-25 15:06:00,10.203.212.84
LOG000268,USR0018,Viewed Case,CASE004282,2026-06-25 15:06:00,10.234.108.18
LOG005512,USR0014,Updated Evidence,CASE000387,2026-06-25 15:08:00,10.142.140.232
LOG000231,USR0006,Updated Evidence,CASE003509,2026-06-25 15:16:00,10.18.222.98
LOG004161,USR0026,Viewed Suspect Profile,CASE009245,2026-06-25 15:36:00,10.133.64.223
LOG004176,USR0007,Viewed Suspect Profile,CASE007605,2026-06-25 15:36:00,10.51.148.209
LOG005693,USR0031,Updated Evidence,CASE006731,2026-06-25 15:38:00,10.1.236.38
LOG004332,USR0007,Updated Evidence,CASE004397,2026-06-25 15:51:00,10.196.104.131
LOG005529,USR0025,Viewed Suspect Profile,CASE000007,2026-06-25 15:58:00,10.226.17.91
LOG000295,USR0031,Viewed Suspect Profile,CASE002160,2026-06-25 15:59:00,10.220.3.94
LOG001293,USR0028,Downloaded Report,CASE007341,2026-06-25 16:01:00,10.20.186.8
LOG005494,USR0015,Viewed Case,CASE007316,2026-06-25 16:02:00,10.22.194.203
LOG005981,USR0030,Viewed Case,CASE002041,2026-06-25 16:04:00,10.97.173.135
LOG000118,USR0016,Searched Entity,,2026-06-25 16:16:00,10.59.232.196
LOG004902,USR0012,Viewed Case,CASE004248,2026-06-25 16:17:00,10.92.9.41
LOG003930,USR0023,Viewed Case,CASE002334,2026-06-25 16:20:00,10.150.195.4
LOG002540,USR0030,Searched Entity,,2026-06-25 16:37:00,10.251.246.208
LOG002015,USR0032,Viewed Suspect Profile,CASE006006,2026-06-25 17:05:00,10.150.9.114
LOG000782,USR0029,Searched Entity,,2026-06-25 17:16:00,10.135.226.191
LOG002304,USR0005,Updated Evidence,CASE002363,2026-06-25 17:24:00,10.120.206.10
LOG000944,USR0016,Updated Evidence,CASE008840,2026-06-25 17:37:00,10.240.63.46
LOG003615,USR0023,Downloaded Report,CASE000896,2026-06-25 17:40:00,10.102.211.240
LOG003138,USR0008,Updated Evidence,CASE000960,2026-06-25 17:43:00,10.128.14.112
LOG004001,USR0031,Searched Entity,,2026-06-25 17:48:00,10.192.77.89
LOG002788,USR0017,Searched Entity,,2026-06-25 17:48:00,10.11.61.66
LOG003460,USR0013,Viewed Case,CASE007834,2026-06-25 17:50:00,10.117.74.18
LOG003075,USR0011,Viewed Case,CASE008282,2026-06-25 18:01:00,10.222.96.146
LOG005641,USR0012,Viewed Case,CASE001092,2026-06-25 18:02:00,10.117.175.224
LOG000090,USR0006,Updated Evidence,CASE009819,2026-06-25 18:08:00,10.14.38.67
LOG001315,USR0020,Viewed Case,CASE003613,2026-06-25 18:10:00,10.53.210.109
LOG002435,USR0016,Viewed Case,CASE005721,2026-06-25 18:13:00,10.214.178.115
LOG005607,USR0001,Updated Evidence,CASE009726,2026-06-25 18:27:00,10.22.172.86
LOG004921,USR0027,Updated Evidence,CASE003586,2026-06-25 18:27:00,10.193.203.240
LOG005155,USR0026,Searched Entity,,2026-06-25 18:28:00,10.104.95.127
LOG002575,USR0007,Updated Evidence,CASE002446,2026-06-25 18:32:00,10.99.2.214
LOG002001,USR0001,Viewed Case,CASE009711,2026-06-25 18:36:00,10.180.60.31
LOG000259,USR0010,Searched Entity,,2026-06-25 18:37:00,10.62.134.202
LOG000262,USR0009,Updated Evidence,CASE003345,2026-06-25 18:43:00,10.73.155.186
LOG001392,USR0023,Viewed Case,CASE004955,2026-06-25 18:46:00,10.34.141.81
LOG000644,USR0011,Updated Evidence,CASE000392,2026-06-25 18:50:00,10.104.95.44
LOG000727,USR0028,Searched Entity,,2026-06-25 19:02:00,10.65.253.77
LOG000746,USR0001,Searched Entity,,2026-06-25 19:08:00,10.82.79.31
LOG001853,USR0014,Viewed Case,CASE003676,2026-06-25 19:17:00,10.197.204.215
LOG003684,USR0025,Updated Evidence,CASE009858,2026-06-25 19:17:00,10.219.161.102
LOG005241,USR0015,Searched Entity,,2026-06-25 19:21:00,10.222.214.118
LOG003086,USR0006,Viewed Case,CASE004992,2026-06-25 19:30:00,10.112.109.236
LOG000370,USR0014,Downloaded Report,CASE004291,2026-06-25 19:33:00,10.192.31.2
LOG000015,USR0027,Updated Evidence,CASE000230,2026-06-25 19:42:00,10.85.188.199
LOG002513,USR0005,Searched Entity,,2026-06-25 19:44:00,10.137.107.244
LOG004370,USR0025,Downloaded Report,CASE001938,2026-06-25 19:48:00,10.200.99.250
LOG000184,USR0011,Searched Entity,,2026-06-25 19:49:00,10.70.64.94
LOG003246,USR0024,Searched Entity,,2026-06-25 19:55:00,10.36.4.97
LOG004424,USR0014,Viewed Suspect Profile,CASE001437,2026-06-25 19:55:00,10.180.172.104
LOG004729,USR0014,Viewed Case,CASE008332,2026-06-25 19:58:00,10.151.249.234
LOG002068,USR0026,Searched Entity,,2026-06-25 20:04:00,10.223.211.39
LOG002666,USR0007,Downloaded Report,CASE004909,2026-06-25 20:15:00,10.40.46.217
LOG001722,USR0025,Updated Evidence,CASE007957,2026-06-25 20:21:00,10.112.119.77
LOG003379,USR0015,Downloaded Report,CASE007215,2026-06-25 20:21:00,10.116.25.225
LOG001475,USR0001,Downloaded Report,CASE007957,2026-06-25 20:24:00,10.85.2.121
LOG004622,USR0002,Searched Entity,,2026-06-25 20:26:00,10.6.191.143
LOG001826,USR0006,Viewed Case,CASE000131,2026-06-25 20:27:00,10.215.93.61
LOG004150,USR0004,Viewed Suspect Profile,CASE000764,2026-06-25 20:34:00,10.132.223.201
LOG002326,USR0002,Downloaded Report,CASE004810,2026-06-25 20:43:00,10.116.145.125
LOG002361,USR0033,Searched Entity,,2026-06-25 20:44:00,10.43.220.9
LOG004604,USR0031,Searched Entity,,2026-06-25 20:46:00,10.114.252.121
LOG001254,USR0033,Viewed Suspect Profile,CASE004651,2026-06-25 20:47:00,10.241.86.70
LOG002434,USR0022,Searched Entity,,2026-06-25 20:54:00,10.248.67.241
LOG000066,USR0019,Updated Evidence,CASE006304,2026-06-26 08:07:00,10.13.97.156
LOG001881,USR0033,Updated Evidence,CASE002248,2026-06-26 08:14:00,10.178.50.161
LOG005489,USR0011,Searched Entity,,2026-06-26 08:16:00,10.35.89.231
LOG001172,USR0017,Searched Entity,,2026-06-26 08:35:00,10.180.64.3
LOG001575,USR0005,Viewed Suspect Profile,CASE002902,2026-06-26 08:40:00,10.149.51.185
LOG004673,USR0005,Updated Evidence,CASE005240,2026-06-26 08:48:00,10.74.133.179
LOG002744,USR0009,Searched Entity,,2026-06-26 08:56:00,10.214.216.199
LOG000891,USR0007,Viewed Case,CASE000390,2026-06-26 08:58:00,10.39.251.12
LOG003826,USR0024,Searched Entity,,2026-06-26 09:05:00,10.95.66.222
LOG002653,USR0016,Viewed Case,CASE005607,2026-06-26 09:07:00,10.8.2.69
LOG005626,USR0026,Updated Evidence,CASE001105,2026-06-26 09:09:00,10.223.210.35
LOG004190,USR0001,Downloaded Report,CASE009942,2026-06-26 09:18:00,10.182.155.65
LOG003497,USR0007,Viewed Suspect Profile,CASE009237,2026-06-26 09:19:00,10.82.119.104
LOG003040,USR0001,Updated Evidence,CASE002551,2026-06-26 09:27:00,10.151.119.139
LOG003262,USR0010,Viewed Case,CASE002702,2026-06-26 09:44:00,10.66.7.61
LOG000805,USR0012,Downloaded Report,CASE002662,2026-06-26 09:55:00,10.56.65.49
LOG001819,USR0013,Viewed Case,CASE002982,2026-06-26 09:57:00,10.105.54.124
LOG000399,USR0002,Searched Entity,,2026-06-26 09:57:00,10.78.86.223
LOG003103,USR0026,Updated Evidence,CASE004397,2026-06-26 10:04:00,10.87.166.217
LOG002826,USR0027,Viewed Case,CASE008132,2026-06-26 10:04:00,10.250.108.97
LOG001136,USR0003,Updated Evidence,CASE003774,2026-06-26 10:06:00,10.197.133.170
LOG002587,USR0030,Searched Entity,,2026-06-26 10:07:00,10.187.137.18
LOG002896,USR0020,Updated Evidence,CASE009886,2026-06-26 10:11:00,10.11.249.68
LOG005340,USR0010,Updated Evidence,CASE003228,2026-06-26 10:16:00,10.112.236.107
LOG001502,USR0033,Viewed Case,CASE000395,2026-06-26 10:22:00,10.128.48.234
LOG001837,USR0004,Updated Evidence,CASE008163,2026-06-26 10:25:00,10.20.246.2
LOG005433,USR0011,Searched Entity,,2026-06-26 10:26:00,10.110.176.25
LOG005325,USR0004,Viewed Suspect Profile,CASE001898,2026-06-26 10:41:00,10.237.201.226
LOG003003,USR0001,Viewed Suspect Profile,CASE003464,2026-06-26 10:49:00,10.151.166.225
LOG001318,USR0027,Downloaded Report,CASE009103,2026-06-26 10:51:00,10.214.93.228
LOG000243,USR0025,Viewed Case,CASE008130,2026-06-26 11:00:00,10.144.127.135
LOG001697,USR0022,Searched Entity,,2026-06-26 11:01:00,10.31.201.52
LOG000347,USR0008,Searched Entity,,2026-06-26 11:07:00,10.216.218.157
LOG002917,USR0011,Searched Entity,,2026-06-26 11:13:00,10.210.13.243
LOG005227,USR0020,Viewed Case,CASE007924,2026-06-26 11:15:00,10.183.174.131
LOG003560,USR0013,Downloaded Report,CASE000663,2026-06-26 11:21:00,10.137.212.157
LOG005674,USR0029,Downloaded Report,CASE006587,2026-06-26 11:29:00,10.176.244.239
LOG005501,USR0005,Viewed Case,CASE003803,2026-06-26 11:31:00,10.2.224.44
LOG001297,USR0033,Viewed Suspect Profile,CASE002565,2026-06-26 11:40:00,10.45.83.229
LOG001932,USR0032,Viewed Case,CASE001423,2026-06-26 11:48:00,10.119.46.26
LOG004212,USR0021,Updated Evidence,CASE004561,2026-06-26 11:52:00,10.216.142.239
LOG004199,USR0017,Updated Evidence,CASE003039,2026-06-26 11:59:00,10.39.128.115
LOG000445,USR0019,Viewed Case,CASE008652,2026-06-26 12:07:00,10.108.225.75
LOG005238,USR0024,Searched Entity,,2026-06-26 12:27:00,10.13.104.219
LOG002380,USR0008,Viewed Case,CASE003836,2026-06-26 12:31:00,10.130.94.186
LOG000350,USR0007,Searched Entity,,2026-06-26 12:37:00,10.237.2.8
LOG002707,USR0024,Downloaded Report,CASE004739,2026-06-26 12:37:00,10.144.224.141
LOG001637,USR0033,Viewed Suspect Profile,CASE006420,2026-06-26 12:41:00,10.203.138.91
LOG005276,USR0017,Updated Evidence,CASE005178,2026-06-26 12:51:00,10.167.119.229
LOG001435,USR0005,Downloaded Report,CASE007910,2026-06-26 13:09:00,10.149.36.129
LOG002524,USR0019,Viewed Suspect Profile,CASE000409,2026-06-26 13:10:00,10.22.2.74
LOG000391,USR0006,Downloaded Report,CASE009382,2026-06-26 13:12:00,10.234.121.81
LOG001603,USR0029,Searched Entity,,2026-06-26 13:18:00,10.2.166.60
LOG004261,USR0019,Viewed Suspect Profile,CASE004587,2026-06-26 13:20:00,10.155.79.42
LOG000706,USR0003,Viewed Case,CASE003170,2026-06-26 13:24:00,10.254.251.211
LOG004849,USR0033,Searched Entity,,2026-06-26 13:28:00,10.46.190.189
LOG001635,USR0008,Searched Entity,,2026-06-26 13:31:00,10.49.108.6
LOG002140,USR0015,Updated Evidence,CASE008116,2026-06-26 13:31:00,10.26.159.52
LOG003847,USR0013,Downloaded Report,CASE004115,2026-06-26 13:39:00,10.226.158.125
LOG004561,USR0029,Viewed Suspect Profile,CASE005601,2026-06-26 13:44:00,10.183.148.248
LOG003981,USR0032,Viewed Case,CASE009403,2026-06-26 13:50:00,10.33.52.34
LOG002460,USR0017,Searched Entity,,2026-06-26 13:51:00,10.141.249.116
LOG002145,USR0007,Searched Entity,,2026-06-26 13:53:00,10.165.158.87
LOG004627,USR0033,Viewed Suspect Profile,CASE000216,2026-06-26 13:56:00,10.48.246.142
LOG001774,USR0016,Viewed Case,CASE001425,2026-06-26 14:00:00,10.60.219.197
LOG004867,USR0017,Viewed Suspect Profile,CASE002740,2026-06-26 14:28:00,10.234.51.179
LOG003492,USR0010,Searched Entity,,2026-06-26 14:34:00,10.185.148.220
LOG001245,USR0026,Searched Entity,,2026-06-26 14:38:00,10.158.113.111
LOG004088,USR0019,Searched Entity,,2026-06-26 14:38:00,10.67.0.124
LOG004602,USR0020,Searched Entity,,2026-06-26 14:44:00,10.5.182.199
LOG002736,USR0028,Viewed Suspect Profile,CASE003389,2026-06-26 14:57:00,10.32.42.10
LOG001833,USR0028,Viewed Suspect Profile,CASE002740,2026-06-26 14:59:00,10.25.109.108
LOG000014,USR0015,Downloaded Report,CASE004283,2026-06-26 15:00:00,10.130.206.209
LOG002832,USR0030,Viewed Case,CASE007152,2026-06-26 15:05:00,10.137.183.118
LOG003866,USR0019,Viewed Suspect Profile,CASE001884,2026-06-26 15:07:00,10.225.81.76
LOG005992,USR0005,Downloaded Report,CASE004271,2026-06-26 15:08:00,10.172.10.144
LOG002746,USR0012,Searched Entity,,2026-06-26 15:13:00,10.210.10.199
LOG003979,USR0026,Searched Entity,,2026-06-26 15:22:00,10.77.131.165
LOG003230,USR0001,Viewed Suspect Profile,CASE008748,2026-06-26 15:33:00,10.133.191.28
LOG003957,USR0013,Viewed Case,CASE003464,2026-06-26 15:37:00,10.86.199.205
LOG003661,USR0015,Viewed Case,CASE002264,2026-06-26 15:52:00,10.202.25.37
LOG005710,USR0006,Viewed Suspect Profile,CASE009493,2026-06-26 15:57:00,10.225.220.202
LOG001897,USR0010,Searched Entity,,2026-06-26 16:03:00,10.203.105.190
LOG003659,USR0022,Viewed Suspect Profile,CASE003910,2026-06-26 16:10:00,10.7.49.201
LOG004045,USR0029,Viewed Case,CASE009983,2026-06-26 16:12:00,10.81.84.97
LOG000565,USR0017,Downloaded Report,CASE007502,2026-06-26 16:15:00,10.130.118.128
LOG005197,USR0013,Viewed Case,CASE002769,2026-06-26 16:27:00,10.241.223.212
LOG000450,USR0020,Viewed Suspect Profile,CASE001489,2026-06-26 16:32:00,10.140.139.151
LOG004069,USR0003,Viewed Case,CASE000598,2026-06-26 16:33:00,10.7.157.179
LOG003662,USR0029,Viewed Case,CASE002583,2026-06-26 16:37:00,10.237.140.223
LOG001548,USR0017,Updated Evidence,CASE002575,2026-06-26 16:43:00,10.141.202.85
LOG000995,USR0007,Updated Evidence,CASE001050,2026-06-26 16:49:00,10.120.148.47
LOG002561,USR0026,Viewed Suspect Profile,CASE000046,2026-06-26 16:51:00,10.58.211.152
LOG003249,USR0008,Downloaded Report,CASE003619,2026-06-26 16:53:00,10.21.163.25
LOG004661,USR0031,Viewed Suspect Profile,CASE004134,2026-06-26 16:55:00,10.171.93.39
LOG001566,USR0031,Downloaded Report,CASE004465,2026-06-26 16:57:00,10.49.26.133
LOG005544,USR0016,Viewed Suspect Profile,CASE005662,2026-06-26 17:04:00,10.50.193.98
LOG003675,USR0025,Viewed Suspect Profile,CASE004992,2026-06-26 17:08:00,10.143.130.230
LOG001612,USR0021,Viewed Suspect Profile,CASE001228,2026-06-26 17:09:00,10.204.126.81
LOG000255,USR0009,Searched Entity,,2026-06-26 17:20:00,10.144.155.78
LOG005919,USR0010,Updated Evidence,CASE000485,2026-06-26 17:24:00,10.54.51.84
