suspect_id,case_id,citizen_id,role,arrest_status
SUS003220,CASE001077,CID006915,Gang Member,Under Surveillance
SUS003221,CASE004388,CID000083,Accomplice,Arrested
SUS003222,CASE007371,CID000456,Unknown Suspect,Arrested
SUS003223,CASE004809,CID000621,Gang Member,Under Surveillance
SUS003224,CASE009858,CID008836,Unknown Suspect,Wanted
SUS003225,CASE002195,CID006214,Accomplice,Arrested
SUS003226,CASE009775,CID006447,Accomplice,Absconding
SUS003227,CASE000798,CID001903,Unknown Suspect,Absconding
SUS003228,CASE009809,CID007932,Unknown Suspect,Arrested
SUS003229,CASE002271,CID000970,Gang Member,Absconding
SUS003230,CASE002167,CID007446,Unknown Suspect,Wanted
SUS003231,CASE003560,CID009038,Main Suspect,Under Surveillance
SUS003232,CASE000451,CID004696,Accomplice,Wanted
SUS003233,CASE002956,CID006662,Gang Member,Absconding
SUS003234,CASE003522,CID006233,Main Suspect,Under Surveillance
SUS003235,CASE007230,CID006459,Unknown Suspect,Absconding
SUS003236,CASE003060,CID000232,Unknown Suspect,Wanted
SUS003237,CASE005307,CID000443,Gang Member,Arrested
SUS003238,CASE001852,CID002324,Gang Member,Arrested
SUS003239,CASE009953,CID005929,Gang Member,Wanted
SUS003240,CASE008332,CID003590,Accomplice,Under Surveillance
SUS003241,CASE001692,CID003776,Main Suspect,Arrested
SUS003242,CASE006420,CID008754,Unknown Suspect,Under Surveillance
SUS003243,CASE004296,CID005793,Gang Member,Absconding
SUS003244,CASE000479,CID005814,Accomplice,Under Surveillance
SUS003245,CASE004659,CID006244,Gang Member,Absconding
SUS003246,CASE000771,CID009147,Gang Member,Under Surveillance
SUS003247,CASE005639,CID007715,Accomplice,Absconding
SUS003248,CASE005859,CID005319,Unknown Suspect,Arrested
SUS003249,CASE008131,CID002574,Unknown Suspect,Wanted
SUS003250,CASE005836,CID003914,Main Suspect,Under Surveillance
SUS003251,CASE004206,CID002462,Main Suspect,Arrested
SUS003252,CASE001885,CID000651,Gang Member,Wanted
SUS003253,CASE000303,CID009610,Unknown Suspect,Absconding
SUS003254,CASE001219,CID000227,Gang Member,Wanted
SUS003255,CASE007124,CID000078,Unknown Suspect,Under Surveillance
SUS003256,CASE002412,CID000192,Unknown Suspect,Under Surveillance
SUS003257,CASE009969,CID006342,Unknown Suspect,Under Surveillance
SUS003258,CASE000752,CID001384,Accomplice,Wanted
SUS003259,CASE004438,CID009514,Main Suspect,Wanted
SUS003260,CASE007161,CID005298,Gang Member,Under Surveillance
SUS003261,CASE004056,CID002269,Accomplice,Arrested
SUS003262,CASE007494,CID008002,Gang Member,Absconding
SUS003263,CASE007701,CID006772,Unknown Suspect,Arrested
SUS003264,CASE001547,CID000110,Main Suspect,Under Surveillance
SUS003265,CASE000178,CID000089,Main Suspect,Wanted
SUS003266,CASE001529,CID005824,Unknown Suspect,Wanted
SUS003267,CASE002263,CID004900,Unknown Suspect,Under Surveillance
SUS003268,CASE006961,CID007419,Main Suspect,Absconding
SUS003269,CASE005855,CID001938,Unknown Suspect,Under Surveillance
SUS003270,CASE009531,CID000786,Accomplice,Under Surveillance
SUS003271,CASE004324,CID008649,Unknown Suspect,Arrested
SUS003272,CASE000525,CID006122,Gang Member,Absconding
SUS003273,CASE005369,CID008085,Main Suspect,Arrested
SUS003274,CASE006017,CID000640,Gang Member,Arrested
SUS003275,CASE006436,CID007064,Main Suspect,Absconding
SUS003276,CASE008210,CID004596,Main Suspect,Arrested
SUS003277,CASE002548,CID004214,Main Suspect,Wanted
SUS003278,CASE005006,CID000317,Unknown Suspect,Under Surveillance
SUS003279,CASE002965,CID008832,Accomplice,Arrested
SUS003280,CASE006588,CID007336,Accomplice,Absconding
SUS003281,CASE007977,CID000029,Accomplice,Absconding
SUS003282,CASE005919,CID000797,Unknown Suspect,Absconding
SUS003283,CASE007198,CID007420,Accomplice,Absconding
SUS003284,CASE001745,CID008431,Unknown Suspect,Arrested
SUS003285,CASE004268,CID008744,Main Suspect,Arrested
SUS003286,CASE009147,CID006962,Unknown Suspect,Arrested
SUS003287,CASE001033,CID000481,Gang Member,Absconding
SUS003288,CASE003871,CID004073,Main Suspect,Under Surveillance
SUS003289,CASE002106,CID000571,Accomplice,Arrested
SUS003290,CASE003089,CID004624,Unknown Suspect,Under Surveillance
SUS003291,CASE002300,CID000335,Gang Member,Wanted
SUS003292,CASE001227,CID009390,Accomplice,Wanted
SUS003293,CASE008203,CID009954,Accomplice,Absconding
SUS003294,CASE009513,CID008953,Main Suspect,Absconding
SUS003295,CASE005109,CID002360,Accomplice,Wanted
SUS003296,CASE008353,CID003989,Unknown Suspect,Wanted
SUS003297,CASE007398,CID000094,Unknown Suspect,Wanted
SUS003298,CASE009550,CID006119,Accomplice,Arrested
SUS003299,CASE000981,CID000960,Accomplice,Arrested
SUS003300,CASE004772,CID004496,Main Suspect,Absconding
SUS003301,CASE003217,CID003474,Gang Member,Wanted
SUS003302,CASE007046,CID000519,Unknown Suspect,Under Surveillance
SUS003303,CASE001258,CID000645,Gang Member,Arrested
SUS003304,CASE001959,CID006530,Unknown Suspect,Absconding
SUS003305,CASE000896,CID000747,Unknown Suspect,Arrested
SUS003306,CASE003318,CID009461,Unknown Suspect,Absconding
SUS003307,CASE003947,CID004317,Main Suspect,Wanted
SUS003308,CASE004278,CID003623,Accomplice,Under Surveillance
SUS003309,CASE001429,CID001823,Accomplice,Wanted
SUS003310,CASE001966,CID000649,Main Suspect,Under Surveillance
SUS003311,CASE003737,CID005795,Gang Member,Under Surveillance
SUS003312,CASE000026,CID003783,Unknown Suspect,Arrested
SUS003313,CASE006853,CID002639,Accomplice,Arrested
SUS003314,CASE008673,CID004815,Unknown Suspect,Under Surveillance
SUS003315,CASE008341,CID006589,Accomplice,Under Surveillance
SUS003316,CASE006737,CID000119,Unknown Suspect,Wanted
SUS003317,CASE005555,CID000473,Gang Member,Absconding
SUS003318,CASE003296,CID005998,Main Suspect,Wanted
SUS003319,CASE003432,CID000765,Accomplice,Absconding
SUS003320,CASE006983,CID009810,Gang Member,Arrested
SUS003321,CASE008276,CID003848,Unknown Suspect,Arrested
SUS003322,CASE001699,CID000995,Main Suspect,Under Surveillance
SUS003323,CASE001094,CID007268,Accomplice,Under Surveillance
SUS003324,CASE008039,CID006598,Gang Member,Arrested
SUS003325,CASE003770,CID005803,Main Suspect,Absconding
SUS003326,CASE003463,CID002458,Main Suspect,Under Surveillance
SUS003327,CASE009332,CID008307,Accomplice,Absconding
SUS003328,CASE001061,CID006352,Accomplice,Wanted
SUS003329,CASE001244,CID000406,Accomplice,Arrested
SUS003330,CASE001849,CID000558,Unknown Suspect,Arrested
SUS003331,CASE001879,CID009151,Accomplice,Absconding
SUS003332,CASE003310,CID000463,Main Suspect,Wanted
SUS003333,CASE009211,CID009306,Unknown Suspect,Wanted
SUS003334,CASE004255,CID000794,Accomplice,Wanted
SUS003335,CASE000413,CID008713,Gang Member,Arrested
SUS003336,CASE004902,CID001919,Accomplice,Wanted
SUS003337,CASE006702,CID007326,Unknown Suspect,Under Surveillance
SUS003338,CASE002852,CID000084,Gang Member,Arrested
SUS003339,CASE007585,CID006416,Unknown Suspect,Wanted
SUS003340,CASE000666,CID008282,Gang Member,Under Surveillance
SUS003341,CASE003416,CID007376,Unknown Suspect,Wanted
SUS003342,CASE000094,CID007027,Unknown Suspect,Arrested
SUS003343,CASE000563,CID000551,Accomplice,Wanted
SUS003344,CASE001518,CID000606,Main Suspect,Arrested
SUS003345,CASE004375,CID000317,Accomplice,Under Surveillance
SUS003346,CASE003240,CID005443,Accomplice,Absconding
SUS003347,CASE009424,CID002390,Accomplice,Arrested
SUS003348,CASE001209,CID005914,Gang Member,Wanted
SUS003349,CASE007572,CID008573,Main Suspect,Under Surveillance
SUS003350,CASE003113,CID000014,Unknown Suspect,Under Surveillance
SUS003351,CASE004292,CID000013,Accomplice,Under Surveillance
SUS003352,CASE001912,CID005050,Main Suspect,Under Surveillance
SUS003353,CASE004810,CID008750,Gang Member,Wanted
SUS003354,CASE001430,CID000702,Main Suspect,Wanted
SUS003355,CASE004773,CID002410,Unknown Suspect,Wanted
SUS003356,CASE009142,CID002814,Unknown Suspect,Under Surveillance
SUS003357,CASE006417,CID005737,Accomplice,Absconding
SUS003358,CASE001874,CID003451,Accomplice,Arrested
SUS003359,CASE008295,CID000117,Main Suspect,Absconding
SUS003360,CASE000690,CID007122,Main Suspect,Arrested
SUS003361,CASE008102,CID004365,Accomplice,Absconding
SUS003362,CASE004523,CID007557,Main Suspect,Absconding
SUS003363,CASE002332,CID008631,Unknown Suspect,Wanted
SUS003364,CASE000913,CID006962,Accomplice,Wanted
SUS003365,CASE002772,CID001356,Gang Member,Arrested
SUS003366,CASE000391,CID000104,Gang Member,Arrested
SUS003367,CASE008404,CID002472,Gang Member,Under Surveillance
SUS003368,CASE007839,CID002674,Main Suspect,Under Surveillance
SUS003369,CASE001355,CID004245,Accomplice,Under Surveillance
SUS003370,CASE007184,CID009283,Accomplice,Under Surveillance
SUS003371,CASE007820,CID008866,Main Suspect,Arrested
SUS003372,CASE009962,CID002220,Main Suspect,Arrested
SUS003373,CASE006893,CID000152,Unknown Suspect,Arrested
SUS003374,CASE003761,CID006917,Gang Member,Arrested
SUS003375,CASE001741,CID006321,Accomplice,Wanted
SUS003376,CASE009131,CID009104,Accomplice,Under Surveillance
SUS003377,CASE004074,CID004090,Main Suspect,Under Surveillance
SUS003378,CASE005944,CID000105,Accomplice,Absconding
SUS003379,CASE005157,CID005236,Gang Member,Absconding
SUS003380,CASE004009,CID007848,Accomplice,Absconding
SUS003381,CASE008983,CID000799,Accomplice,Absconding
SUS003382,CASE007817,CID006890,Main Suspect,Wanted
SUS003383,CASE006340,CID008418,Gang Member,Arrested
SUS003384,CASE007375,CID000559,Main Suspect,Under Surveillance
SUS003385,CASE009964,CID000292,Accomplice,Under Surveillance
SUS003386,CASE007401,CID001923,Main Suspect,Wanted
SUS003387,CASE009973,CID000799,Unknown Suspect,Wanted
SUS003388,CASE005429,CID005074,Main Suspect,Under Surveillance
SUS003389,CASE004686,CID002147,Accomplice,Under Surveillance
SUS003390,CASE002926,CID008247,Accomplice,Arrested
SUS003391,CASE007566,CID002978,Main Suspect,Absconding
SUS003392,CASE006662,CID000010,Gang Member,Under Surveillance
SUS003393,CASE006001,CID000148,Gang Member,Wanted
SUS003394,CASE006254,CID006181,Accomplice,Wanted
SUS003395,CASE006297,CID006373,Unknown Suspect,Arrested
SUS003396,CASE008471,CID005652,Gang Member,Arrested
SUS003397,CASE008215,CID000676,Main Suspect,Arrested
SUS003398,CASE006290,CID006345,Gang Member,Wanted
SUS003399,CASE002510,CID001256,Accomplice,Wanted
SUS003400,CASE009696,CID007916,Main Suspect,Under Surveillance
SUS003401,CASE005486,CID002683,Accomplice,Absconding
SUS003402,CASE004979,CID000653,Gang Member,Wanted
SUS003403,CASE009292,CID000439,Main Suspect,Absconding
SUS003404,CASE003779,CID000336,Unknown Suspect,Wanted
SUS003405,CASE005936,CID009368,Main Suspect,Wanted
SUS003406,CASE007227,CID007392,Unknown Suspect,Absconding
SUS003407,CASE004492,CID004638,Main Suspect,Wanted
SUS003408,CASE005183,CID000848,Accomplice,Absconding
SUS003409,CASE000117,CID000799,Accomplice,Wanted
SUS003410,CASE009965,CID004260,Accomplice,Absconding
SUS003411,CASE000051,CID000591,Accomplice,Absconding
SUS003412,CASE003353,CID001284,Accomplice,Under Surveillance
SUS003413,CASE005725,CID003138,Unknown Suspect,Absconding
SUS003414,CASE000023,CID007548,Main Suspect,Wanted
SUS003415,CASE003556,CID006795,Unknown Suspect,Wanted
SUS003416,CASE000962,CID000038,Accomplice,Absconding
SUS003417,CASE008857,CID006273,Accomplice,Arrested
SUS003418,CASE008801,CID004544,Unknown Suspect,Absconding
SUS003419,CASE004990,CID001640,Main Suspect,Arrested
SUS003420,CASE008278,CID000825,Main Suspect,Absconding
SUS003421,CASE007907,CID000563,Unknown Suspect,Absconding
SUS003422,CASE003371,CID003952,Unknown Suspect,Absconding
SUS003423,CASE003269,CID005599,Gang Member,Absconding
SUS003424,CASE004522,CID007262,Gang Member,Wanted
SUS003425,CASE001488,CID000789,Main Suspect,Absconding
SUS003426,CASE004599,CID000274,Gang Member,Arrested
SUS003427,CASE000797,CID004077,Accomplice,Arrested
SUS003428,CASE001178,CID009844,Accomplice,Absconding
SUS003429,CASE006346,CID009039,Gang Member,Absconding
SUS003430,CASE000805,CID002092,Main Suspect,Arrested
SUS003431,CASE006371,CID003037,Accomplice,Arrested
SUS003432,CASE006055,CID004532,Unknown Suspect,Under Surveillance
SUS003433,CASE009558,CID003254,Unknown Suspect,Arrested
SUS003434,CASE002917,CID000617,Main Suspect,Under Surveillance
SUS003435,CASE005522,CID001830,Main Suspect,Absconding
SUS003436,CASE008498,CID009404,Accomplice,Wanted
SUS003437,CASE005905,CID005919,Gang Member,Under Surveillance
SUS003438,CASE007841,CID001717,Unknown Suspect,Wanted
SUS003439,CASE009617,CID000432,Gang Member,Absconding
SUS003440,CASE005470,CID008964,Accomplice,Arrested
SUS003441,CASE008516,CID000290,Accomplice,Under Surveillance
SUS003442,CASE007637,CID004795,Accomplice,Arrested
SUS003443,CASE007481,CID000178,Accomplice,Arrested
SUS003444,CASE008340,CID001752,Main Suspect,Wanted
SUS003445,CASE001647,CID005355,Main Suspect,Absconding
SUS003446,CASE001223,CID007292,Gang Member,Arrested
SUS003447,CASE003774,CID004085,Accomplice,Wanted
SUS003448,CASE007096,CID000892,Main Suspect,Absconding
SUS003449,CASE008734,CID000611,Unknown Suspect,Absconding
SUS003450,CASE004310,CID008682,Main Suspect,Arrested
SUS003451,CASE003495,CID008128,Main Suspect,Wanted
SUS003452,CASE009872,CID007812,Unknown Suspect,Arrested
SUS003453,CASE005113,CID004993,Unknown Suspect,Arrested
SUS003454,CASE009919,CID002788,Gang Member,Under Surveillance
SUS003455,CASE005497,CID002957,Accomplice,Wanted
SUS003456,CASE004845,CID000149,Main Suspect,Absconding
SUS003457,CASE005630,CID006957,Accomplice,Wanted
SUS003458,CASE002959,CID004941,Main Suspect,Wanted
SUS003459,CASE000078,CID007142,Accomplice,Absconding
SUS003460,CASE000276,CID000464,Gang Member,Under Surveillance
SUS003461,CASE006870,CID000083,Gang Member,Under Surveillance
SUS003462,CASE001334,CID005231,Main Suspect,Absconding
SUS003463,CASE007584,CID000694,Unknown Suspect,Absconding
SUS003464,CASE001429,CID005296,Unknown Suspect,Arrested
SUS003465,CASE004892,CID009250,Accomplice,Absconding
SUS003466,CASE007087,CID008568,Accomplice,Arrested
SUS003467,CASE005049,CID000068,Main Suspect,Under Surveillance
SUS003468,CASE001898,CID001034,Unknown Suspect,Under Surveillance
SUS003469,CASE000453,CID001111,Unknown Suspect,Under Surveillance
SUS003470,CASE001947,CID009844,Gang Member,Under Surveillance
SUS003471,CASE001383,CID001400,Unknown Suspect,Under Surveillance
SUS003472,CASE000047,CID002840,Gang Member,Absconding
SUS003473,CASE003997,CID000498,Main Suspect,Absconding
SUS003474,CASE006921,CID002516,Accomplice,Under Surveillance
SUS003475,CASE003372,CID000098,Accomplice,Arrested
SUS003476,CASE005206,CID000104,Accomplice,Under Surveillance
SUS003477,CASE005748,CID008735,Accomplice,Absconding
SUS003478,CASE005095,CID000220,Main Suspect,Absconding
SUS003479,CASE000097,CID006679,Unknown Suspect,Absconding
SUS003480,CASE007883,CID001810,Main Suspect,Absconding
SUS003481,CASE005981,CID007616,Unknown Suspect,Arrested
SUS003482,CASE006393,CID008930,Unknown Suspect,Wanted
SUS003483,CASE009425,CID005582,Unknown Suspect,Under Surveillance
SUS003484,CASE008913,CID005222,Accomplice,Absconding
SUS003485,CASE005725,CID008080,Gang Member,Wanted
SUS003486,CASE002452,CID000241,Gang Member,Absconding
SUS003487,CASE000927,CID000479,Accomplice,Arrested
SUS003488,CASE001674,CID000754,Main Suspect,Wanted
SUS003489,CASE005325,CID008835,Gang Member,Under Surveillance
SUS003490,CASE001331,CID007781,Accomplice,Under Surveillance
SUS003491,CASE005074,CID004807,Unknown Suspect,Absconding
SUS003492,CASE004209,CID009979,Unknown Suspect,Arrested
SUS003493,CASE002313,CID000172,Accomplice,Arrested
SUS003494,CASE006282,CID004736,Main Suspect,Under Surveillance
SUS003495,CASE003842,CID005805,Accomplice,Absconding
SUS003496,CASE004748,CID006488,Unknown Suspect,Under Surveillance
SUS003497,CASE006365,CID009716,Unknown Suspect,Absconding
SUS003498,CASE004963,CID000133,Unknown Suspect,Absconding
SUS003499,CASE001557,CID009721,Accomplice,Arrested
SUS003500,CASE002494,CID004018,Unknown Suspect,Wanted
SUS003501,CASE002381,CID006408,Accomplice,Arrested
SUS003502,CASE003265,CID006097,Main Suspect,Absconding
SUS003503,CASE006114,CID001719,Main Suspect,Absconding
SUS003504,CASE009067,CID009798,Unknown Suspect,Absconding
SUS003505,CASE000075,CID006863,Gang Member,Wanted
SUS003506,CASE003597,CID005347,Main Suspect,Wanted
SUS003507,CASE007062,CID003624,Gang Member,Under Surveillance
SUS003508,CASE006077,CID005417,Unknown Suspect,Wanted
SUS003509,CASE008091,CID001735,Accomplice,Arrested
SUS003510,CASE002835,CID002126,Unknown Suspect,Absconding
SUS003511,CASE003532,CID002991,Gang Member,Wanted
SUS003512,CASE003362,CID000036,Unknown Suspect,Arrested
SUS003513,CASE005961,CID001024,Gang Member,Arrested
SUS003514,CASE000559,CID000156,Main Suspect,Arrested
SUS003515,CASE006480,CID002004,Accomplice,Absconding
SUS003516,CASE007881,CID004175,Unknown Suspect,Under Surveillance
SUS003517,CASE001424,CID007170,Accomplice,Under Surveillance
SUS003518,CASE004407,CID007546,Main Suspect,Absconding
SUS003519,CASE003065,CID004126,Gang Member,Under Surveillance
SUS003520,CASE006842,CID003892,Gang Member,Arrested
SUS003521,CASE005764,CID001616,Gang Member,Arrested
SUS003522,CASE006116,CID001938,Gang Member,Under Surveillance
SUS003523,CASE001473,CID000380,Accomplice,Wanted
SUS003524,CASE005441,CID002195,Unknown Suspect,Arrested
SUS003525,CASE006865,CID000033,Unknown Suspect,Wanted
SUS003526,CASE002597,CID003185,Main Suspect,Under Surveillance
SUS003527,CASE001709,CID003267,Gang Member,Arrested
SUS003528,CASE009451,CID005586,Gang Member,Absconding
SUS003529,CASE009445,CID005147,Gang Member,Under Surveillance
SUS003530,CASE005424,CID000654,Gang Member,Absconding
SUS003531,CASE005452,CID009601,Gang Member,Under Surveillance
SUS003532,CASE009723,CID006187,Accomplice,Arrested
SUS003533,CASE003607,CID001303,Gang Member,Arrested
SUS003534,CASE007650,CID007803,Gang Member,Wanted
SUS003535,CASE009004,CID008033,Unknown Suspect,Absconding
SUS003536,CASE005859,CID004125,Main Suspect,Under Surveillance
SUS003537,CASE002452,CID002952,Gang Member,Wanted
SUS003538,CASE006088,CID004889,Main Suspect,Under Surveillance
SUS003539,CASE001706,CID007223,Gang Member,Arrested
SUS003540,CASE001692,CID000078,Accomplice,Under Surveillance
SUS003541,CASE003231,CID000123,Unknown Suspect,Arrested
SUS003542,CASE003768,CID008130,Main Suspect,Wanted
SUS003543,CASE005221,CID000742,Gang Member,Wanted
SUS003544,CASE006414,CID008031,Gang Member,Absconding
SUS003545,CASE002766,CID000359,Main Suspect,Arrested
SUS003546,CASE006442,CID000929,Accomplice,Absconding
SUS003547,CASE008011,CID007618,Main Suspect,Wanted
SUS003548,CASE001756,CID007797,Accomplice,Absconding
SUS003549,CASE001718,CID004366,Accomplice,Absconding
SUS003550,CASE005739,CID006379,Gang Member,Wanted
SUS003551,CASE007905,CID009035,Unknown Suspect,Arrested
SUS003552,CASE002935,CID000265,Gang Member,Arrested
SUS003553,CASE008777,CID005873,Unknown Suspect,Wanted
SUS003554,CASE005591,CID004436,Accomplice,Under Surveillance
SUS003555,CASE001733,CID000119,Gang Member,Under Surveillance
SUS003556,CASE003200,CID002185,Main Suspect,Absconding
SUS003557,CASE008040,CID001643,Main Suspect,Under Surveillance
SUS003558,CASE005186,CID007855,Unknown Suspect,Arrested
SUS003559,CASE006799,CID004388,Unknown Suspect,Arrested
SUS003560,CASE005710,CID005740,Unknown Suspect,Under Surveillance
