CaseCategoryID,LookupValue
43907,Zero FIR
43908,Zero FIR
43909,PAR
43910,PAR
43911,FIR
43912,PAR
43913,Zero FIR
43914,UDR
43915,Zero FIR
43916,Zero FIR
43917,Zero FIR
43918,FIR
43919,FIR
43920,FIR
43921,UDR
43922,Zero FIR
43923,UDR
43924,Zero FIR
43925,FIR
43926,UDR
43927,PAR
43928,Zero FIR
43929,FIR
43930,FIR
43931,UDR
43932,UDR
43933,Zero FIR
43934,Zero FIR
43935,PAR
43936,PAR
43937,FIR
43938,UDR
43939,FIR
43940,FIR
43941,UDR
43942,Zero FIR
43943,UDR
43944,Zero FIR
43945,FIR
43946,FIR
43947,FIR
43948,Zero FIR
43949,UDR
43950,PAR
43951,PAR
43952,UDR
43953,Zero FIR
43954,PAR
43955,FIR
43956,PAR
43957,PAR
43958,PAR
43959,Zero FIR
43960,FIR
43961,FIR
43962,UDR
43963,FIR
43964,FIR
43965,Zero FIR
43966,Zero FIR
43967,UDR
43968,UDR
43969,FIR
43970,UDR
43971,FIR
43972,FIR
43973,FIR
43974,Zero FIR
43975,Zero FIR
43976,Zero FIR
43977,Zero FIR
43978,PAR
43979,PAR
43980,FIR
43981,FIR
43982,Zero FIR
43983,PAR
43984,UDR
43985,UDR
43986,UDR
43987,Zero FIR
43988,PAR
43989,PAR
43990,PAR
43991,FIR
43992,Zero FIR
43993,FIR
43994,PAR
43995,UDR
43996,UDR
43997,FIR
43998,Zero FIR
43999,PAR
44000,Zero FIR
44001,PAR
44002,FIR
44003,UDR
44004,FIR
44005,Zero FIR
44006,PAR
44007,UDR
44008,PAR
44009,UDR
44010,PAR
44011,FIR
44012,FIR
44013,UDR
44014,UDR
44015,FIR
44016,FIR
44017,PAR
44018,UDR
44019,PAR
44020,Zero FIR
44021,PAR
44022,UDR
44023,Zero FIR
44024,FIR
44025,UDR
44026,UDR
44027,FIR
44028,UDR
44029,PAR
44030,Zero FIR
44031,PAR
44032,FIR
44033,PAR
44034,Zero FIR
44035,FIR
44036,FIR
44037,FIR
44038,UDR
44039,Zero FIR
44040,PAR
44041,Zero FIR
44042,UDR
44043,FIR
44044,PAR
44045,Zero FIR
44046,UDR
44047,Zero FIR
44048,PAR
44049,Zero FIR
44050,Zero FIR
44051,Zero FIR
44052,UDR
44053,Zero FIR
44054,FIR
44055,FIR
44056,FIR
44057,UDR
44058,UDR
44059,PAR
44060,PAR
44061,UDR
44062,Zero FIR
44063,PAR
44064,FIR
44065,PAR
44066,PAR
44067,FIR
44068,PAR
44069,PAR
44070,Zero FIR
44071,PAR
44072,FIR
44073,Zero FIR
44074,Zero FIR
44075,Zero FIR
44076,UDR
44077,PAR
44078,UDR
44079,FIR
44080,FIR
44081,Zero FIR
44082,Zero FIR
44083,Zero FIR
44084,UDR
44085,PAR
44086,Zero FIR
44087,Zero FIR
44088,UDR
44089,Zero FIR
44090,Zero FIR
44091,FIR
44092,UDR
44093,UDR
44094,PAR
44095,UDR
44096,UDR
44097,FIR
44098,PAR
44099,Zero FIR
44100,PAR
44101,PAR
44102,Zero FIR
44103,FIR
44104,PAR
44105,UDR
44106,Zero FIR
44107,FIR
44108,Zero FIR
44109,UDR
44110,UDR
44111,UDR
44112,UDR
44113,PAR
44114,Zero FIR
44115,Zero FIR
44116,UDR
44117,UDR
44118,FIR
44119,UDR
44120,UDR
44121,UDR
44122,PAR
44123,PAR
44124,UDR
44125,Zero FIR
44126,PAR
44127,PAR
44128,UDR
44129,UDR
44130,Zero FIR
44131,Zero FIR
44132,UDR
44133,UDR
44134,UDR
44135,UDR
44136,FIR
44137,FIR
44138,FIR
44139,FIR
44140,Zero FIR
44141,PAR
44142,Zero FIR
44143,PAR
44144,UDR
44145,UDR
44146,FIR
44147,Zero FIR
44148,FIR
44149,Zero FIR
44150,PAR
44151,FIR
44152,UDR
44153,UDR
44154,FIR
44155,Zero FIR
44156,PAR
44157,FIR
44158,PAR
44159,UDR
44160,UDR
44161,UDR
44162,UDR
44163,UDR
44164,PAR
44165,Zero FIR
44166,FIR
44167,PAR
44168,FIR
44169,Zero FIR
44170,Zero FIR
44171,Zero FIR
44172,PAR
44173,FIR
44174,UDR
44175,Zero FIR
44176,PAR
44177,PAR
44178,PAR
44179,FIR
44180,Zero FIR
44181,UDR
44182,UDR
44183,UDR
44184,PAR
44185,UDR
44186,FIR
44187,PAR
44188,FIR
44189,UDR
44190,PAR
44191,UDR
44192,Zero FIR
44193,UDR
44194,Zero FIR
44195,FIR
44196,FIR
44197,Zero FIR
44198,FIR
44199,Zero FIR
44200,FIR
44201,UDR
44202,Zero FIR
44203,FIR
44204,UDR
44205,FIR
44206,FIR
44207,PAR
44208,Zero FIR
44209,FIR
44210,UDR
44211,PAR
44212,PAR
44213,PAR
44214,FIR
44215,Zero FIR
44216,PAR
44217,FIR
44218,PAR
44219,FIR
44220,FIR
44221,Zero FIR
44222,FIR
44223,UDR
44224,UDR
44225,UDR
44226,UDR
44227,Zero FIR
44228,PAR
44229,PAR
44230,Zero FIR
44231,FIR
44232,Zero FIR
44233,UDR
44234,PAR
44235,Zero FIR
44236,FIR
44237,PAR
44238,UDR
44239,FIR
44240,Zero FIR
44241,UDR
44242,PAR
44243,Zero FIR
44244,PAR
44245,Zero FIR
44246,Zero FIR
44247,FIR
44248,FIR
44249,UDR
44250,Zero FIR
44251,FIR
44252,Zero FIR
44253,Zero FIR
44254,Zero FIR
44255,PAR
44256,FIR
44257,UDR
44258,UDR
44259,PAR
44260,FIR
44261,PAR
44262,Zero FIR
44263,FIR
44264,FIR
44265,FIR
44266,Zero FIR
44267,PAR
44268,FIR
44269,Zero FIR
44270,Zero FIR
44271,PAR
44272,Zero FIR
44273,FIR
44274,PAR
44275,UDR
44276,UDR
44277,PAR
44278,PAR
44279,Zero FIR
44280,UDR
44281,FIR
44282,UDR
44283,Zero FIR
44284,PAR
44285,PAR
44286,UDR
44287,UDR
44288,Zero FIR
44289,FIR
44290,PAR
44291,UDR
44292,FIR
44293,PAR
44294,FIR
44295,Zero FIR
44296,FIR
44297,PAR
44298,PAR
44299,PAR
44300,UDR
44301,UDR
44302,PAR
44303,Zero FIR
44304,UDR
44305,FIR
44306,FIR
44307,Zero FIR
44308,PAR
44309,PAR
44310,UDR
44311,UDR
44312,PAR
44313,PAR
44314,UDR
44315,FIR
44316,FIR
44317,Zero FIR
44318,FIR
44319,FIR
44320,PAR
44321,PAR
44322,Zero FIR
44323,Zero FIR
44324,UDR
44325,FIR
44326,FIR
44327,Zero FIR
44328,UDR
44329,FIR
44330,PAR
44331,FIR
44332,Zero FIR
44333,UDR
44334,UDR
44335,Zero FIR
44336,PAR
44337,UDR
44338,UDR
44339,Zero FIR
44340,FIR
44341,UDR
44342,Zero FIR
44343,FIR
44344,FIR
44345,Zero FIR
44346,Zero FIR
44347,PAR
44348,Zero FIR
44349,FIR
44350,Zero FIR
44351,FIR
44352,PAR
44353,FIR
44354,Zero FIR
44355,PAR
44356,UDR
44357,UDR
44358,Zero FIR
44359,UDR
44360,FIR
44361,UDR
44362,Zero FIR
44363,UDR
44364,Zero FIR
44365,Zero FIR
44366,PAR
44367,Zero FIR
44368,FIR
44369,FIR
44370,UDR
44371,Zero FIR
44372,UDR
44373,PAR
44374,UDR
44375,FIR
44376,UDR
44377,PAR
44378,Zero FIR
44379,UDR
44380,Zero FIR
44381,UDR
44382,Zero FIR
44383,Zero FIR
44384,PAR
44385,FIR
44386,FIR
44387,FIR
44388,Zero FIR
44389,Zero FIR
44390,UDR
44391,Zero FIR
44392,UDR
44393,FIR
44394,FIR
44395,Zero FIR
44396,UDR
44397,UDR
44398,UDR
44399,Zero FIR
44400,Zero FIR
44401,Zero FIR
44402,UDR
44403,PAR
44404,FIR
44405,PAR
44406,Zero FIR
44407,Zero FIR
44408,Zero FIR
44409,FIR
44410,PAR
44411,Zero FIR
44412,UDR
44413,Zero FIR
44414,PAR
44415,FIR
44416,Zero FIR
44417,UDR
44418,PAR
44419,Zero FIR
44420,PAR
44421,Zero FIR
44422,UDR
44423,Zero FIR
44424,Zero FIR
44425,Zero FIR
44426,PAR
44427,FIR
44428,Zero FIR
44429,FIR
44430,UDR
44431,Zero FIR
44432,UDR
44433,UDR
44434,FIR
44435,PAR
44436,PAR
44437,FIR
44438,FIR
44439,PAR
44440,Zero FIR
44441,FIR
44442,FIR
44443,UDR
44444,PAR
44445,Zero FIR
44446,PAR
44447,FIR
44448,PAR
44449,Zero FIR
44450,UDR
44451,Zero FIR
44452,Zero FIR
44453,UDR
44454,Zero FIR
44455,UDR
44456,PAR
44457,PAR
44458,FIR
44459,FIR
44460,UDR
44461,PAR
44462,PAR
44463,UDR
44464,UDR
44465,Zero FIR
44466,Zero FIR
44467,FIR
44468,PAR
44469,FIR
44470,UDR
44471,Zero FIR
44472,UDR
44473,Zero FIR
44474,FIR
44475,UDR
44476,UDR
44477,Zero FIR
44478,FIR
44479,FIR
44480,UDR
44481,FIR
44482,UDR
44483,UDR
44484,PAR
44485,PAR
44486,FIR
44487,FIR
44488,PAR
44489,FIR
44490,Zero FIR
44491,Zero FIR
44492,FIR
44493,PAR
44494,UDR
44495,Zero FIR
44496,PAR
44497,Zero FIR
44498,UDR
44499,PAR
44500,FIR
44501,UDR
44502,Zero FIR
44503,FIR
44504,PAR
44505,UDR
44506,PAR
44507,PAR
44508,Zero FIR
44509,PAR
44510,UDR
44511,Zero FIR
44512,UDR
44513,Zero FIR
44514,UDR
44515,PAR
44516,UDR
44517,UDR
44518,PAR
44519,FIR
44520,UDR
44521,Zero FIR
44522,UDR
44523,Zero FIR
44524,PAR
44525,Zero FIR
44526,UDR
44527,PAR
44528,UDR
44529,FIR
44530,Zero FIR
44531,FIR
44532,FIR
44533,PAR
44534,Zero FIR
44535,UDR
44536,FIR
44537,PAR
44538,FIR
44539,FIR
44540,FIR
44541,FIR
44542,FIR
44543,UDR
44544,PAR
44545,UDR
44546,FIR
44547,Zero FIR
44548,PAR
44549,PAR
44550,FIR
44551,Zero FIR
44552,FIR
44553,FIR
44554,FIR
44555,UDR
44556,UDR
44557,FIR
44558,UDR
44559,FIR
44560,FIR
44561,Zero FIR
44562,UDR
44563,FIR
44564,Zero FIR
44565,PAR
44566,PAR
44567,Zero FIR
44568,FIR
44569,Zero FIR
44570,UDR
44571,PAR
44572,UDR
44573,PAR
44574,PAR
44575,PAR
44576,Zero FIR
44577,PAR
44578,FIR
44579,FIR
44580,UDR
44581,Zero FIR
44582,PAR
44583,FIR
44584,Zero FIR
44585,PAR
44586,UDR
44587,FIR
44588,FIR
44589,Zero FIR
44590,Zero FIR
44591,Zero FIR
44592,FIR
44593,Zero FIR
44594,UDR
44595,FIR
44596,FIR
44597,PAR
44598,PAR
44599,UDR
44600,Zero FIR
44601,UDR
44602,UDR
44603,Zero FIR
44604,Zero FIR
44605,PAR
44606,UDR
44607,PAR
44608,UDR
44609,PAR
44610,Zero FIR
44611,FIR
44612,FIR
44613,FIR
44614,Zero FIR
44615,UDR
44616,UDR
44617,UDR
44618,PAR
44619,Zero FIR
44620,Zero FIR
44621,PAR
44622,Zero FIR
44623,Zero FIR
44624,PAR
44625,UDR
44626,Zero FIR
44627,UDR
44628,Zero FIR
44629,UDR
44630,Zero FIR
44631,UDR
44632,UDR
44633,Zero FIR
44634,FIR
44635,FIR
44636,Zero FIR
44637,FIR
44638,UDR
44639,UDR
44640,PAR
44641,UDR
44642,FIR
44643,Zero FIR
44644,UDR
44645,UDR
44646,PAR
44647,Zero FIR
44648,PAR
44649,Zero FIR
44650,Zero FIR
44651,PAR
44652,PAR
44653,PAR
44654,FIR
44655,FIR
44656,UDR
44657,FIR
44658,PAR
44659,Zero FIR
44660,PAR
44661,PAR
44662,UDR
44663,FIR
44664,FIR
44665,UDR
44666,UDR
44667,FIR
44668,PAR
44669,Zero FIR
44670,Zero FIR
44671,UDR
44672,PAR
44673,UDR
44674,Zero FIR
44675,Zero FIR
44676,Zero FIR
44677,PAR
44678,UDR
44679,Zero FIR
44680,PAR
44681,Zero FIR
44682,Zero FIR
44683,FIR
44684,UDR
44685,FIR
44686,FIR
44687,UDR
44688,Zero FIR
44689,FIR
44690,FIR
44691,FIR
44692,Zero FIR
44693,PAR
44694,FIR
44695,Zero FIR
44696,FIR
44697,FIR
44698,PAR
44699,UDR
44700,Zero FIR
44701,FIR
44702,UDR
44703,PAR
44704,FIR
44705,UDR
44706,PAR
44707,UDR
44708,Zero FIR
44709,FIR
44710,FIR
44711,UDR
44712,FIR
44713,PAR
44714,Zero FIR
44715,UDR
44716,PAR
44717,PAR
44718,UDR
44719,Zero FIR
44720,PAR
44721,FIR
44722,Zero FIR
44723,UDR
44724,PAR
44725,UDR
44726,FIR
44727,UDR
44728,Zero FIR
44729,UDR
44730,UDR
44731,FIR
44732,PAR
44733,Zero FIR
44734,PAR
44735,Zero FIR
44736,Zero FIR
44737,PAR
44738,FIR
44739,PAR
44740,FIR
44741,UDR
44742,Zero FIR
44743,FIR
44744,UDR
44745,Zero FIR
44746,UDR
44747,UDR
44748,PAR
44749,FIR
44750,UDR
44751,FIR
44752,Zero FIR
44753,UDR
44754,PAR
44755,FIR
44756,UDR
44757,FIR
44758,PAR
44759,PAR
44760,UDR
44761,UDR
44762,PAR
44763,PAR
44764,UDR
44765,PAR
44766,Zero FIR
44767,PAR
44768,UDR
44769,FIR
44770,Zero FIR
44771,FIR
44772,PAR
44773,PAR
44774,UDR
44775,FIR
44776,Zero FIR
44777,FIR
44778,Zero FIR
44779,FIR
44780,UDR
44781,UDR
44782,Zero FIR
44783,FIR
44784,PAR
44785,PAR
44786,PAR
44787,FIR
44788,Zero FIR
44789,FIR
44790,FIR
44791,Zero FIR
44792,Zero FIR
44793,Zero FIR
44794,PAR
44795,UDR
44796,Zero FIR
44797,PAR
44798,UDR
44799,Zero FIR
44800,PAR
44801,Zero FIR
44802,FIR
44803,PAR
44804,Zero FIR
44805,FIR
44806,PAR
44807,PAR
44808,Zero FIR
44809,FIR
44810,UDR
44811,FIR
44812,PAR
44813,PAR
44814,UDR
44815,FIR
44816,PAR
44817,FIR
44818,PAR
44819,Zero FIR
44820,PAR
44821,UDR
44822,PAR
44823,Zero FIR
44824,FIR
44825,UDR
44826,FIR
44827,FIR
44828,PAR
44829,Zero FIR
44830,PAR
44831,Zero FIR
44832,FIR
44833,FIR
44834,Zero FIR
44835,Zero FIR
44836,UDR
44837,FIR
44838,FIR
44839,FIR
44840,PAR
44841,FIR
44842,PAR
44843,FIR
44844,PAR
44845,PAR
44846,FIR
44847,UDR
44848,UDR
44849,UDR
44850,PAR
44851,PAR
44852,UDR
44853,Zero FIR
44854,UDR
44855,UDR
44856,Zero FIR
44857,FIR
44858,PAR
44859,FIR
44860,Zero FIR
44861,Zero FIR
44862,Zero FIR
44863,PAR
44864,Zero FIR
44865,FIR
44866,Zero FIR
44867,FIR
44868,PAR
44869,UDR
44870,FIR
44871,PAR
44872,UDR
44873,UDR
44874,PAR
44875,FIR
44876,FIR
44877,PAR
44878,UDR
44879,UDR
44880,FIR
44881,PAR
44882,Zero FIR
44883,FIR
44884,Zero FIR
44885,PAR
44886,Zero FIR
44887,UDR
44888,UDR
44889,PAR
44890,Zero FIR
44891,UDR
44892,PAR
44893,UDR
44894,UDR
44895,FIR
44896,Zero FIR
44897,Zero FIR
44898,PAR
44899,Zero FIR
44900,Zero FIR
44901,PAR
44902,FIR
44903,Zero FIR
44904,Zero FIR
44905,UDR
44906,PAR
44907,FIR
44908,UDR
44909,FIR
44910,PAR
44911,PAR
44912,Zero FIR
44913,FIR
44914,Zero FIR
44915,Zero FIR
44916,FIR
44917,UDR
44918,Zero FIR
44919,FIR
44920,PAR
44921,Zero FIR
44922,UDR
44923,UDR
44924,FIR
44925,Zero FIR
44926,UDR
44927,FIR
44928,PAR
44929,Zero FIR
44930,FIR
44931,Zero FIR
44932,Zero FIR
44933,PAR
44934,Zero FIR
44935,PAR
44936,Zero FIR
44937,UDR
44938,FIR
44939,Zero FIR
44940,UDR
44941,Zero FIR
44942,Zero FIR
44943,Zero FIR
44944,FIR
44945,PAR
44946,PAR
44947,FIR
44948,FIR
44949,FIR
44950,Zero FIR
44951,UDR
44952,UDR
44953,FIR
44954,FIR
44955,PAR
44956,PAR
44957,UDR
44958,UDR
44959,FIR
44960,PAR
44961,PAR
44962,Zero FIR
44963,PAR
44964,FIR
44965,FIR
44966,FIR
44967,Zero FIR
44968,UDR
44969,UDR
44970,FIR
44971,FIR
44972,UDR
44973,PAR
44974,PAR
44975,PAR
44976,Zero FIR
44977,FIR
44978,FIR
44979,UDR
44980,Zero FIR
44981,FIR
44982,Zero FIR
44983,UDR
44984,FIR
44985,FIR
44986,UDR
44987,PAR
44988,FIR
44989,FIR
44990,Zero FIR
44991,Zero FIR
44992,PAR
44993,UDR
44994,PAR
44995,Zero FIR
44996,PAR
44997,UDR
44998,FIR
44999,Zero FIR
45000,Zero FIR
45001,FIR
45002,FIR
45003,Zero FIR
45004,UDR
45005,PAR
45006,PAR
45007,FIR
45008,PAR
45009,UDR
45010,FIR
45011,FIR
45012,FIR
45013,PAR
45014,PAR
45015,FIR
45016,PAR
45017,UDR
45018,FIR
45019,UDR
45020,UDR
45021,UDR
45022,Zero FIR
45023,UDR
45024,UDR
45025,PAR
45026,PAR
45027,Zero FIR
45028,FIR
45029,PAR
45030,Zero FIR
45031,PAR
45032,UDR
45033,Zero FIR
45034,UDR
45035,PAR
45036,PAR
45037,PAR
45038,Zero FIR
45039,PAR
45040,Zero FIR
45041,UDR
45042,UDR
45043,PAR
45044,PAR
45045,FIR
45046,UDR
45047,UDR
45048,PAR
45049,Zero FIR
45050,Zero FIR
45051,FIR
45052,UDR
45053,PAR
45054,PAR
45055,UDR
45056,UDR
45057,FIR
45058,FIR
45059,FIR
45060,Zero FIR
45061,Zero FIR
45062,UDR
45063,FIR
45064,PAR
45065,FIR
45066,FIR
45067,UDR
45068,UDR
45069,PAR
45070,Zero FIR
45071,FIR
45072,Zero FIR
45073,PAR
45074,Zero FIR
45075,FIR
45076,UDR
45077,PAR
45078,PAR
45079,FIR
45080,UDR
45081,UDR
45082,PAR
45083,Zero FIR
45084,PAR
45085,PAR
45086,FIR
45087,Zero FIR
45088,FIR
45089,Zero FIR
45090,Zero FIR
45091,Zero FIR
45092,Zero FIR
45093,Zero FIR
45094,PAR
45095,PAR
45096,FIR
45097,UDR
45098,UDR
45099,Zero FIR
45100,UDR
45101,Zero FIR
45102,Zero FIR
45103,FIR
45104,FIR
45105,Zero FIR
45106,FIR
45107,UDR
45108,PAR
45109,FIR
45110,UDR
45111,UDR
45112,FIR
45113,Zero FIR
45114,UDR
45115,Zero FIR
45116,Zero FIR
45117,PAR
45118,UDR
45119,UDR
45120,FIR
45121,UDR
45122,PAR
45123,PAR
45124,Zero FIR
45125,PAR
45126,UDR
45127,Zero FIR
45128,UDR
45129,FIR
45130,FIR
45131,PAR
45132,PAR
45133,Zero FIR
45134,UDR
45135,PAR
45136,UDR
45137,FIR
45138,FIR
45139,PAR
45140,Zero FIR
45141,PAR
45142,Zero FIR
45143,UDR
45144,PAR
45145,FIR
45146,PAR
45147,FIR
45148,UDR
45149,UDR
45150,Zero FIR
45151,FIR
45152,Zero FIR
45153,UDR
45154,PAR
45155,UDR
45156,FIR
45157,Zero FIR
45158,UDR
45159,UDR
45160,FIR
45161,Zero FIR
45162,PAR
45163,UDR
45164,Zero FIR
45165,Zero FIR
45166,FIR
45167,UDR
45168,PAR
45169,Zero FIR
45170,UDR
45171,PAR
45172,UDR
45173,FIR
45174,UDR
45175,PAR
45176,FIR
45177,PAR
45178,UDR
45179,Zero FIR
45180,PAR
45181,Zero FIR
45182,FIR
45183,Zero FIR
45184,UDR
45185,Zero FIR
45186,PAR
45187,PAR
45188,Zero FIR
45189,PAR
45190,Zero FIR
45191,FIR
45192,UDR
45193,PAR
45194,PAR
45195,UDR
45196,PAR
45197,FIR
45198,UDR
45199,PAR
45200,Zero FIR
45201,Zero FIR
45202,UDR
45203,PAR
45204,UDR
45205,FIR
45206,UDR
45207,FIR
45208,PAR
45209,PAR
45210,PAR
45211,Zero FIR
45212,FIR
45213,UDR
45214,UDR
45215,UDR
45216,UDR
45217,PAR
45218,FIR
45219,PAR
45220,Zero FIR
45221,FIR
45222,FIR
45223,FIR
45224,FIR
45225,PAR
45226,Zero FIR
45227,Zero FIR
45228,PAR
45229,FIR
45230,FIR
45231,UDR
45232,FIR
45233,Zero FIR
45234,UDR
45235,FIR
45236,Zero FIR
45237,PAR
45238,FIR
45239,FIR
45240,Zero FIR
45241,Zero FIR
45242,UDR
45243,Zero FIR
45244,FIR
45245,UDR
45246,Zero FIR
45247,Zero FIR
45248,Zero FIR
45249,Zero FIR
45250,PAR
45251,FIR
45252,PAR
45253,FIR
45254,PAR
45255,UDR
45256,Zero FIR
45257,Zero FIR
45258,Zero FIR
45259,FIR
45260,FIR
45261,Zero FIR
45262,Zero FIR
45263,UDR
45264,UDR
45265,Zero FIR
45266,PAR
45267,PAR
45268,Zero FIR
45269,Zero FIR
45270,FIR
45271,PAR
45272,PAR
45273,Zero FIR
45274,FIR
45275,PAR
45276,PAR
45277,PAR
45278,PAR
45279,UDR
45280,FIR
45281,FIR
45282,UDR
45283,UDR
45284,UDR
45285,UDR
45286,Zero FIR
45287,FIR
45288,UDR
45289,FIR
45290,FIR
45291,FIR
45292,FIR
45293,PAR
45294,FIR
45295,UDR
45296,Zero FIR
45297,UDR
45298,PAR
45299,PAR
45300,PAR
45301,PAR
45302,PAR
45303,UDR
45304,UDR
45305,PAR
45306,FIR
45307,Zero FIR
45308,Zero FIR
45309,FIR
45310,PAR
45311,PAR
45312,Zero FIR
45313,FIR
45314,PAR
45315,FIR
45316,FIR
45317,FIR
45318,FIR
45319,PAR
45320,Zero FIR
45321,PAR
45322,PAR
45323,FIR
45324,UDR
45325,FIR
45326,Zero FIR
45327,UDR
45328,PAR
45329,Zero FIR
45330,UDR
45331,UDR
45332,Zero FIR
45333,UDR
45334,Zero FIR
45335,PAR
45336,UDR
45337,UDR
45338,FIR
45339,PAR
45340,PAR
45341,UDR
45342,UDR
45343,PAR
45344,FIR
45345,Zero FIR
45346,FIR
45347,FIR
45348,FIR
45349,FIR
45350,UDR
45351,Zero FIR
45352,PAR
45353,FIR
45354,PAR
45355,PAR
45356,FIR
45357,UDR
45358,FIR
45359,UDR
45360,PAR
45361,PAR
45362,PAR
45363,Zero FIR
45364,FIR
45365,PAR
45366,PAR
45367,PAR
45368,Zero FIR
45369,UDR
45370,Zero FIR
45371,PAR
45372,Zero FIR
45373,PAR
45374,PAR
45375,PAR
45376,FIR
45377,FIR
45378,FIR
45379,UDR
45380,PAR
45381,PAR
45382,FIR
45383,FIR
45384,UDR
45385,Zero FIR
45386,UDR
45387,UDR
45388,PAR
45389,FIR
45390,Zero FIR
45391,PAR
45392,UDR
45393,PAR
45394,Zero FIR
45395,FIR
45396,Zero FIR
45397,UDR
45398,UDR
45399,UDR
45400,UDR
45401,UDR
45402,Zero FIR
45403,PAR
45404,Zero FIR
45405,Zero FIR
45406,UDR
45407,UDR
45408,PAR
45409,UDR
45410,PAR
45411,FIR
45412,Zero FIR
45413,UDR
45414,Zero FIR
45415,Zero FIR
45416,UDR
45417,FIR
45418,Zero FIR
45419,FIR
45420,FIR
45421,Zero FIR
45422,FIR
45423,PAR
45424,Zero FIR
45425,Zero FIR
45426,PAR
45427,UDR
45428,Zero FIR
45429,Zero FIR
45430,PAR
45431,Zero FIR
45432,PAR
45433,PAR
45434,FIR
45435,Zero FIR
45436,PAR
45437,FIR
45438,FIR
45439,UDR
45440,UDR
45441,UDR
45442,UDR
45443,Zero FIR
45444,UDR
45445,PAR
45446,FIR
45447,FIR
45448,UDR
45449,PAR
45450,PAR
45451,UDR
45452,PAR
45453,PAR
45454,Zero FIR
45455,FIR
45456,UDR
45457,FIR
45458,Zero FIR
45459,Zero FIR
45460,PAR
45461,FIR
45462,FIR
45463,FIR
45464,Zero FIR
45465,UDR
45466,UDR
45467,FIR
45468,UDR
45469,PAR
45470,FIR
45471,Zero FIR
45472,FIR
45473,UDR
45474,PAR
45475,UDR
45476,Zero FIR
45477,Zero FIR
45478,UDR
45479,PAR
45480,Zero FIR
45481,UDR
45482,UDR
45483,Zero FIR
45484,PAR
45485,PAR
45486,UDR
45487,Zero FIR
45488,FIR
45489,UDR
45490,UDR
45491,Zero FIR
45492,UDR
45493,PAR
45494,PAR
45495,Zero FIR
45496,PAR
45497,UDR
45498,FIR
45499,PAR
45500,FIR
45501,FIR
45502,PAR
45503,Zero FIR
45504,Zero FIR
45505,PAR
45506,UDR
45507,Zero FIR
45508,Zero FIR
45509,Zero FIR
45510,UDR
45511,PAR
45512,FIR
45513,PAR
45514,UDR
45515,UDR
45516,FIR
45517,FIR
45518,FIR
45519,UDR
45520,Zero FIR
45521,UDR
45522,Zero FIR
45523,PAR
45524,PAR
45525,UDR
45526,UDR
45527,FIR
45528,Zero FIR
45529,FIR
45530,PAR
45531,Zero FIR
45532,PAR
45533,FIR
45534,Zero FIR
45535,UDR
45536,Zero FIR
45537,FIR
45538,FIR
45539,FIR
45540,Zero FIR
45541,UDR
45542,PAR
45543,Zero FIR
45544,UDR
45545,UDR
45546,Zero FIR
45547,FIR
45548,UDR
45549,FIR
45550,UDR
45551,PAR
45552,Zero FIR
45553,FIR
45554,FIR
45555,PAR
45556,Zero FIR
45557,PAR
45558,Zero FIR
45559,FIR
45560,Zero FIR
45561,Zero FIR
45562,PAR
45563,Zero FIR
45564,UDR
45565,PAR
45566,UDR
45567,UDR
45568,PAR
45569,FIR
45570,PAR
45571,PAR
45572,UDR
45573,UDR
45574,PAR
45575,PAR
45576,UDR
45577,PAR
45578,Zero FIR
45579,Zero FIR
45580,PAR
45581,PAR
45582,Zero FIR
45583,Zero FIR
45584,Zero FIR
45585,UDR
45586,FIR
45587,FIR
45588,UDR
45589,Zero FIR
45590,Zero FIR
45591,Zero FIR
45592,Zero FIR
45593,FIR
45594,FIR
45595,UDR
45596,PAR
45597,Zero FIR
45598,PAR
45599,Zero FIR
45600,FIR
45601,FIR
45602,PAR
45603,Zero FIR
45604,PAR
45605,PAR
45606,Zero FIR
45607,UDR
45608,Zero FIR
45609,FIR
45610,FIR
45611,FIR
45612,Zero FIR
45613,UDR
45614,Zero FIR
45615,PAR
45616,PAR
45617,UDR
45618,Zero FIR
45619,UDR
45620,FIR
45621,UDR
45622,PAR
45623,FIR
45624,PAR
45625,UDR
45626,UDR
45627,PAR
45628,UDR
45629,FIR
45630,FIR
45631,PAR
45632,UDR
45633,PAR
45634,Zero FIR
45635,PAR
45636,PAR
45637,FIR
45638,FIR
45639,FIR
45640,PAR
45641,UDR
45642,Zero FIR
45643,PAR
45644,PAR
45645,PAR
45646,PAR
45647,PAR
45648,FIR
45649,Zero FIR
45650,Zero FIR
45651,FIR
45652,UDR
45653,PAR
45654,Zero FIR
45655,Zero FIR
45656,UDR
45657,Zero FIR
45658,PAR
45659,Zero FIR
45660,Zero FIR
45661,PAR
45662,Zero FIR
45663,PAR
45664,FIR
45665,Zero FIR
45666,Zero FIR
45667,UDR
45668,UDR
45669,FIR
45670,UDR
45671,FIR
45672,FIR
45673,UDR
45674,UDR
45675,PAR
45676,FIR
45677,Zero FIR
45678,Zero FIR
45679,Zero FIR
45680,FIR
45681,UDR
45682,FIR
45683,PAR
45684,Zero FIR
45685,UDR
45686,Zero FIR
45687,FIR
45688,PAR
45689,UDR
45690,UDR
45691,FIR
45692,UDR
45693,Zero FIR
45694,Zero FIR
45695,Zero FIR
45696,UDR
45697,Zero FIR
45698,Zero FIR
45699,PAR
45700,FIR
45701,PAR
45702,Zero FIR
45703,Zero FIR
45704,PAR
