CaseStatusID,CaseStatusName
52666,Under Investigation
52667,Under Investigation
52668,Charge Sheeted
52669,Under Investigation
52670,Charge Sheeted
52671,Undetected
52672,Undetected
52673,Undetected
52674,Closed
52675,Charge Sheeted
52676,Closed
52677,Under Investigation
52678,Under Investigation
52679,Closed
52680,Under Investigation
52681,Undetected
52682,Undetected
52683,Charge Sheeted
52684,Undetected
52685,Undetected
52686,Closed
52687,Undetected
52688,Closed
52689,Undetected
52690,Under Investigation
52691,Closed
52692,Undetected
52693,Under Investigation
52694,Under Investigation
52695,Undetected
52696,Undetected
52697,Closed
52698,Charge Sheeted
52699,Under Investigation
52700,Under Investigation
52701,Charge Sheeted
52702,Under Investigation
52703,Undetected
52704,Charge Sheeted
52705,Undetected
52706,Charge Sheeted
52707,Under Investigation
52708,Charge Sheeted
52709,Charge Sheeted
52710,Charge Sheeted
52711,Closed
52712,Charge Sheeted
52713,Undetected
52714,Charge Sheeted
52715,Charge Sheeted
52716,Charge Sheeted
52717,Undetected
52718,Under Investigation
52719,Under Investigation
52720,Charge Sheeted
52721,Charge Sheeted
52722,Closed
52723,Charge Sheeted
52724,Undetected
52725,Under Investigation
52726,Closed
52727,Undetected
52728,Undetected
52729,Closed
52730,Under Investigation
52731,Under Investigation
52732,Charge Sheeted
52733,Undetected
52734,Under Investigation
52735,Closed
52736,Charge Sheeted
52737,Undetected
52738,Undetected
52739,Closed
52740,Closed
52741,Charge Sheeted
52742,Undetected
52743,Under Investigation
52744,Under Investigation
52745,Undetected
52746,Undetected
52747,Closed
52748,Undetected
52749,Undetected
52750,Under Investigation
52751,Charge Sheeted
52752,Charge Sheeted
52753,Under Investigation
52754,Under Investigation
52755,Undetected
52756,Under Investigation
52757,Under Investigation
52758,Undetected
52759,Under Investigation
52760,Charge Sheeted
52761,Undetected
52762,Charge Sheeted
52763,Closed
52764,Closed
52765,Under Investigation
52766,Closed
52767,Charge Sheeted
52768,Undetected
52769,Charge Sheeted
52770,Undetected
52771,Closed
52772,Closed
52773,Charge Sheeted
52774,Undetected
52775,Under Investigation
52776,Undetected
52777,Closed
52778,Charge Sheeted
52779,Charge Sheeted
52780,Under Investigation
52781,Under Investigation
52782,Charge Sheeted
52783,Under Investigation
52784,Under Investigation
52785,Charge Sheeted
52786,Charge Sheeted
52787,Charge Sheeted
52788,Under Investigation
52789,Charge Sheeted
52790,Charge Sheeted
52791,Undetected
52792,Undetected
52793,Under Investigation
52794,Closed
52795,Under Investigation
52796,Undetected
52797,Under Investigation
52798,Charge Sheeted
52799,Closed
52800,Undetected
52801,Undetected
52802,Under Investigation
52803,Under Investigation
52804,Closed
52805,Closed
52806,Charge Sheeted
52807,Under Investigation
52808,Charge Sheeted
52809,Undetected
52810,Closed
52811,Closed
52812,Closed
52813,Charge Sheeted
52814,Closed
52815,Charge Sheeted
52816,Closed
52817,Charge Sheeted
52818,Charge Sheeted
52819,Closed
52820,Closed
52821,Under Investigation
52822,Under Investigation
52823,Undetected
52824,Undetected
52825,Charge Sheeted
52826,Undetected
52827,Under Investigation
52828,Charge Sheeted
52829,Under Investigation
52830,Under Investigation
52831,Under Investigation
52832,Under Investigation
52833,Charge Sheeted
52834,Undetected
52835,Closed
52836,Undetected
52837,Under Investigation
52838,Closed
52839,Undetected
52840,Charge Sheeted
52841,Closed
52842,Under Investigation
52843,Under Investigation
52844,Charge Sheeted
52845,Closed
52846,Undetected
52847,Under Investigation
52848,Under Investigation
52849,Under Investigation
52850,Closed
52851,Undetected
52852,Undetected
52853,Under Investigation
52854,Closed
52855,Charge Sheeted
52856,Charge Sheeted
52857,Charge Sheeted
52858,Undetected
52859,Closed
52860,Undetected
52861,Under Investigation
52862,Closed
52863,Undetected
52864,Undetected
52865,Undetected
52866,Undetected
52867,Undetected
52868,Undetected
52869,Charge Sheeted
52870,Undetected
52871,Under Investigation
52872,Closed
52873,Under Investigation
52874,Charge Sheeted
52875,Under Investigation
52876,Charge Sheeted
52877,Charge Sheeted
52878,Closed
52879,Closed
52880,Undetected
52881,Closed
52882,Undetected
52883,Charge Sheeted
52884,Under Investigation
52885,Charge Sheeted
52886,Charge Sheeted
52887,Closed
52888,Closed
52889,Under Investigation
52890,Under Investigation
52891,Undetected
52892,Closed
52893,Charge Sheeted
52894,Undetected
52895,Closed
52896,Charge Sheeted
52897,Charge Sheeted
52898,Under Investigation
52899,Charge Sheeted
52900,Charge Sheeted
52901,Closed
52902,Under Investigation
52903,Charge Sheeted
52904,Charge Sheeted
52905,Closed
52906,Undetected
52907,Under Investigation
52908,Under Investigation
52909,Charge Sheeted
52910,Undetected
52911,Under Investigation
52912,Closed
52913,Undetected
52914,Undetected
52915,Undetected
52916,Closed
52917,Charge Sheeted
52918,Closed
52919,Undetected
52920,Charge Sheeted
52921,Under Investigation
52922,Closed
52923,Closed
52924,Charge Sheeted
52925,Undetected
52926,Under Investigation
52927,Closed
52928,Closed
52929,Closed
52930,Undetected
52931,Under Investigation
52932,Charge Sheeted
52933,Closed
52934,Closed
52935,Charge Sheeted
52936,Undetected
52937,Charge Sheeted
52938,Under Investigation
52939,Closed
52940,Charge Sheeted
52941,Undetected
52942,Closed
52943,Undetected
52944,Undetected
52945,Charge Sheeted
52946,Undetected
52947,Under Investigation
52948,Undetected
52949,Charge Sheeted
52950,Closed
52951,Under Investigation
52952,Charge Sheeted
52953,Closed
52954,Undetected
52955,Under Investigation
52956,Closed
52957,Closed
52958,Charge Sheeted
52959,Under Investigation
52960,Under Investigation
52961,Closed
52962,Closed
52963,Under Investigation
52964,Under Investigation
52965,Under Investigation
52966,Under Investigation
52967,Charge Sheeted
52968,Under Investigation
52969,Under Investigation
52970,Undetected
52971,Under Investigation
52972,Closed
52973,Under Investigation
52974,Undetected
52975,Undetected
52976,Under Investigation
52977,Under Investigation
52978,Under Investigation
52979,Closed
52980,Closed
52981,Under Investigation
52982,Undetected
52983,Under Investigation
52984,Charge Sheeted
52985,Closed
52986,Under Investigation
52987,Charge Sheeted
52988,Charge Sheeted
52989,Charge Sheeted
52990,Charge Sheeted
52991,Closed
52992,Charge Sheeted
52993,Charge Sheeted
52994,Charge Sheeted
52995,Undetected
52996,Closed
52997,Charge Sheeted
52998,Charge Sheeted
52999,Under Investigation
53000,Under Investigation
53001,Charge Sheeted
53002,Undetected
53003,Charge Sheeted
53004,Undetected
53005,Undetected
53006,Undetected
53007,Undetected
53008,Closed
53009,Under Investigation
53010,Undetected
53011,Charge Sheeted
53012,Undetected
53013,Undetected
53014,Under Investigation
53015,Undetected
53016,Undetected
53017,Closed
53018,Charge Sheeted
53019,Undetected
53020,Undetected
53021,Undetected
53022,Charge Sheeted
53023,Undetected
53024,Closed
53025,Closed
53026,Closed
53027,Undetected
53028,Closed
53029,Under Investigation
53030,Charge Sheeted
53031,Charge Sheeted
53032,Closed
53033,Charge Sheeted
53034,Under Investigation
53035,Undetected
53036,Charge Sheeted
53037,Under Investigation
53038,Charge Sheeted
53039,Closed
53040,Under Investigation
53041,Charge Sheeted
53042,Closed
53043,Undetected
53044,Under Investigation
53045,Closed
53046,Under Investigation
53047,Undetected
53048,Charge Sheeted
53049,Closed
53050,Charge Sheeted
53051,Charge Sheeted
53052,Charge Sheeted
53053,Undetected
53054,Closed
53055,Under Investigation
53056,Under Investigation
53057,Undetected
53058,Charge Sheeted
53059,Undetected
53060,Undetected
53061,Charge Sheeted
53062,Closed
53063,Closed
53064,Closed
53065,Charge Sheeted
53066,Charge Sheeted
53067,Under Investigation
53068,Charge Sheeted
53069,Under Investigation
53070,Undetected
53071,Charge Sheeted
53072,Under Investigation
53073,Undetected
53074,Charge Sheeted
53075,Undetected
53076,Closed
53077,Under Investigation
53078,Closed
53079,Under Investigation
53080,Charge Sheeted
53081,Charge Sheeted
53082,Undetected
53083,Undetected
53084,Under Investigation
53085,Undetected
53086,Closed
53087,Under Investigation
53088,Closed
53089,Charge Sheeted
53090,Under Investigation
53091,Closed
53092,Under Investigation
53093,Undetected
53094,Charge Sheeted
53095,Charge Sheeted
53096,Closed
53097,Charge Sheeted
53098,Under Investigation
53099,Under Investigation
53100,Under Investigation
53101,Closed
53102,Under Investigation
53103,Under Investigation
53104,Closed
53105,Charge Sheeted
53106,Charge Sheeted
53107,Closed
53108,Charge Sheeted
53109,Charge Sheeted
53110,Charge Sheeted
53111,Under Investigation
53112,Undetected
53113,Undetected
53114,Under Investigation
53115,Charge Sheeted
53116,Charge Sheeted
53117,Charge Sheeted
53118,Charge Sheeted
53119,Closed
53120,Under Investigation
53121,Charge Sheeted
53122,Charge Sheeted
53123,Under Investigation
53124,Closed
53125,Charge Sheeted
53126,Closed
53127,Under Investigation
53128,Undetected
53129,Closed
53130,Charge Sheeted
53131,Undetected
53132,Closed
53133,Closed
53134,Under Investigation
53135,Closed
53136,Undetected
53137,Under Investigation
53138,Undetected
53139,Undetected
53140,Under Investigation
53141,Closed
53142,Charge Sheeted
53143,Closed
53144,Under Investigation
53145,Undetected
53146,Charge Sheeted
53147,Closed
53148,Under Investigation
53149,Closed
53150,Closed
53151,Closed
53152,Undetected
53153,Under Investigation
53154,Under Investigation
53155,Charge Sheeted
53156,Undetected
53157,Closed
53158,Undetected
53159,Charge Sheeted
53160,Charge Sheeted
53161,Undetected
53162,Undetected
53163,Undetected
53164,Closed
53165,Under Investigation
53166,Undetected
53167,Closed
53168,Closed
53169,Under Investigation
53170,Under Investigation
53171,Undetected
53172,Undetected
53173,Under Investigation
53174,Closed
53175,Under Investigation
53176,Closed
53177,Under Investigation
53178,Charge Sheeted
53179,Undetected
53180,Under Investigation
53181,Under Investigation
53182,Closed
53183,Charge Sheeted
53184,Charge Sheeted
53185,Undetected
53186,Under Investigation
53187,Under Investigation
53188,Closed
53189,Closed
53190,Under Investigation
53191,Undetected
53192,Closed
53193,Charge Sheeted
53194,Undetected
53195,Closed
53196,Closed
53197,Undetected
53198,Charge Sheeted
53199,Closed
53200,Closed
53201,Under Investigation
53202,Charge Sheeted
53203,Closed
53204,Charge Sheeted
53205,Charge Sheeted
53206,Under Investigation
53207,Closed
53208,Under Investigation
53209,Closed
53210,Charge Sheeted
53211,Undetected
53212,Undetected
53213,Charge Sheeted
53214,Undetected
53215,Undetected
53216,Under Investigation
53217,Under Investigation
53218,Charge Sheeted
53219,Charge Sheeted
53220,Under Investigation
53221,Closed
53222,Closed
53223,Undetected
53224,Undetected
53225,Charge Sheeted
53226,Undetected
53227,Charge Sheeted
53228,Closed
53229,Under Investigation
53230,Undetected
53231,Undetected
53232,Closed
53233,Closed
53234,Closed
53235,Undetected
53236,Under Investigation
53237,Closed
53238,Closed
53239,Under Investigation
53240,Charge Sheeted
53241,Closed
53242,Undetected
53243,Undetected
53244,Charge Sheeted
53245,Undetected
53246,Charge Sheeted
53247,Charge Sheeted
53248,Closed
53249,Undetected
53250,Closed
53251,Under Investigation
53252,Charge Sheeted
53253,Undetected
53254,Closed
53255,Closed
53256,Under Investigation
53257,Undetected
53258,Charge Sheeted
53259,Undetected
53260,Under Investigation
53261,Charge Sheeted
53262,Closed
53263,Closed
53264,Undetected
53265,Charge Sheeted
53266,Under Investigation
53267,Under Investigation
53268,Closed
53269,Undetected
53270,Charge Sheeted
53271,Closed
53272,Closed
53273,Closed
53274,Under Investigation
53275,Closed
53276,Closed
53277,Charge Sheeted
53278,Under Investigation
53279,Undetected
53280,Closed
53281,Closed
53282,Undetected
53283,Undetected
53284,Undetected
53285,Closed
53286,Under Investigation
53287,Charge Sheeted
53288,Under Investigation
53289,Charge Sheeted
53290,Charge Sheeted
53291,Undetected
53292,Closed
53293,Charge Sheeted
53294,Closed
53295,Undetected
53296,Under Investigation
53297,Under Investigation
53298,Under Investigation
53299,Charge Sheeted
53300,Charge Sheeted
53301,Under Investigation
53302,Under Investigation
53303,Under Investigation
53304,Closed
53305,Undetected
53306,Charge Sheeted
53307,Under Investigation
53308,Undetected
53309,Undetected
53310,Undetected
53311,Charge Sheeted
53312,Closed
53313,Undetected
53314,Charge Sheeted
53315,Under Investigation
53316,Closed
53317,Under Investigation
53318,Under Investigation
53319,Undetected
53320,Charge Sheeted
53321,Under Investigation
53322,Undetected
53323,Under Investigation
53324,Undetected
53325,Charge Sheeted
53326,Under Investigation
53327,Under Investigation
53328,Charge Sheeted
53329,Charge Sheeted
53330,Closed
53331,Charge Sheeted
53332,Undetected
53333,Charge Sheeted
53334,Charge Sheeted
53335,Under Investigation
53336,Charge Sheeted
53337,Undetected
53338,Undetected
53339,Undetected
53340,Closed
53341,Undetected
53342,Closed
53343,Under Investigation
53344,Undetected
53345,Closed
53346,Closed
53347,Charge Sheeted
53348,Charge Sheeted
53349,Undetected
53350,Under Investigation
53351,Closed
53352,Charge Sheeted
53353,Under Investigation
53354,Closed
53355,Closed
53356,Charge Sheeted
53357,Undetected
53358,Charge Sheeted
53359,Closed
53360,Closed
53361,Undetected
53362,Closed
53363,Under Investigation
53364,Charge Sheeted
53365,Under Investigation
53366,Undetected
53367,Closed
53368,Closed
53369,Undetected
53370,Under Investigation
53371,Under Investigation
53372,Under Investigation
53373,Charge Sheeted
53374,Closed
53375,Charge Sheeted
53376,Under Investigation
53377,Charge Sheeted
53378,Closed
53379,Under Investigation
53380,Under Investigation
53381,Undetected
53382,Under Investigation
53383,Closed
53384,Under Investigation
53385,Charge Sheeted
53386,Closed
53387,Charge Sheeted
53388,Under Investigation
53389,Charge Sheeted
53390,Charge Sheeted
53391,Undetected
53392,Closed
53393,Under Investigation
53394,Under Investigation
53395,Charge Sheeted
53396,Closed
53397,Charge Sheeted
53398,Closed
53399,Charge Sheeted
53400,Charge Sheeted
53401,Under Investigation
53402,Closed
53403,Under Investigation
53404,Closed
53405,Under Investigation
53406,Under Investigation
53407,Under Investigation
53408,Under Investigation
53409,Closed
53410,Charge Sheeted
53411,Undetected
53412,Closed
53413,Closed
53414,Undetected
53415,Under Investigation
53416,Closed
53417,Charge Sheeted
53418,Undetected
53419,Under Investigation
53420,Charge Sheeted
53421,Under Investigation
53422,Charge Sheeted
53423,Under Investigation
53424,Closed
53425,Undetected
53426,Closed
53427,Charge Sheeted
53428,Charge Sheeted
53429,Undetected
53430,Charge Sheeted
53431,Under Investigation
53432,Closed
53433,Under Investigation
53434,Undetected
53435,Under Investigation
53436,Closed
53437,Under Investigation
53438,Closed
53439,Undetected
53440,Closed
53441,Closed
53442,Closed
53443,Charge Sheeted
53444,Closed
53445,Closed
53446,Charge Sheeted
53447,Undetected
53448,Closed
53449,Under Investigation
53450,Closed
53451,Closed
53452,Closed
53453,Closed
53454,Closed
53455,Charge Sheeted
53456,Charge Sheeted
53457,Closed
53458,Closed
53459,Charge Sheeted
53460,Under Investigation
53461,Under Investigation
53462,Charge Sheeted
53463,Closed
53464,Closed
53465,Under Investigation
53466,Charge Sheeted
53467,Undetected
53468,Under Investigation
53469,Charge Sheeted
53470,Charge Sheeted
53471,Charge Sheeted
53472,Under Investigation
53473,Charge Sheeted
53474,Charge Sheeted
53475,Closed
53476,Undetected
53477,Undetected
53478,Undetected
53479,Undetected
53480,Closed
53481,Undetected
53482,Closed
53483,Undetected
53484,Undetected
53485,Charge Sheeted
53486,Under Investigation
53487,Under Investigation
53488,Undetected
53489,Under Investigation
53490,Undetected
53491,Closed
53492,Under Investigation
53493,Under Investigation
53494,Undetected
53495,Closed
53496,Undetected
53497,Charge Sheeted
