ActCode,ActDescription,ShortName,Active
A40516,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40517,"Indian Penal Code, 1860",IPC,True
A40518,Arms Act,Arms Act,True
A40519,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40520,POCSO Act,POCSO,True
A40521,NDPS Act,NDPS,True
A40522,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40523,"Information Technology Act, 2000",IT Act,True
A40524,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40525,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40526,NDPS Act,NDPS,True
A40527,NDPS Act,NDPS,True
A40528,"Motor Vehicles Act, 1988",MV Act,True
A40529,POCSO Act,POCSO,True
A40530,POCSO Act,POCSO,True
A40531,"Information Technology Act, 2000",IT Act,True
A40532,POCSO Act,POCSO,False
A40533,POCSO Act,POCSO,True
A40534,Arms Act,Arms Act,True
A40535,"Information Technology Act, 2000",IT Act,True
A40536,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40537,"Information Technology Act, 2000",IT Act,True
A40538,"Information Technology Act, 2000",IT Act,True
A40539,"Motor Vehicles Act, 1988",MV Act,True
A40540,Arms Act,Arms Act,True
A40541,"Motor Vehicles Act, 1988",MV Act,False
A40542,Arms Act,Arms Act,True
A40543,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40544,NDPS Act,NDPS,True
A40545,POCSO Act,POCSO,True
A40546,POCSO Act,POCSO,True
A40547,"Indian Penal Code, 1860",IPC,True
A40548,"Motor Vehicles Act, 1988",MV Act,True
A40549,Arms Act,Arms Act,True
A40550,"Indian Penal Code, 1860",IPC,True
A40551,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40552,"Indian Penal Code, 1860",IPC,True
A40553,"Information Technology Act, 2000",IT Act,True
A40554,"Information Technology Act, 2000",IT Act,True
A40555,NDPS Act,NDPS,True
A40556,"Indian Penal Code, 1860",IPC,True
A40557,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40558,"Information Technology Act, 2000",IT Act,True
A40559,POCSO Act,POCSO,True
A40560,POCSO Act,POCSO,True
A40561,NDPS Act,NDPS,True
A40562,Arms Act,Arms Act,True
A40563,"Motor Vehicles Act, 1988",MV Act,True
A40564,"Motor Vehicles Act, 1988",MV Act,True
A40565,NDPS Act,NDPS,True
A40566,"Information Technology Act, 2000",IT Act,True
A40567,"Motor Vehicles Act, 1988",MV Act,True
A40568,"Information Technology Act, 2000",IT Act,True
A40569,NDPS Act,NDPS,True
A40570,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40571,"Information Technology Act, 2000",IT Act,True
A40572,"Information Technology Act, 2000",IT Act,True
A40573,"Indian Penal Code, 1860",IPC,True
A40574,"Indian Penal Code, 1860",IPC,True
A40575,"Indian Penal Code, 1860",IPC,True
A40576,"Motor Vehicles Act, 1988",MV Act,False
A40577,NDPS Act,NDPS,True
A40578,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40579,"Motor Vehicles Act, 1988",MV Act,True
A40580,POCSO Act,POCSO,True
A40581,"Information Technology Act, 2000",IT Act,True
A40582,"Motor Vehicles Act, 1988",MV Act,True
A40583,Arms Act,Arms Act,True
A40584,"Indian Penal Code, 1860",IPC,True
A40585,POCSO Act,POCSO,True
A40586,POCSO Act,POCSO,True
A40587,POCSO Act,POCSO,True
A40588,"Indian Penal Code, 1860",IPC,True
A40589,SC/ST Prevention of Atrocities Act,SC/ST Act,False
A40590,NDPS Act,NDPS,True
A40591,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40592,POCSO Act,POCSO,True
A40593,"Motor Vehicles Act, 1988",MV Act,True
A40594,POCSO Act,POCSO,True
A40595,"Information Technology Act, 2000",IT Act,False
A40596,"Information Technology Act, 2000",IT Act,True
A40597,POCSO Act,POCSO,True
A40598,"Information Technology Act, 2000",IT Act,True
A40599,NDPS Act,NDPS,True
A40600,NDPS Act,NDPS,True
A40601,"Indian Penal Code, 1860",IPC,True
A40602,POCSO Act,POCSO,True
A40603,POCSO Act,POCSO,True
A40604,NDPS Act,NDPS,True
A40605,"Indian Penal Code, 1860",IPC,True
A40606,POCSO Act,POCSO,True
A40607,POCSO Act,POCSO,True
A40608,POCSO Act,POCSO,True
A40609,"Motor Vehicles Act, 1988",MV Act,True
A40610,"Information Technology Act, 2000",IT Act,True
A40611,"Information Technology Act, 2000",IT Act,True
A40612,"Indian Penal Code, 1860",IPC,True
A40613,Arms Act,Arms Act,True
A40614,POCSO Act,POCSO,True
A40615,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40616,POCSO Act,POCSO,True
A40617,"Indian Penal Code, 1860",IPC,True
A40618,"Indian Penal Code, 1860",IPC,True
A40619,Arms Act,Arms Act,True
A40620,"Motor Vehicles Act, 1988",MV Act,True
A40621,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40622,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40623,"Indian Penal Code, 1860",IPC,True
A40624,"Motor Vehicles Act, 1988",MV Act,True
A40625,NDPS Act,NDPS,True
A40626,POCSO Act,POCSO,True
A40627,"Indian Penal Code, 1860",IPC,True
A40628,NDPS Act,NDPS,True
A40629,Arms Act,Arms Act,False
A40630,"Information Technology Act, 2000",IT Act,True
A40631,Arms Act,Arms Act,True
A40632,NDPS Act,NDPS,True
A40633,Arms Act,Arms Act,False
A40634,"Motor Vehicles Act, 1988",MV Act,True
A40635,"Motor Vehicles Act, 1988",MV Act,False
A40636,POCSO Act,POCSO,True
A40637,Arms Act,Arms Act,True
A40638,"Indian Penal Code, 1860",IPC,True
A40639,NDPS Act,NDPS,True
A40640,POCSO Act,POCSO,True
A40641,"Motor Vehicles Act, 1988",MV Act,True
A40642,Arms Act,Arms Act,False
A40643,"Indian Penal Code, 1860",IPC,True
A40644,"Motor Vehicles Act, 1988",MV Act,True
A40645,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40646,"Motor Vehicles Act, 1988",MV Act,True
A40647,NDPS Act,NDPS,True
A40648,"Motor Vehicles Act, 1988",MV Act,True
A40649,"Motor Vehicles Act, 1988",MV Act,True
A40650,"Motor Vehicles Act, 1988",MV Act,True
A40651,"Information Technology Act, 2000",IT Act,True
A40652,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40653,POCSO Act,POCSO,True
A40654,POCSO Act,POCSO,True
A40655,"Information Technology Act, 2000",IT Act,True
A40656,NDPS Act,NDPS,True
A40657,Arms Act,Arms Act,True
A40658,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40659,"Indian Penal Code, 1860",IPC,True
A40660,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40661,Arms Act,Arms Act,True
A40662,"Indian Penal Code, 1860",IPC,True
A40663,NDPS Act,NDPS,True
A40664,"Motor Vehicles Act, 1988",MV Act,True
A40665,NDPS Act,NDPS,True
A40666,"Indian Penal Code, 1860",IPC,True
A40667,"Indian Penal Code, 1860",IPC,True
A40668,NDPS Act,NDPS,True
A40669,"Information Technology Act, 2000",IT Act,True
A40670,NDPS Act,NDPS,True
A40671,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40672,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40673,POCSO Act,POCSO,True
A40674,"Information Technology Act, 2000",IT Act,True
A40675,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40676,"Indian Penal Code, 1860",IPC,True
A40677,"Information Technology Act, 2000",IT Act,True
A40678,Arms Act,Arms Act,True
A40679,"Indian Penal Code, 1860",IPC,True
A40680,POCSO Act,POCSO,True
A40681,Arms Act,Arms Act,False
A40682,"Information Technology Act, 2000",IT Act,True
A40683,Arms Act,Arms Act,True
A40684,"Motor Vehicles Act, 1988",MV Act,True
A40685,POCSO Act,POCSO,True
A40686,Arms Act,Arms Act,True
A40687,NDPS Act,NDPS,True
A40688,NDPS Act,NDPS,True
A40689,SC/ST Prevention of Atrocities Act,SC/ST Act,False
A40690,NDPS Act,NDPS,True
A40691,"Indian Penal Code, 1860",IPC,True
A40692,Arms Act,Arms Act,True
A40693,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40694,Arms Act,Arms Act,True
A40695,NDPS Act,NDPS,True
A40696,Arms Act,Arms Act,True
A40697,"Motor Vehicles Act, 1988",MV Act,True
A40698,"Indian Penal Code, 1860",IPC,True
A40699,Arms Act,Arms Act,False
A40700,NDPS Act,NDPS,True
A40701,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40702,"Information Technology Act, 2000",IT Act,True
A40703,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40704,"Information Technology Act, 2000",IT Act,True
A40705,"Indian Penal Code, 1860",IPC,True
A40706,"Information Technology Act, 2000",IT Act,True
A40707,"Indian Penal Code, 1860",IPC,True
A40708,"Indian Penal Code, 1860",IPC,True
A40709,NDPS Act,NDPS,True
A40710,NDPS Act,NDPS,True
A40711,"Information Technology Act, 2000",IT Act,True
A40712,POCSO Act,POCSO,True
A40713,Arms Act,Arms Act,True
A40714,Arms Act,Arms Act,True
A40715,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40716,NDPS Act,NDPS,False
A40717,NDPS Act,NDPS,True
A40718,"Information Technology Act, 2000",IT Act,True
A40719,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40720,NDPS Act,NDPS,True
A40721,POCSO Act,POCSO,True
A40722,"Information Technology Act, 2000",IT Act,True
A40723,POCSO Act,POCSO,True
A40724,Arms Act,Arms Act,True
A40725,POCSO Act,POCSO,True
A40726,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40727,"Motor Vehicles Act, 1988",MV Act,True
A40728,POCSO Act,POCSO,True
A40729,NDPS Act,NDPS,True
A40730,"Information Technology Act, 2000",IT Act,True
A40731,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40732,NDPS Act,NDPS,True
A40733,"Motor Vehicles Act, 1988",MV Act,True
A40734,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40735,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40736,"Indian Penal Code, 1860",IPC,True
A40737,POCSO Act,POCSO,True
A40738,NDPS Act,NDPS,True
A40739,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40740,"Information Technology Act, 2000",IT Act,True
A40741,"Information Technology Act, 2000",IT Act,True
A40742,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40743,"Information Technology Act, 2000",IT Act,True
A40744,NDPS Act,NDPS,True
A40745,"Indian Penal Code, 1860",IPC,False
A40746,NDPS Act,NDPS,True
A40747,"Indian Penal Code, 1860",IPC,True
A40748,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40749,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40750,Arms Act,Arms Act,True
A40751,POCSO Act,POCSO,True
A40752,NDPS Act,NDPS,True
A40753,POCSO Act,POCSO,True
A40754,"Motor Vehicles Act, 1988",MV Act,True
A40755,POCSO Act,POCSO,True
A40756,NDPS Act,NDPS,True
A40757,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40758,"Motor Vehicles Act, 1988",MV Act,True
A40759,"Motor Vehicles Act, 1988",MV Act,True
A40760,NDPS Act,NDPS,True
A40761,POCSO Act,POCSO,True
A40762,POCSO Act,POCSO,True
A40763,"Motor Vehicles Act, 1988",MV Act,True
A40764,"Information Technology Act, 2000",IT Act,True
A40765,POCSO Act,POCSO,True
A40766,POCSO Act,POCSO,True
A40767,"Information Technology Act, 2000",IT Act,True
A40768,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40769,POCSO Act,POCSO,True
A40770,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40771,"Motor Vehicles Act, 1988",MV Act,True
A40772,"Motor Vehicles Act, 1988",MV Act,True
A40773,"Indian Penal Code, 1860",IPC,True
A40774,POCSO Act,POCSO,True
A40775,"Information Technology Act, 2000",IT Act,True
A40776,"Motor Vehicles Act, 1988",MV Act,True
A40777,Arms Act,Arms Act,True
A40778,Arms Act,Arms Act,True
A40779,POCSO Act,POCSO,True
A40780,POCSO Act,POCSO,True
A40781,NDPS Act,NDPS,True
A40782,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40783,POCSO Act,POCSO,True
A40784,"Information Technology Act, 2000",IT Act,True
A40785,NDPS Act,NDPS,True
A40786,NDPS Act,NDPS,True
A40787,"Information Technology Act, 2000",IT Act,True
A40788,Arms Act,Arms Act,True
A40789,NDPS Act,NDPS,True
A40790,POCSO Act,POCSO,True
A40791,NDPS Act,NDPS,True
A40792,POCSO Act,POCSO,True
A40793,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40794,"Information Technology Act, 2000",IT Act,True
A40795,POCSO Act,POCSO,True
A40796,POCSO Act,POCSO,True
A40797,POCSO Act,POCSO,True
A40798,"Indian Penal Code, 1860",IPC,True
A40799,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40800,"Information Technology Act, 2000",IT Act,True
A40801,Arms Act,Arms Act,True
A40802,"Motor Vehicles Act, 1988",MV Act,True
A40803,"Information Technology Act, 2000",IT Act,True
A40804,"Motor Vehicles Act, 1988",MV Act,True
A40805,"Motor Vehicles Act, 1988",MV Act,True
A40806,"Motor Vehicles Act, 1988",MV Act,True
A40807,SC/ST Prevention of Atrocities Act,SC/ST Act,False
A40808,"Information Technology Act, 2000",IT Act,True
A40809,NDPS Act,NDPS,True
A40810,"Information Technology Act, 2000",IT Act,True
A40811,"Indian Penal Code, 1860",IPC,True
A40812,"Information Technology Act, 2000",IT Act,False
A40813,"Information Technology Act, 2000",IT Act,True
A40814,"Motor Vehicles Act, 1988",MV Act,True
A40815,NDPS Act,NDPS,True
A40816,"Indian Penal Code, 1860",IPC,True
A40817,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40818,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40819,NDPS Act,NDPS,True
A40820,"Information Technology Act, 2000",IT Act,True
A40821,NDPS Act,NDPS,True
A40822,"Indian Penal Code, 1860",IPC,True
A40823,NDPS Act,NDPS,True
A40824,"Indian Penal Code, 1860",IPC,True
A40825,"Motor Vehicles Act, 1988",MV Act,True
A40826,"Motor Vehicles Act, 1988",MV Act,True
A40827,POCSO Act,POCSO,True
A40828,"Indian Penal Code, 1860",IPC,False
A40829,"Indian Penal Code, 1860",IPC,True
A40830,POCSO Act,POCSO,True
A40831,"Indian Penal Code, 1860",IPC,True
A40832,"Indian Penal Code, 1860",IPC,True
A40833,POCSO Act,POCSO,True
A40834,"Information Technology Act, 2000",IT Act,True
A40835,"Information Technology Act, 2000",IT Act,True
A40836,POCSO Act,POCSO,True
A40837,"Motor Vehicles Act, 1988",MV Act,True
A40838,NDPS Act,NDPS,True
A40839,"Motor Vehicles Act, 1988",MV Act,True
A40840,Arms Act,Arms Act,True
A40841,NDPS Act,NDPS,True
A40842,"Information Technology Act, 2000",IT Act,False
A40843,Arms Act,Arms Act,True
A40844,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40845,"Information Technology Act, 2000",IT Act,True
A40846,"Indian Penal Code, 1860",IPC,True
A40847,Arms Act,Arms Act,True
A40848,Arms Act,Arms Act,True
A40849,NDPS Act,NDPS,True
A40850,"Motor Vehicles Act, 1988",MV Act,True
A40851,"Motor Vehicles Act, 1988",MV Act,True
A40852,"Indian Penal Code, 1860",IPC,True
A40853,Arms Act,Arms Act,True
A40854,"Indian Penal Code, 1860",IPC,True
A40855,NDPS Act,NDPS,True
A40856,"Indian Penal Code, 1860",IPC,True
A40857,NDPS Act,NDPS,True
A40858,"Motor Vehicles Act, 1988",MV Act,False
A40859,POCSO Act,POCSO,True
A40860,POCSO Act,POCSO,True
A40861,"Motor Vehicles Act, 1988",MV Act,True
A40862,POCSO Act,POCSO,True
A40863,POCSO Act,POCSO,True
A40864,"Motor Vehicles Act, 1988",MV Act,True
A40865,POCSO Act,POCSO,True
A40866,"Information Technology Act, 2000",IT Act,True
A40867,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40868,"Motor Vehicles Act, 1988",MV Act,True
A40869,"Information Technology Act, 2000",IT Act,True
A40870,"Indian Penal Code, 1860",IPC,True
A40871,POCSO Act,POCSO,True
A40872,NDPS Act,NDPS,True
A40873,"Indian Penal Code, 1860",IPC,True
A40874,POCSO Act,POCSO,True
A40875,"Indian Penal Code, 1860",IPC,True
A40876,"Indian Penal Code, 1860",IPC,True
A40877,Arms Act,Arms Act,True
A40878,Arms Act,Arms Act,True
A40879,"Indian Penal Code, 1860",IPC,True
A40880,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40881,NDPS Act,NDPS,True
A40882,"Motor Vehicles Act, 1988",MV Act,True
A40883,"Motor Vehicles Act, 1988",MV Act,True
A40884,"Information Technology Act, 2000",IT Act,True
A40885,NDPS Act,NDPS,True
A40886,"Indian Penal Code, 1860",IPC,True
A40887,NDPS Act,NDPS,True
A40888,POCSO Act,POCSO,True
A40889,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40890,"Indian Penal Code, 1860",IPC,True
A40891,NDPS Act,NDPS,True
A40892,NDPS Act,NDPS,True
A40893,NDPS Act,NDPS,True
A40894,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40895,"Information Technology Act, 2000",IT Act,True
A40896,"Motor Vehicles Act, 1988",MV Act,True
A40897,Arms Act,Arms Act,True
A40898,Arms Act,Arms Act,True
A40899,SC/ST Prevention of Atrocities Act,SC/ST Act,False
A40900,NDPS Act,NDPS,True
A40901,POCSO Act,POCSO,True
A40902,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40903,Arms Act,Arms Act,True
A40904,"Indian Penal Code, 1860",IPC,True
A40905,"Indian Penal Code, 1860",IPC,True
A40906,"Indian Penal Code, 1860",IPC,True
A40907,"Indian Penal Code, 1860",IPC,True
A40908,POCSO Act,POCSO,True
A40909,Arms Act,Arms Act,True
A40910,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40911,"Indian Penal Code, 1860",IPC,True
A40912,"Motor Vehicles Act, 1988",MV Act,True
A40913,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40914,"Motor Vehicles Act, 1988",MV Act,True
A40915,"Indian Penal Code, 1860",IPC,True
A40916,"Indian Penal Code, 1860",IPC,True
A40917,NDPS Act,NDPS,True
A40918,"Information Technology Act, 2000",IT Act,True
A40919,Arms Act,Arms Act,True
A40920,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40921,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40922,"Indian Penal Code, 1860",IPC,True
A40923,"Information Technology Act, 2000",IT Act,True
A40924,"Information Technology Act, 2000",IT Act,True
A40925,Arms Act,Arms Act,True
A40926,"Indian Penal Code, 1860",IPC,True
A40927,"Information Technology Act, 2000",IT Act,False
A40928,"Indian Penal Code, 1860",IPC,True
A40929,Arms Act,Arms Act,True
A40930,POCSO Act,POCSO,True
A40931,"Information Technology Act, 2000",IT Act,True
A40932,Arms Act,Arms Act,True
A40933,"Information Technology Act, 2000",IT Act,True
A40934,"Information Technology Act, 2000",IT Act,True
A40935,"Indian Penal Code, 1860",IPC,True
A40936,POCSO Act,POCSO,True
A40937,Arms Act,Arms Act,True
A40938,NDPS Act,NDPS,True
A40939,"Indian Penal Code, 1860",IPC,False
A40940,"Information Technology Act, 2000",IT Act,False
A40941,NDPS Act,NDPS,True
A40942,Arms Act,Arms Act,True
A40943,"Indian Penal Code, 1860",IPC,True
A40944,"Motor Vehicles Act, 1988",MV Act,True
A40945,Arms Act,Arms Act,True
A40946,"Indian Penal Code, 1860",IPC,False
A40947,"Indian Penal Code, 1860",IPC,True
A40948,"Information Technology Act, 2000",IT Act,True
A40949,"Information Technology Act, 2000",IT Act,True
A40950,"Motor Vehicles Act, 1988",MV Act,True
A40951,POCSO Act,POCSO,True
A40952,"Information Technology Act, 2000",IT Act,True
A40953,POCSO Act,POCSO,True
A40954,"Indian Penal Code, 1860",IPC,True
A40955,"Indian Penal Code, 1860",IPC,True
A40956,"Indian Penal Code, 1860",IPC,True
A40957,Arms Act,Arms Act,True
A40958,"Information Technology Act, 2000",IT Act,True
A40959,POCSO Act,POCSO,True
A40960,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40961,Arms Act,Arms Act,True
A40962,"Indian Penal Code, 1860",IPC,True
A40963,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40964,"Information Technology Act, 2000",IT Act,True
A40965,"Information Technology Act, 2000",IT Act,True
A40966,"Information Technology Act, 2000",IT Act,True
A40967,Arms Act,Arms Act,True
A40968,"Information Technology Act, 2000",IT Act,True
A40969,Arms Act,Arms Act,True
A40970,NDPS Act,NDPS,True
A40971,"Indian Penal Code, 1860",IPC,True
A40972,"Indian Penal Code, 1860",IPC,False
A40973,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40974,"Indian Penal Code, 1860",IPC,True
A40975,NDPS Act,NDPS,True
A40976,NDPS Act,NDPS,True
A40977,POCSO Act,POCSO,True
A40978,"Indian Penal Code, 1860",IPC,True
A40979,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40980,Arms Act,Arms Act,True
A40981,NDPS Act,NDPS,True
A40982,Arms Act,Arms Act,True
A40983,"Motor Vehicles Act, 1988",MV Act,True
A40984,NDPS Act,NDPS,True
A40985,POCSO Act,POCSO,True
A40986,NDPS Act,NDPS,True
A40987,POCSO Act,POCSO,True
A40988,"Indian Penal Code, 1860",IPC,True
A40989,"Information Technology Act, 2000",IT Act,True
A40990,NDPS Act,NDPS,True
A40991,"Indian Penal Code, 1860",IPC,True
A40992,"Motor Vehicles Act, 1988",MV Act,True
A40993,"Indian Penal Code, 1860",IPC,True
A40994,"Information Technology Act, 2000",IT Act,True
A40995,"Indian Penal Code, 1860",IPC,True
A40996,Arms Act,Arms Act,True
A40997,"Motor Vehicles Act, 1988",MV Act,True
A40998,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A40999,NDPS Act,NDPS,True
A41000,"Motor Vehicles Act, 1988",MV Act,True
A41001,"Indian Penal Code, 1860",IPC,True
A41002,"Information Technology Act, 2000",IT Act,True
A41003,NDPS Act,NDPS,True
A41004,"Motor Vehicles Act, 1988",MV Act,True
A41005,"Information Technology Act, 2000",IT Act,True
A41006,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A41007,SC/ST Prevention of Atrocities Act,SC/ST Act,True
A41008,"Information Technology Act, 2000",IT Act,True
A41009,"Motor Vehicles Act, 1988",MV Act,True
A41010,"Information Technology Act, 2000",IT Act,True
A41011,"Motor Vehicles Act, 1988",MV Act,True
A41012,Arms Act,Arms Act,True
A41013,"Information Technology Act, 2000",IT Act,True
A41014,Arms Act,Arms Act,True
A41015,POCSO Act,POCSO,True
A41016,"Indian Penal Code, 1860",IPC,True
A41017,NDPS Act,NDPS,True
A41018,"Information Technology Act, 2000",IT Act,True
A41019,"Indian Penal Code, 1860",IPC,True
A41020,"Motor Vehicles Act, 1988",MV Act,True
A41021,"Information Technology Act, 2000",IT Act,True
A41022,Arms Act,Arms Act,True
A41023,"Motor Vehicles Act, 1988",MV Act,True
