CrimeSubHeadID,CrimeHeadID,CrimeHeadName,SeqID
55296,67030,Murder_55296,25
55297,33557,Robbery_55297,14
55298,40185,Murder_55298,36
55299,91355,Kidnapping_55299,23
55300,64975,Dacoity_55300,28
55301,47416,Rape_55301,23
55302,18113,Rape_55302,31
55303,62655,Extortion_55303,23
55304,70629,Cheating & Forgery_55304,8
55305,10588,Extortion_55305,26
55306,11937,Kidnapping_55306,43
55307,60927,Robbery_55307,18
55308,20252,Kidnapping_55308,33
55309,43031,Kidnapping_55309,8
55310,77095,Kidnapping_55310,19
55311,55459,Murder_55311,5
55312,42067,Kidnapping_55312,39
55313,62087,Cheating & Forgery_55313,43
55314,41206,Grievous Hurt_55314,5
55315,6333,Hacking_55315,30
55316,8415,Theft_55316,8
55317,85123,Murder_55317,44
55318,12750,Dacoity_55318,49
55319,59017,Rape_55319,29
55320,20758,Kidnapping_55320,22
55321,97810,Extortion_55321,33
55322,43334,Dacoity_55322,7
55323,48127,Robbery_55323,42
55324,97302,Cheating & Forgery_55324,3
55325,31542,Dacoity_55325,31
55326,38185,Cheating & Forgery_55326,12
55327,61439,Extortion_55327,48
55328,88805,Grievous Hurt_55328,43
55329,39301,Robbery_55329,40
55330,83211,Cheating & Forgery_55330,27
55331,14969,Hacking_55331,36
55332,41778,Kidnapping_55332,19
55333,14845,Robbery_55333,17
55334,74975,Extortion_55334,41
55335,90216,Kidnapping_55335,18
55336,13557,Hacking_55336,21
55337,58647,Extortion_55337,48
55338,48036,Kidnapping_55338,40
55339,46177,Extortion_55339,24
55340,31587,Robbery_55340,41
55341,92397,Cheating & Forgery_55341,16
55342,7825,Hacking_55342,13
55343,71963,Hacking_55343,27
55344,94012,Kidnapping_55344,23
55345,94534,Dacoity_55345,27
55346,82701,Robbery_55346,10
55347,58412,Kidnapping_55347,24
55348,36336,Theft_55348,23
55349,25199,Murder_55349,46
55350,81459,Rape_55350,17
55351,81167,Dacoity_55351,17
55352,11093,Theft_55352,22
55353,14109,Extortion_55353,45
55354,65396,Cheating & Forgery_55354,15
55355,85469,Robbery_55355,31
55356,89148,Rape_55356,39
55357,68881,Dacoity_55357,35
55358,74994,Dacoity_55358,30
55359,8470,Grievous Hurt_55359,29
55360,24692,Robbery_55360,22
55361,96977,Rape_55361,13
55362,4105,Rape_55362,44
55363,96311,Hacking_55363,18
55364,82999,Extortion_55364,30
55365,90128,Grievous Hurt_55365,35
55366,28030,Rape_55366,10
55367,14023,Cheating & Forgery_55367,19
55368,31102,Dacoity_55368,4
55369,5437,Rape_55369,9
55370,32503,Theft_55370,32
55371,50735,Dacoity_55371,37
55372,94625,Robbery_55372,33
55373,67251,Rape_55373,33
55374,64532,Theft_55374,41
55375,47216,Dacoity_55375,32
55376,70116,Cheating & Forgery_55376,20
55377,43994,Murder_55377,15
55378,79469,Murder_55378,44
55379,62265,Hacking_55379,5
55380,30694,Cheating & Forgery_55380,18
55381,46910,Theft_55381,2
55382,35143,Murder_55382,19
55383,7747,Murder_55383,25
55384,16328,Grievous Hurt_55384,31
55385,46401,Theft_55385,5
55386,58406,Murder_55386,31
55387,92227,Robbery_55387,21
55388,85595,Extortion_55388,33
55389,1455,Extortion_55389,2
55390,7869,Robbery_55390,25
55391,79783,Hacking_55391,13
55392,56644,Dacoity_55392,48
55393,78172,Grievous Hurt_55393,24
55394,6200,Extortion_55394,15
55395,20245,Extortion_55395,5
55396,9835,Kidnapping_55396,44
55397,17785,Robbery_55397,46
55398,35367,Hacking_55398,3
55399,96395,Dacoity_55399,6
55400,94851,Murder_55400,34
55401,29191,Extortion_55401,25
55402,87390,Rape_55402,9
55403,16381,Robbery_55403,24
55404,96967,Rape_55404,13
55405,74951,Cheating & Forgery_55405,1
55406,10881,Hacking_55406,29
55407,28195,Cheating & Forgery_55407,26
55408,30297,Cheating & Forgery_55408,5
55409,76389,Murder_55409,3
55410,90274,Dacoity_55410,45
55411,13245,Cheating & Forgery_55411,40
55412,26094,Theft_55412,37
55413,492,Extortion_55413,17
55414,85397,Dacoity_55414,5
55415,18216,Cheating & Forgery_55415,14
55416,64806,Cheating & Forgery_55416,24
55417,34792,Grievous Hurt_55417,29
55418,84196,Robbery_55418,14
55419,54431,Theft_55419,19
55420,20733,Robbery_55420,26
55421,13292,Theft_55421,3
55422,15256,Dacoity_55422,19
55423,30569,Theft_55423,32
55424,18399,Kidnapping_55424,22
55425,92298,Hacking_55425,36
55426,3533,Extortion_55426,12
55427,80577,Grievous Hurt_55427,46
55428,67753,Theft_55428,4
55429,51261,Theft_55429,39
55430,90966,Kidnapping_55430,47
55431,77239,Cheating & Forgery_55431,14
55432,53009,Rape_55432,45
55433,81390,Hacking_55433,19
55434,94451,Theft_55434,28
55435,25247,Cheating & Forgery_55435,47
55436,20854,Kidnapping_55436,16
55437,66033,Kidnapping_55437,31
55438,14891,Rape_55438,44
55439,3256,Murder_55439,8
55440,74863,Murder_55440,17
55441,99683,Murder_55441,29
55442,72469,Hacking_55442,2
55443,48005,Dacoity_55443,27
55444,46896,Dacoity_55444,46
55445,39190,Grievous Hurt_55445,23
55446,51832,Extortion_55446,39
55447,65728,Robbery_55447,4
55448,30641,Rape_55448,21
55449,30839,Robbery_55449,2
55450,74768,Robbery_55450,20
55451,74966,Theft_55451,2
55452,84420,Dacoity_55452,37
55453,74961,Kidnapping_55453,49
55454,53065,Murder_55454,14
55455,75435,Dacoity_55455,10
55456,76342,Hacking_55456,15
55457,76413,Hacking_55457,21
55458,12294,Cheating & Forgery_55458,38
55459,73858,Kidnapping_55459,26
55460,28848,Cheating & Forgery_55460,31
55461,58100,Dacoity_55461,16
55462,47385,Cheating & Forgery_55462,14
55463,42701,Hacking_55463,22
55464,16695,Kidnapping_55464,47
55465,44576,Theft_55465,31
55466,1388,Murder_55466,31
55467,60277,Robbery_55467,8
55468,2938,Murder_55468,33
55469,90109,Murder_55469,6
55470,75443,Robbery_55470,19
55471,72366,Dacoity_55471,31
55472,48832,Hacking_55472,31
55473,48179,Murder_55473,24
55474,9860,Hacking_55474,19
55475,75400,Grievous Hurt_55475,46
55476,57910,Dacoity_55476,41
55477,16138,Robbery_55477,40
55478,39529,Kidnapping_55478,25
55479,14947,Theft_55479,36
55480,94835,Hacking_55480,14
55481,32107,Hacking_55481,42
55482,30921,Hacking_55482,43
55483,71652,Murder_55483,8
55484,55080,Theft_55484,1
55485,73326,Dacoity_55485,42
55486,61367,Murder_55486,34
55487,43748,Rape_55487,14
55488,14308,Kidnapping_55488,18
55489,61565,Dacoity_55489,26
55490,7235,Grievous Hurt_55490,19
55491,55956,Extortion_55491,12
55492,51810,Hacking_55492,47
55493,60657,Kidnapping_55493,25
55494,17045,Hacking_55494,2
55495,36190,Robbery_55495,2
55496,6951,Cheating & Forgery_55496,18
55497,81363,Dacoity_55497,6
55498,58337,Theft_55498,32
55499,93423,Theft_55499,8
55500,72680,Robbery_55500,15
55501,54684,Grievous Hurt_55501,15
55502,23097,Theft_55502,15
55503,69190,Hacking_55503,32
55504,58504,Dacoity_55504,11
55505,26604,Dacoity_55505,39
55506,43530,Theft_55506,20
55507,64279,Rape_55507,9
55508,86020,Extortion_55508,21
55509,77835,Kidnapping_55509,2
55510,51888,Extortion_55510,4
55511,93031,Robbery_55511,13
55512,5178,Theft_55512,10
55513,13085,Murder_55513,47
55514,86517,Grievous Hurt_55514,32
55515,34592,Theft_55515,1
55516,87769,Extortion_55516,41
55517,38614,Rape_55517,37
55518,42634,Robbery_55518,7
55519,44182,Dacoity_55519,14
55520,92499,Grievous Hurt_55520,2
55521,1935,Extortion_55521,38
55522,86167,Murder_55522,49
55523,39712,Cheating & Forgery_55523,24
55524,53129,Rape_55524,6
55525,64313,Theft_55525,29
55526,53635,Cheating & Forgery_55526,23
55527,42741,Theft_55527,41
55528,79563,Cheating & Forgery_55528,44
55529,58064,Dacoity_55529,43
55530,28741,Grievous Hurt_55530,25
55531,17840,Cheating & Forgery_55531,43
55532,89040,Extortion_55532,5
55533,7828,Robbery_55533,33
55534,42532,Robbery_55534,43
55535,69894,Cheating & Forgery_55535,29
55536,58838,Robbery_55536,22
55537,11902,Robbery_55537,46
55538,67682,Theft_55538,10
55539,25526,Rape_55539,28
55540,9254,Murder_55540,32
55541,78234,Murder_55541,21
55542,30257,Robbery_55542,6
55543,40624,Cheating & Forgery_55543,32
55544,64678,Cheating & Forgery_55544,32
55545,48780,Theft_55545,45
55546,14380,Extortion_55546,35
55547,45628,Cheating & Forgery_55547,38
55548,42028,Murder_55548,36
55549,82533,Robbery_55549,25
55550,48240,Murder_55550,49
55551,23503,Murder_55551,34
55552,9931,Theft_55552,28
55553,59399,Dacoity_55553,14
55554,36585,Cheating & Forgery_55554,2
55555,16857,Theft_55555,8
55556,8964,Dacoity_55556,19
55557,41613,Rape_55557,14
55558,28819,Extortion_55558,11
55559,55362,Hacking_55559,1
55560,21068,Murder_55560,46
55561,84868,Rape_55561,23
55562,43380,Robbery_55562,29
55563,30800,Hacking_55563,49
55564,39658,Grievous Hurt_55564,28
55565,78408,Cheating & Forgery_55565,48
55566,52565,Murder_55566,2
55567,72000,Grievous Hurt_55567,41
55568,99622,Cheating & Forgery_55568,44
55569,97915,Grievous Hurt_55569,13
55570,43860,Robbery_55570,39
55571,58908,Rape_55571,22
55572,21529,Rape_55572,8
55573,24265,Theft_55573,12
55574,16622,Kidnapping_55574,28
55575,72509,Grievous Hurt_55575,12
55576,9420,Extortion_55576,9
55577,50639,Dacoity_55577,35
55578,84360,Rape_55578,27
55579,3691,Rape_55579,28
55580,66418,Hacking_55580,16
55581,41517,Robbery_55581,15
55582,5431,Cheating & Forgery_55582,43
55583,24303,Dacoity_55583,10
55584,40566,Robbery_55584,4
55585,84046,Extortion_55585,7
55586,58581,Extortion_55586,39
55587,96141,Grievous Hurt_55587,18
55588,8807,Kidnapping_55588,1
55589,73730,Kidnapping_55589,10
55590,87998,Cheating & Forgery_55590,26
55591,16577,Murder_55591,36
55592,75588,Cheating & Forgery_55592,36
55593,44906,Extortion_55593,7
55594,84205,Hacking_55594,27
55595,47298,Kidnapping_55595,28
55596,42545,Cheating & Forgery_55596,37
55597,81373,Robbery_55597,45
55598,67680,Theft_55598,40
55599,79060,Theft_55599,44
55600,10228,Murder_55600,31
55601,33754,Dacoity_55601,19
55602,12732,Rape_55602,5
55603,18943,Murder_55603,12
55604,56373,Kidnapping_55604,22
55605,58215,Murder_55605,46
55606,73482,Cheating & Forgery_55606,31
55607,29567,Grievous Hurt_55607,37
55608,74920,Murder_55608,22
55609,73331,Kidnapping_55609,23
55610,65345,Extortion_55610,39
55611,71010,Extortion_55611,1
55612,47380,Dacoity_55612,14
55613,13571,Extortion_55613,48
55614,8478,Grievous Hurt_55614,47
55615,50367,Cheating & Forgery_55615,2
55616,66993,Extortion_55616,3
55617,75582,Grievous Hurt_55617,21
55618,1062,Grievous Hurt_55618,37
55619,41658,Robbery_55619,29
55620,74738,Rape_55620,1
55621,73431,Hacking_55621,8
55622,4922,Cheating & Forgery_55622,26
55623,20850,Hacking_55623,22
55624,23188,Murder_55624,24
55625,23150,Robbery_55625,36
55626,23108,Cheating & Forgery_55626,46
55627,39613,Dacoity_55627,11
55628,30260,Grievous Hurt_55628,40
55629,40737,Cheating & Forgery_55629,42
55630,65702,Dacoity_55630,12
55631,8158,Kidnapping_55631,4
55632,93913,Kidnapping_55632,29
55633,1459,Kidnapping_55633,49
55634,24613,Grievous Hurt_55634,46
55635,88700,Theft_55635,47
55636,23475,Rape_55636,14
55637,27807,Cheating & Forgery_55637,6
55638,24490,Kidnapping_55638,43
55639,63929,Murder_55639,4
55640,68623,Hacking_55640,34
55641,60958,Rape_55641,18
55642,52250,Rape_55642,4
55643,20878,Kidnapping_55643,40
55644,35330,Rape_55644,4
55645,154,Dacoity_55645,44
55646,5229,Rape_55646,49
55647,92925,Kidnapping_55647,45
55648,82561,Hacking_55648,18
55649,44720,Kidnapping_55649,35
55650,80210,Murder_55650,39
55651,29820,Dacoity_55651,4
55652,68337,Rape_55652,17
55653,82370,Hacking_55653,36
55654,95022,Cheating & Forgery_55654,34
55655,34087,Robbery_55655,47
55656,72108,Murder_55656,13
55657,78136,Extortion_55657,36
55658,11976,Robbery_55658,28
55659,77615,Hacking_55659,1
55660,93740,Rape_55660,31
55661,95036,Extortion_55661,19
55662,41655,Rape_55662,20
55663,71286,Extortion_55663,49
55664,22683,Grievous Hurt_55664,19
55665,51582,Kidnapping_55665,3
55666,8036,Dacoity_55666,26
55667,73267,Theft_55667,4
55668,85843,Extortion_55668,15
55669,3138,Theft_55669,32
55670,91186,Hacking_55670,13
55671,99976,Grievous Hurt_55671,14
55672,53679,Extortion_55672,17
55673,68015,Rape_55673,32
55674,97782,Theft_55674,23
55675,74523,Cheating & Forgery_55675,14
55676,82612,Hacking_55676,38
55677,41002,Cheating & Forgery_55677,49
55678,96260,Theft_55678,2
55679,21332,Extortion_55679,11
55680,59738,Grievous Hurt_55680,22
55681,37192,Rape_55681,12
55682,29871,Rape_55682,14
55683,95407,Murder_55683,20
55684,92568,Robbery_55684,25
55685,63855,Cheating & Forgery_55685,34
55686,93236,Grievous Hurt_55686,18
55687,24589,Rape_55687,30
55688,39959,Theft_55688,40
55689,79618,Grievous Hurt_55689,25
55690,71170,Extortion_55690,21
55691,42759,Theft_55691,6
55692,10324,Extortion_55692,18
55693,99218,Theft_55693,46
55694,5621,Kidnapping_55694,36
55695,69134,Grievous Hurt_55695,35
55696,17433,Kidnapping_55696,33
55697,91900,Murder_55697,36
55698,2652,Cheating & Forgery_55698,36
55699,48909,Extortion_55699,1
55700,68906,Rape_55700,18
55701,66601,Theft_55701,11
55702,20967,Theft_55702,38
55703,45350,Extortion_55703,30
55704,1522,Rape_55704,46
55705,31151,Dacoity_55705,27
55706,67696,Murder_55706,13
55707,48617,Hacking_55707,14
55708,91738,Theft_55708,38
55709,82007,Murder_55709,13
55710,73874,Cheating & Forgery_55710,13
55711,7115,Robbery_55711,45
55712,91993,Cheating & Forgery_55712,9
55713,53547,Kidnapping_55713,16
55714,82627,Robbery_55714,45
55715,86161,Cheating & Forgery_55715,46
55716,33523,Dacoity_55716,20
55717,1332,Dacoity_55717,15
55718,70616,Robbery_55718,9
55719,20618,Cheating & Forgery_55719,30
55720,47477,Robbery_55720,11
55721,65593,Murder_55721,4
55722,90083,Murder_55722,12
55723,1562,Murder_55723,38
55724,53732,Extortion_55724,11
55725,45822,Theft_55725,45
55726,35278,Robbery_55726,33
55727,87170,Murder_55727,11
55728,39777,Murder_55728,14
55729,24919,Rape_55729,34
55730,71024,Hacking_55730,9
55731,36511,Kidnapping_55731,37
55732,10393,Cheating & Forgery_55732,24
55733,63277,Rape_55733,32
55734,41031,Robbery_55734,39
55735,93662,Theft_55735,1
55736,98506,Dacoity_55736,21
55737,57066,Kidnapping_55737,5
55738,73724,Murder_55738,27
55739,94367,Rape_55739,4
55740,12643,Theft_55740,6
55741,11332,Rape_55741,30
55742,61587,Grievous Hurt_55742,41
55743,15140,Grievous Hurt_55743,28
55744,11772,Grievous Hurt_55744,36
55745,38558,Grievous Hurt_55745,49
55746,32514,Kidnapping_55746,44
55747,525,Kidnapping_55747,24
55748,10031,Rape_55748,45
55749,76799,Robbery_55749,33
55750,45644,Murder_55750,9
55751,13464,Kidnapping_55751,1
55752,64229,Kidnapping_55752,6
55753,56661,Robbery_55753,32
55754,13885,Hacking_55754,19
55755,34245,Robbery_55755,20
55756,47039,Hacking_55756,4
55757,24233,Grievous Hurt_55757,28
55758,80378,Robbery_55758,46
55759,72469,Theft_55759,6
55760,14152,Murder_55760,7
55761,54521,Cheating & Forgery_55761,44
55762,95150,Dacoity_55762,4
55763,10852,Extortion_55763,14
55764,98725,Theft_55764,1
55765,40683,Cheating & Forgery_55765,36
55766,23858,Theft_55766,49
55767,19582,Cheating & Forgery_55767,28
55768,83695,Grievous Hurt_55768,8
55769,50495,Kidnapping_55769,39
55770,44995,Murder_55770,33
55771,52162,Extortion_55771,48
55772,71603,Hacking_55772,8
55773,31329,Extortion_55773,41
55774,37919,Extortion_55774,29
55775,51959,Rape_55775,10
55776,23934,Dacoity_55776,42
55777,55477,Theft_55777,25
55778,51680,Kidnapping_55778,14
55779,50345,Hacking_55779,6
55780,51043,Cheating & Forgery_55780,37
55781,65669,Dacoity_55781,15
55782,14973,Dacoity_55782,28
55783,91443,Theft_55783,7
55784,63000,Extortion_55784,24
55785,40246,Murder_55785,2
55786,43802,Dacoity_55786,3
55787,62041,Rape_55787,34
55788,60229,Rape_55788,13
55789,7293,Grievous Hurt_55789,25
55790,40719,Kidnapping_55790,48
55791,29397,Theft_55791,16
55792,73735,Dacoity_55792,10
55793,39826,Kidnapping_55793,5
55794,36154,Robbery_55794,47
55795,74680,Dacoity_55795,16
55796,97391,Rape_55796,32
55797,74503,Theft_55797,47
55798,27620,Grievous Hurt_55798,27
55799,37110,Theft_55799,38
55800,1216,Extortion_55800,15
55801,67567,Dacoity_55801,16
55802,55824,Rape_55802,34
55803,13463,Hacking_55803,45
55804,40947,Robbery_55804,3
55805,41725,Dacoity_55805,26
55806,91944,Hacking_55806,22
55807,87111,Extortion_55807,44
55808,77690,Extortion_55808,13
55809,27088,Extortion_55809,16
55810,4076,Dacoity_55810,11
55811,78164,Extortion_55811,39
55812,40288,Cheating & Forgery_55812,34
55813,24317,Theft_55813,42
55814,79541,Murder_55814,3
55815,32731,Hacking_55815,24
55816,9272,Kidnapping_55816,26
55817,8306,Rape_55817,30
55818,47363,Kidnapping_55818,38
55819,70012,Extortion_55819,9
55820,43656,Rape_55820,3
55821,78743,Dacoity_55821,38
55822,1443,Cheating & Forgery_55822,19
55823,61164,Murder_55823,40
55824,9169,Extortion_55824,4
55825,20831,Dacoity_55825,31
55826,94316,Extortion_55826,36
55827,37855,Rape_55827,12
55828,46008,Dacoity_55828,38
55829,10765,Kidnapping_55829,22
55830,60799,Hacking_55830,22
55831,61544,Grievous Hurt_55831,2
55832,6333,Murder_55832,45
55833,54884,Theft_55833,23
55834,31809,Dacoity_55834,16
55835,61547,Robbery_55835,48
55836,82360,Rape_55836,49
55837,67966,Theft_55837,45
55838,569,Rape_55838,2
55839,68613,Extortion_55839,19
55840,88128,Murder_55840,25
55841,41651,Hacking_55841,44
55842,79729,Theft_55842,17
55843,59553,Hacking_55843,35
55844,56840,Murder_55844,45
55845,61782,Rape_55845,30
55846,98531,Grievous Hurt_55846,14
55847,2870,Murder_55847,7
55848,90849,Hacking_55848,31
55849,5895,Grievous Hurt_55849,21
55850,72855,Rape_55850,49
55851,80446,Robbery_55851,45
55852,74756,Dacoity_55852,33
55853,1267,Murder_55853,35
55854,19185,Murder_55854,16
55855,57731,Extortion_55855,8
55856,31316,Dacoity_55856,37
55857,25565,Dacoity_55857,8
55858,59299,Rape_55858,46
55859,34273,Extortion_55859,4
55860,70240,Grievous Hurt_55860,17
55861,14230,Murder_55861,9
55862,73995,Rape_55862,15
55863,88148,Hacking_55863,7
55864,674,Cheating & Forgery_55864,42
55865,99510,Extortion_55865,5
55866,6025,Extortion_55866,48
55867,6378,Grievous Hurt_55867,15
55868,56538,Theft_55868,19
55869,5487,Hacking_55869,40
55870,72207,Cheating & Forgery_55870,6
55871,24777,Rape_55871,38
55872,15604,Dacoity_55872,2
55873,95138,Cheating & Forgery_55873,20
55874,23966,Extortion_55874,14
55875,71124,Theft_55875,46
55876,94780,Murder_55876,48
55877,58414,Extortion_55877,7
55878,71624,Murder_55878,36
55879,37894,Rape_55879,19
55880,33212,Dacoity_55880,34
55881,65379,Kidnapping_55881,19
55882,43028,Grievous Hurt_55882,4
55883,13801,Extortion_55883,10
55884,46589,Extortion_55884,9
55885,32550,Robbery_55885,12
55886,49486,Hacking_55886,27
55887,16340,Theft_55887,20
55888,54943,Rape_55888,40
55889,97614,Dacoity_55889,28
55890,60482,Robbery_55890,44
55891,72328,Grievous Hurt_55891,39
55892,72168,Murder_55892,2
55893,20291,Robbery_55893,32
55894,39710,Kidnapping_55894,30
55895,60529,Theft_55895,12
55896,52214,Dacoity_55896,18
55897,5774,Cheating & Forgery_55897,39
55898,8091,Cheating & Forgery_55898,18
55899,8294,Rape_55899,4
55900,7937,Extortion_55900,18
55901,8457,Cheating & Forgery_55901,10
55902,69790,Robbery_55902,26
55903,11228,Extortion_55903,34
55904,71448,Murder_55904,6
55905,96676,Rape_55905,14
55906,52518,Grievous Hurt_55906,11
55907,93211,Murder_55907,20
55908,71070,Hacking_55908,49
55909,65914,Murder_55909,28
55910,37190,Kidnapping_55910,40
55911,29602,Hacking_55911,18
55912,71742,Theft_55912,2
55913,65876,Extortion_55913,47
55914,48325,Robbery_55914,29
55915,60215,Rape_55915,14
55916,65492,Grievous Hurt_55916,19
55917,89655,Dacoity_55917,1
55918,59029,Kidnapping_55918,20
55919,57118,Kidnapping_55919,47
55920,74148,Cheating & Forgery_55920,15
55921,56845,Cheating & Forgery_55921,18
55922,15941,Kidnapping_55922,24
55923,67843,Kidnapping_55923,10
55924,16719,Dacoity_55924,42
55925,53373,Cheating & Forgery_55925,21
55926,34577,Murder_55926,38
55927,25155,Robbery_55927,12
55928,97749,Murder_55928,36
55929,6890,Dacoity_55929,2
55930,70848,Extortion_55930,20
55931,97944,Dacoity_55931,17
55932,86327,Hacking_55932,29
55933,16746,Dacoity_55933,3
55934,39414,Extortion_55934,13
55935,27440,Cheating & Forgery_55935,44
55936,25033,Hacking_55936,4
55937,51095,Dacoity_55937,4
55938,32915,Murder_55938,2
55939,2005,Grievous Hurt_55939,7
55940,80597,Extortion_55940,36
55941,64207,Grievous Hurt_55941,44
55942,89604,Robbery_55942,11
55943,84048,Murder_55943,27
55944,82954,Hacking_55944,10
55945,14328,Robbery_55945,36
55946,54979,Rape_55946,29
55947,83945,Kidnapping_55947,49
55948,56499,Cheating & Forgery_55948,36
55949,69067,Kidnapping_55949,11
55950,32534,Kidnapping_55950,7
55951,55856,Cheating & Forgery_55951,7
55952,89207,Rape_55952,7
55953,22992,Dacoity_55953,31
55954,11647,Murder_55954,16
55955,98955,Cheating & Forgery_55955,27
55956,53824,Hacking_55956,41
