CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
6490,A53623,1754,1,2
57597,A20538,60020,3,4
31338,A94404,58852,1,1
97986,A72160,18109,3,3
45560,A75657,5912,1,2
82666,A22207,39145,2,3
68609,A26111,95930,2,4
16626,A72076,30808,3,3
15864,A7675,1786,4,3
36002,A26202,85956,3,4
68549,A89189,87849,1,4
21948,A32002,21609,3,3
43308,A82928,69586,1,2
64810,A18476,44316,1,4
13584,A34150,76781,3,3
52859,A21774,14888,3,3
60361,A37792,10310,4,4
49733,A27137,90795,1,3
8076,A53696,68098,4,3
37344,A73962,11421,2,3
8265,A52537,25154,3,2
73952,A7598,53897,1,4
73817,A51935,37593,1,3
46013,A82606,31364,1,2
47102,A38941,30222,1,3
36106,A44166,26623,3,3
75915,A98094,96598,2,3
69465,A34291,61345,4,1
56635,A36099,26217,4,2
65989,A43193,73822,3,3
52521,A14379,23404,1,4
20123,A71597,73300,2,2
2378,A24638,41991,3,1
48881,A45766,62715,1,3
49819,A45697,4210,2,1
61064,A24778,93326,3,3
91118,A31796,98113,4,3
75162,A16836,63952,2,2
40071,A2888,21447,1,3
73936,A30570,76985,2,4
38138,A51495,79320,2,1
61717,A48303,99778,4,3
99987,A46352,52245,3,2
26038,A20825,44221,2,4
50026,A98578,91075,2,1
59804,A51800,45112,1,3
59715,A89295,3821,3,1
56002,A97678,23886,2,3
59695,A35542,94571,4,2
66758,A58348,96790,2,3
73819,A22249,84759,4,1
2543,A76328,33130,2,3
9626,A28626,30580,2,2
39542,A50191,85234,1,4
98599,A68908,51142,2,3
70503,A30053,89969,4,4
43717,A86863,30384,1,4
89906,A39873,60942,4,4
36871,A32407,1805,3,2
28571,A26646,13191,4,1
59784,A80055,90427,1,3
80457,A98129,36307,4,4
67659,A19599,29189,3,4
12128,A3564,60567,2,1
34381,A57145,66111,2,3
23448,A13601,88016,1,2
22175,A98161,72165,4,2
86626,A35107,85798,1,2
60969,A16602,73029,4,4
75157,A60122,40544,3,3
79217,A73483,51538,2,4
40456,A53398,29250,4,3
20473,A51380,64427,4,3
69745,A46414,10118,3,3
11548,A83121,78474,2,4
33591,A71556,83029,3,2
28609,A55668,64583,1,3
78018,A75318,13700,1,4
69969,A1542,10455,2,3
55197,A17824,97870,4,4
47443,A42858,13877,1,2
98974,A72549,72636,1,1
12753,A78732,16997,1,2
87223,A20509,19000,3,2
83708,A47213,26717,2,2
94090,A80240,76297,4,4
62037,A87284,28188,4,2
67298,A18603,62810,2,4
44521,A34841,34124,2,2
96451,A32372,14671,1,4
57576,A90471,62822,3,1
59,A86089,53363,3,1
48744,A25302,67182,1,1
119,A95070,51987,3,2
45733,A55704,96091,1,2
91375,A10102,16188,4,3
92052,A3910,49310,1,4
7358,A85192,29371,1,2
69857,A76551,34197,1,3
56481,A15933,41282,4,4
10993,A24,28802,2,1
5693,A61043,56012,2,1
87193,A3204,7513,2,1
25106,A18467,84661,1,2
81900,A17680,87053,1,4
6233,A54063,19497,4,3
47713,A15624,63659,3,1
9095,A23189,53928,2,4
15489,A43492,69223,2,1
14165,A21998,28918,1,1
48898,A94978,16217,3,2
30769,A79996,91585,1,2
21135,A39674,51539,2,2
81878,A73292,15094,4,2
22899,A59662,496,4,1
82037,A57943,83322,2,4
14878,A56191,50166,2,1
8023,A45868,51610,4,2
29617,A38459,72241,4,1
32664,A91538,27814,3,2
54903,A24740,69289,1,1
72684,A16194,92694,3,3
28017,A21989,98148,4,4
79535,A26854,17074,4,4
4832,A79690,57590,2,4
38399,A48408,554,3,4
85585,A35542,721,1,4
27274,A15312,85695,4,1
18742,A22850,53616,3,2
32737,A64882,40118,3,3
68290,A64096,13295,3,2
12622,A72165,41913,1,1
94632,A46194,74910,1,2
71115,A89765,77643,1,4
42259,A337,56801,1,1
81638,A46367,60037,4,4
58695,A289,21295,1,4
11644,A45172,35390,1,2
96006,A94042,55750,2,1
12449,A23460,58246,3,4
99106,A57796,35489,1,3
31786,A79827,25110,1,3
72300,A21663,722,1,4
10228,A19602,78573,2,2
77169,A63787,49881,4,4
43050,A36710,74721,4,1
45469,A83869,60159,4,1
60454,A60926,30044,2,1
44110,A44883,10412,4,3
72856,A62792,25447,3,3
64386,A31805,69742,3,4
83818,A27143,22669,4,3
81897,A32031,88435,2,2
13102,A71301,85181,4,4
52856,A53104,53802,4,3
57946,A70248,19877,3,3
29506,A20491,14355,4,2
57266,A27156,52911,1,3
1352,A86624,61737,4,4
74807,A22594,42980,1,3
82191,A89509,71181,4,1
79105,A37111,92659,1,1
96099,A25697,98424,2,1
7763,A72607,12962,4,2
71989,A65254,9260,1,1
53159,A60537,83836,1,1
57010,A61212,16651,1,2
18906,A37180,2965,4,1
74467,A36510,49724,1,2
8486,A798,99609,3,2
65037,A3061,47119,3,4
71899,A29218,79183,2,3
21950,A31756,37430,3,3
43429,A61400,46185,3,4
71032,A76193,49474,1,1
11426,A74789,10376,1,1
82023,A3909,50736,2,2
33048,A57820,52077,3,2
40123,A15487,28801,4,4
23388,A42254,82165,4,4
50628,A51511,26245,4,3
48535,A43827,64671,1,2
54272,A17985,77178,4,4
1002,A69601,96294,3,2
82184,A8496,80015,2,2
66800,A27218,64140,4,1
38872,A29596,67481,1,2
16403,A45436,77491,3,4
17350,A35912,69420,1,3
66252,A88298,49125,2,1
65680,A74932,80029,2,4
3012,A42300,53596,3,2
45796,A46773,27084,2,1
33523,A21216,24750,1,3
30307,A82026,69072,4,4
53233,A49219,27950,4,1
87941,A90268,8661,1,3
57856,A262,63521,3,3
56293,A52083,43226,2,3
64600,A45663,95439,3,3
94636,A62992,10600,2,4
67778,A41361,2249,2,2
46841,A41067,67748,1,2
89333,A74004,47460,2,3
43241,A50034,84496,4,2
8903,A42254,7273,4,3
3670,A91332,67802,4,1
52578,A80156,25378,4,1
39664,A47030,59648,4,3
22336,A57279,93789,1,4
27488,A72962,37685,2,4
71154,A20093,3360,2,3
55274,A43679,33738,3,2
42208,A33747,14096,1,1
32897,A55471,31509,4,1
27862,A96211,49867,3,4
48122,A25589,21698,3,1
58686,A45307,63632,4,4
11362,A46258,95307,2,3
89955,A67220,70521,3,2
62321,A49714,30006,1,4
26997,A90698,83917,3,4
91317,A75311,49439,2,3
51640,A19703,35636,4,3
34498,A6098,20784,4,2
65648,A8992,43318,2,3
8290,A70064,42159,4,3
86081,A51332,24186,2,4
22791,A30020,65064,4,3
13953,A59508,93118,1,2
27025,A92997,13661,1,1
82501,A2039,59851,3,2
20402,A28717,96802,1,2
15519,A70744,28226,4,1
17090,A50775,63998,2,2
76552,A63209,75206,1,3
63586,A18317,46047,1,4
11650,A30753,7946,2,4
29212,A31370,19812,1,2
68782,A3871,18523,4,3
94955,A62495,1015,3,1
86725,A96771,3948,4,2
22280,A48329,58048,3,1
69482,A19644,46537,3,4
62037,A13381,74278,4,3
29298,A4337,30203,2,4
20917,A74865,35180,2,1
90222,A54808,3222,1,2
77908,A53609,94611,1,2
69115,A13262,48319,3,1
95786,A2364,9825,4,3
63244,A93823,67208,1,4
68940,A76587,57031,3,2
92333,A6351,29004,4,3
42970,A78222,75009,1,1
4212,A25770,88699,3,2
36243,A78607,62316,4,2
30262,A98061,92587,2,2
63923,A48236,18683,2,3
17840,A79429,95560,3,2
57990,A39935,1115,4,2
48872,A590,68805,4,4
94971,A14874,49321,4,3
32536,A95383,21980,4,1
37126,A1703,41322,1,3
31300,A59769,86779,2,1
7737,A77736,45242,4,4
47578,A58263,96822,4,1
40974,A42931,30052,2,3
10059,A45814,71517,2,3
29908,A93032,80570,4,4
55854,A46541,55409,3,3
96261,A38120,99519,1,3
57863,A45353,63534,3,1
2589,A72759,99976,3,4
49927,A41409,12994,2,4
18474,A6276,77909,3,3
82522,A6541,78112,1,3
42704,A72673,59429,2,1
53101,A72387,9657,4,1
8457,A35888,50828,2,2
93129,A52621,17179,1,4
92248,A81721,9003,1,3
22540,A32307,61530,2,4
22288,A81602,38963,2,1
16217,A89118,7536,3,1
47307,A53541,73232,4,1
68587,A69499,47392,3,2
97194,A59200,97193,4,2
70567,A91108,13926,3,1
57130,A24702,62631,3,3
35443,A85212,34171,2,3
9904,A27472,102,2,1
61207,A37540,98193,4,3
39444,A52136,64897,3,3
58392,A63884,61603,4,3
78158,A10874,64562,3,2
63630,A20605,56371,3,2
36041,A83564,47348,2,4
82188,A37156,70252,2,1
60152,A3843,29780,2,2
63215,A9359,2397,4,3
6970,A61177,73114,2,4
63596,A85761,85581,1,2
17249,A38864,42074,3,3
16787,A78270,49368,3,3
65704,A65332,64509,2,4
56629,A43677,48591,3,4
80474,A2969,62074,3,3
78253,A68754,91531,3,1
61367,A54927,39923,4,1
28650,A26510,28575,1,3
17599,A14103,87308,1,3
70428,A9224,5460,1,2
32732,A23796,4504,2,1
61606,A41548,23439,1,1
6996,A54298,95184,4,1
93586,A93964,94366,2,1
97758,A16218,49823,1,4
96761,A22766,11847,2,2
70983,A69897,78650,2,2
22886,A12835,7033,2,4
20604,A1016,63493,4,4
96170,A49693,27556,2,1
35596,A4558,59926,4,2
31869,A67073,73064,1,1
77073,A72528,2475,1,4
89629,A94178,79962,1,3
79853,A71415,37061,2,4
64625,A94084,75389,2,4
67940,A66346,1695,1,3
59112,A69603,9713,1,2
14980,A59031,9379,3,3
81017,A64186,42584,4,2
14558,A22379,67361,4,1
72905,A29614,15246,2,2
49984,A85225,338,2,2
80264,A13740,52239,2,3
28978,A23268,30085,1,2
50126,A72539,71485,2,3
44218,A99233,4073,1,2
60527,A65872,50350,4,4
29302,A14930,40317,2,1
46905,A3498,84172,3,2
11280,A95148,73145,2,3
56826,A62827,35662,1,2
70730,A20578,83897,4,4
89006,A65797,60369,2,2
63198,A78193,7863,1,1
45889,A27983,9944,1,3
88710,A90635,12792,3,1
55517,A63782,16207,3,2
87129,A22583,63317,1,1
56143,A73321,35833,1,3
29157,A97994,78839,3,2
36427,A71481,71913,2,4
57379,A67233,53631,3,1
68735,A60461,85500,3,1
59008,A53251,38691,1,2
51440,A36619,99126,1,1
9785,A60815,84753,2,2
82773,A3367,1730,1,2
4922,A62826,42572,4,4
19024,A7950,99373,4,1
63456,A60843,12128,2,2
7247,A53818,37082,2,4
91061,A90643,83240,2,3
88728,A48340,93383,4,1
37256,A63192,37037,3,1
23728,A94755,32771,1,2
26155,A92288,61731,2,1
67673,A39602,65991,3,2
4211,A62992,10600,2,1
50117,A11447,52449,3,4
48599,A1283,17562,1,4
20323,A9701,38027,1,3
70510,A37520,58660,2,2
91265,A2300,4890,4,3
40076,A56931,96777,4,1
87110,A72432,36221,3,1
38266,A63544,79172,2,1
68589,A20811,67516,4,2
1199,A43795,63011,1,3
36670,A80699,32838,3,4
98417,A61207,71155,3,3
78201,A17645,51906,4,3
29848,A75915,71121,2,3
37324,A63309,92254,2,1
81525,A51929,79732,4,3
18983,A59923,55830,3,1
49902,A36406,12219,2,3
50535,A35267,66469,2,4
92370,A32382,51667,4,1
40239,A71438,43633,2,2
49728,A41309,24573,4,3
6135,A81684,12915,3,2
98297,A49427,82993,3,4
64091,A49841,17245,1,3
66953,A10689,74201,4,1
71745,A40840,37184,1,3
23484,A33277,80961,2,3
44084,A44581,5106,3,2
72878,A36573,42610,2,3
1909,A83177,84822,3,1
24120,A49691,51055,1,1
40059,A49072,83995,1,1
18739,A72413,19480,3,2
47034,A29717,78960,3,4
81262,A85171,17065,3,1
44655,A7161,92990,1,2
1865,A10218,45270,1,2
23047,A94891,14119,4,2
40596,A40540,69060,3,1
33781,A37939,38419,3,4
90018,A5513,90385,1,3
78221,A56173,10128,4,1
24361,A32136,21304,3,3
10780,A58438,53720,1,2
66861,A77297,88397,3,4
75041,A5317,98832,2,2
58033,A87475,64987,2,2
17155,A17402,3747,4,4
44501,A63133,90446,2,1
58926,A63254,34210,1,3
62947,A23939,86828,4,3
43151,A3238,62555,1,2
73798,A381,96484,3,3
76140,A9220,68909,1,1
41314,A89810,42448,4,1
30387,A92731,15242,4,2
30499,A96385,70528,3,4
67554,A85535,18396,3,4
25869,A47796,93198,4,4
30487,A64722,81971,1,3
12232,A3446,5374,1,3
64909,A15522,72371,2,3
12669,A79409,30025,1,1
54135,A20359,90117,3,2
49832,A73929,7255,1,2
73946,A3311,44064,2,2
65251,A96580,4571,1,2
37718,A93488,95309,4,2
45133,A31658,2030,2,2
79880,A29932,78698,1,1
95328,A38010,14358,2,1
82366,A69052,63247,3,2
81791,A48116,25377,3,4
26500,A43532,9810,1,3
47210,A37257,17238,4,2
19460,A39127,34494,4,3
88029,A71189,33030,1,3
55868,A39615,68888,2,2
56313,A9815,13491,4,3
60313,A6281,2991,2,3
53653,A77722,14796,3,1
28025,A72775,84440,4,1
30483,A15650,4204,1,1
68073,A11727,86988,1,1
50288,A1501,94854,1,3
90941,A74795,55561,2,2
50274,A26563,85959,3,3
57360,A12588,10283,2,3
40945,A45237,29435,3,4
4322,A43479,94924,3,1
72815,A27354,32273,3,2
75514,A1437,46019,1,1
8234,A78716,42709,3,3
92722,A98834,73208,2,2
53939,A3763,14187,1,3
96855,A6437,57977,4,2
28454,A22699,51932,3,1
78083,A49407,28653,2,4
31975,A69619,34890,3,3
81382,A92665,78436,4,4
8910,A88611,51645,4,4
74043,A67981,62339,1,1
1726,A84513,5327,1,2
64663,A44484,92112,1,3
31963,A76075,5081,2,3
82711,A96906,34970,1,4
69460,A78347,36564,1,4
6335,A91516,92242,3,2
97712,A86053,49207,3,1
62345,A34117,72085,4,3
82032,A46473,51945,4,1
13448,A12534,18474,2,1
47384,A98474,47974,3,4
26197,A78267,45881,3,2
59975,A38600,5007,3,2
87358,A88283,66956,3,3
36341,A19429,31023,2,4
24144,A9424,54926,3,4
73393,A63681,66229,2,1
15622,A63044,11049,1,3
25747,A89876,43147,3,2
72295,A3226,33784,3,3
48818,A98553,91466,1,2
26979,A25301,16507,1,3
54172,A41218,13558,3,4
90147,A44412,34672,3,1
96764,A60747,4277,4,2
78184,A12051,12659,1,4
69126,A97438,49375,3,3
20245,A14705,51707,1,3
81393,A38714,40018,2,4
12902,A93127,29215,1,1
38104,A73369,44746,2,2
88197,A43625,19614,1,2
73047,A98676,32716,2,1
21847,A47744,31552,2,1
83683,A75617,57402,2,1
22920,A5177,8982,3,3
99840,A5075,53397,2,1
14439,A16285,46354,2,3
85519,A18113,55224,2,2
31921,A77160,82422,4,1
84266,A27258,65753,1,2
95591,A42114,18549,3,2
10469,A93449,5773,4,4
82884,A52213,46831,4,2
24636,A31264,65863,1,3
73060,A16873,32069,3,3
26523,A14546,23669,1,3
48078,A25229,94681,2,2
19238,A80253,85874,4,3
36052,A27168,48980,3,3
69542,A61955,64240,2,3
50851,A29091,18775,1,1
32356,A33831,95183,4,3
43857,A44726,88793,1,3
66676,A32723,92499,3,1
59274,A83430,52110,1,1
68302,A86657,50746,3,4
68498,A31909,18720,1,2
90518,A8366,99556,2,3
96433,A64477,38674,4,1
27304,A81438,52865,3,1
95471,A50000,21068,3,2
90488,A12273,92920,3,1
33608,A87744,77136,4,2
33243,A81540,43442,1,2
49347,A65371,98793,3,3
92625,A22729,2194,3,1
51690,A57430,7023,1,2
19177,A81433,83441,1,1
67064,A91468,83586,4,4
76010,A21736,9435,3,1
92822,A15964,81640,1,2
28664,A7775,6156,3,1
29129,A2130,45595,3,1
50901,A28093,77031,3,4
44546,A22338,44317,4,4
72282,A74455,46819,3,4
56055,A28073,86183,2,1
7056,A66003,68532,1,3
29934,A47147,62935,3,1
39926,A61781,81535,3,3
56209,A54943,79001,1,1
54501,A42945,31863,1,2
16061,A39732,16674,3,3
76694,A39703,41294,3,1
3180,A16266,43017,2,1
78199,A91544,78046,3,2
57782,A3572,65985,2,4
86109,A21947,69833,2,1
46046,A84177,94296,4,2
9677,A47119,87050,4,4
28437,A61619,10425,4,2
30363,A78443,85324,4,1
4355,A77973,61329,4,3
59959,A24326,2172,4,1
93616,A15487,18767,4,2
38368,A13499,75923,3,1
83939,A45417,17387,1,4
95861,A76153,1029,1,2
20964,A89289,27029,2,3
17708,A33437,62396,4,4
81927,A49535,7656,1,2
77055,A24711,17706,3,1
77808,A93358,98796,3,1
13740,A52247,51663,1,1
90999,A30555,88694,1,1
49075,A97629,90432,4,4
51729,A45055,98204,4,3
87069,A35841,35867,3,2
657,A70983,84286,3,2
98767,A81545,66392,1,3
53374,A72076,95127,4,2
52194,A43776,69537,1,4
78102,A26829,74028,3,3
8450,A52427,52741,4,2
26167,A8875,61674,4,1
75474,A860,55265,2,2
78351,A92617,72884,1,1
84271,A14476,55727,1,3
64428,A6162,4039,3,1
53268,A89612,24025,4,4
66998,A57899,80519,1,1
3445,A28056,30972,3,3
54512,A25468,15919,3,3
61128,A40981,17211,1,2
4525,A40882,84291,2,3
18048,A86871,89412,1,1
25864,A77007,98327,3,4
45864,A15998,13480,2,3
72218,A76052,67102,4,3
72521,A37365,91473,2,2
85293,A31742,85882,2,3
11974,A81120,10485,1,1
98429,A11156,98015,3,4
903,A63572,25226,3,4
82968,A6931,83548,2,2
68772,A93223,18121,1,3
567,A78140,35504,4,2
15357,A28965,38252,1,4
38498,A44529,63962,1,2
39521,A69761,34349,4,2
88173,A23179,67170,4,3
95399,A85927,63041,2,1
31791,A72196,73870,1,3
81955,A80624,88647,3,4
47535,A8098,78228,2,3
34465,A69051,93851,2,3
68747,A3888,13288,4,2
80644,A37164,60587,4,3
73422,A14814,92672,3,4
8225,A53821,32788,4,1
21661,A7317,38233,1,2
71133,A1268,82102,1,2
57461,A72028,6719,3,4
78403,A10112,97739,2,2
11104,A52458,89613,3,2
70930,A1137,71695,4,4
98674,A78601,70837,2,3
54004,A2640,21003,2,3
65924,A97498,24663,1,2
58218,A37795,76205,3,3
65318,A32142,38122,1,3
94926,A68467,72334,2,3
12467,A83952,68296,3,1
79679,A69845,94795,2,1
13516,A70197,57057,4,2
3703,A83810,19263,2,4
93997,A45118,69202,3,1
81874,A29124,89326,3,2
52153,A70846,15303,3,3
37870,A64980,84708,1,2
66819,A91128,2541,3,3
21152,A90777,79268,2,1
71486,A27262,39950,1,4
28014,A71539,66878,1,2
15097,A7642,3615,1,1
68746,A45749,62501,1,1
43804,A41006,20400,2,1
45320,A81257,92652,1,4
74000,A58979,55419,1,3
36705,A66270,54461,3,1
24992,A69486,39127,1,2
83388,A76557,37291,1,3
16425,A99600,50943,3,1
65476,A9862,87256,2,4
34482,A36297,91635,3,3
97781,A51292,55141,4,1
32250,A76758,8400,1,4
72674,A95642,63114,3,4
24011,A45592,4353,2,4
25957,A94517,1706,1,2
55586,A20226,27887,2,4
866,A24217,58577,3,3
35797,A47005,67649,4,4
30712,A81159,66820,1,1
21572,A7562,52503,1,4
94431,A38286,3248,1,1
75155,A35929,55626,2,2
75764,A91245,1914,1,1
99693,A95630,22317,2,4
91803,A33998,7356,1,3
31580,A88724,36845,2,3
3131,A88170,83132,3,1
87562,A12450,33633,4,3
31422,A38797,67930,2,3
32885,A420,54730,4,2
83437,A19445,25548,2,3
4878,A99362,73936,3,3
68922,A14024,51893,3,1
46471,A16757,3021,4,1
34926,A83129,4873,3,2
59653,A34643,81184,1,1
1626,A3106,90919,2,2
96186,A15328,41717,4,2
2306,A92861,6321,4,1
19192,A88423,10920,4,4
66442,A90178,73194,2,1
23557,A2069,67720,3,2
11355,A50010,39131,1,4
77220,A40208,30485,3,4
66588,A43150,74734,4,2
73789,A57024,74726,2,2
30063,A54899,15821,1,3
64720,A94065,4800,4,1
73318,A60124,3745,4,1
81980,A11116,36939,1,1
91225,A7590,93777,3,1
79679,A30611,45697,1,4
8947,A31188,64447,2,2
61291,A26829,74028,4,3
41831,A30359,64034,4,4
84916,A89124,31145,2,4
31544,A29985,20992,4,2
29237,A22594,83063,2,1
95534,A18153,94293,4,4
68787,A71240,55075,1,1
81934,A51927,10661,4,2
17477,A71610,177,4,4
2110,A36453,68917,2,2
94964,A60044,11411,1,3
37750,A56000,1904,2,3
47936,A39247,81765,3,3
36037,A70359,19667,4,4
88952,A93318,89425,2,4
87378,A12327,6455,1,3
66861,A97402,3427,4,3
11876,A57821,40489,4,1
88779,A98449,51321,4,4
83598,A98765,19896,1,4
59981,A44104,17167,1,4
85737,A60556,68321,4,1
14565,A59957,63715,2,2
66131,A28961,79048,1,1
29110,A69264,5712,1,4
25307,A26998,75106,1,4
73408,A96579,50886,1,3
24666,A61498,65669,2,4
27762,A37365,91473,3,3
13454,A89259,50193,3,1
93224,A14937,82235,2,4
87119,A87057,28011,3,4
72355,A45914,18557,3,1
56178,A18649,47581,4,4
56021,A973,85953,4,2
44570,A13069,31680,4,2
37440,A6183,81759,3,3
97103,A26837,28534,1,4
30197,A4337,30203,2,3
17789,A80430,59044,2,3
75822,A35522,34045,2,4
70317,A91222,29684,3,3
592,A8704,97471,3,2
1759,A42595,63000,4,3
80014,A60562,43642,3,3
36554,A38291,56692,4,2
63049,A38382,8909,3,3
13514,A74833,40195,4,3
42737,A55218,92879,2,4
62394,A51654,19264,4,1
47935,A88289,6407,4,3
80420,A74270,15548,1,1
40211,A17133,98922,3,4
29649,A97868,54187,1,4
39793,A68006,82709,3,3
40120,A51763,58108,4,4
77251,A22474,65431,1,4
52509,A33289,30204,1,3
75628,A62979,78853,3,1
59238,A85488,2259,4,1
655,A34188,67412,4,2
89190,A18035,15759,3,3
39852,A62189,55154,3,3
60859,A57975,15381,2,3
20961,A27696,58315,3,2
29855,A14330,64465,2,1
4391,A41973,65448,2,1
68617,A7696,67746,3,2
95649,A62567,18457,1,3
34120,A4662,63598,1,2
97299,A63777,87532,2,2
85811,A85668,26232,1,1
1629,A39351,59979,3,3
60230,A84699,27979,4,3
87085,A77527,51888,1,4
25565,A34352,23819,1,4
38219,A94791,74660,1,4
95861,A76702,83157,3,3
70995,A19155,69231,1,1
50989,A58609,74850,4,2
83216,A5680,14472,2,3
44539,A36337,10167,2,4
42040,A31995,89355,2,2
82957,A50331,4133,4,3
24895,A98268,42710,3,1
72956,A18156,32105,1,1
80523,A6480,46618,2,3
47641,A58362,55144,1,2
16604,A65675,8044,2,1
15626,A14747,4903,4,2
86447,A28362,67913,2,3
1204,A54991,32645,2,3
23445,A57729,63870,4,4
3607,A82706,11249,1,1
51906,A3122,34322,2,3
42993,A83785,49489,4,4
77799,A78469,72086,2,3
87839,A58322,9727,4,3
83529,A5114,1185,3,4
88706,A78280,45537,2,4
37743,A53567,11440,3,2
52814,A44952,54345,2,4
28279,A35987,68578,4,4
97058,A43381,66104,4,2
75011,A789,59336,3,4
88467,A48983,62677,2,2
95650,A92046,3531,2,2
17757,A47154,52489,1,3
86519,A69299,94588,2,3
36181,A96676,8713,2,3
17099,A3855,43278,4,1
78543,A37343,63434,2,4
53383,A25547,84240,1,2
95116,A10911,27528,2,2
5467,A47340,64959,4,1
31540,A24711,51533,4,2
31569,A51992,24040,4,4
72631,A52526,5990,4,4
66982,A600,8065,2,4
57293,A48181,69215,4,4
71695,A97949,9983,2,2
93068,A16443,19542,2,1
70771,A23970,32097,1,3
38550,A55951,44417,3,4
39929,A43568,67607,2,2
72761,A86968,11099,3,1
51676,A8842,75000,3,1
70201,A57022,93858,3,2
34009,A21189,99406,1,1
65532,A62986,60899,4,2
20993,A68539,96232,4,4
62553,A5050,68361,1,4
8796,A41449,43651,4,2
19172,A16741,57995,3,4
27331,A58944,12003,1,1
18058,A45480,2473,1,4
98239,A65009,64895,3,1
22441,A82218,58626,4,3
28177,A8337,9543,1,4
32744,A79701,44856,4,1
84470,A10195,68029,3,1
54728,A42375,69963,2,1
44883,A96673,16534,1,2
2834,A91364,99098,3,4
4355,A40672,2704,2,3
26240,A17040,45751,1,2
74821,A98883,21131,2,2
94088,A30904,34081,3,1
27880,A9963,58713,1,4
85680,A50732,86923,3,1
31079,A82034,26306,3,2
14497,A65413,91091,4,4
90414,A10423,16479,4,2
97446,A82138,94996,2,2
24678,A26952,51708,2,2
82224,A60234,84964,1,3
27948,A58010,13865,1,2
4935,A2593,37177,1,3
63982,A56791,28243,2,3
64647,A70607,7079,1,1
3303,A37567,80063,2,4
63448,A56634,14820,2,4
51173,A42931,24752,2,1
43950,A15353,41983,2,3
93901,A99977,27030,4,4
35777,A25771,7177,2,2
81011,A27803,60177,1,4
25301,A60528,15480,4,2
61032,A77031,93423,2,3
69016,A70525,76889,2,3
87846,A78339,45217,3,4
65907,A53293,32235,2,2
45163,A16570,30078,1,2
28079,A45242,34405,1,1
42565,A55960,6720,4,3
35591,A79014,53660,2,1
18295,A63963,96264,2,4
18593,A75024,13093,2,2
91674,A83144,79537,2,3
8862,A99547,6511,3,2
7672,A6683,19952,4,2
20645,A96342,4606,4,3
70723,A13846,46772,1,1
30864,A54411,30239,1,4
72288,A34062,66646,3,4
42584,A78359,83379,4,3
72865,A86555,32181,3,4
25939,A47557,54409,1,1
23145,A85772,55957,4,4
63111,A503,26719,4,3
5377,A51246,89548,1,3
13875,A95893,88859,4,4
23991,A34892,34308,3,4
93271,A26570,7811,3,4
50807,A62293,30778,1,3
55547,A19515,92467,2,2
99383,A89259,50193,4,2
33966,A47509,85552,4,2
58398,A47969,38672,4,2
15607,A86840,47779,3,1
58925,A98792,97143,1,4
27757,A57884,17917,1,2
58521,A8688,80454,1,4
78624,A93717,51907,1,4
77817,A92040,9973,4,3
62710,A73108,21829,3,1
44912,A394,42638,2,1
89883,A37200,63731,3,2
75056,A35546,72316,3,4
52967,A88598,94143,2,2
61593,A20466,28328,4,3
34562,A8142,58764,4,2
48637,A84319,14585,4,3
33636,A76962,79404,3,2
8217,A42542,22226,3,4
31290,A4956,76075,3,2
21970,A79853,50150,3,3
71838,A33980,25620,4,4
9394,A33137,63558,2,1
30082,A19060,62655,4,1
65099,A62917,21180,3,2
21586,A9319,29061,1,4
46317,A24650,87417,1,2
79965,A93251,50883,1,3
65785,A36333,61580,4,1
11267,A94515,17696,2,3
97713,A58027,17768,1,3
99073,A55079,54350,1,2
39877,A83348,60353,3,3
96732,A88493,14413,4,3
15595,A57522,77683,4,1
59320,A7983,57956,3,3
31758,A25362,33548,3,4
56166,A14383,15315,2,1
85108,A59239,83068,4,4
45316,A23916,98074,4,3
74849,A76938,8569,1,2
61257,A91883,82480,4,3
70226,A23445,73887,2,2
57624,A1430,75777,1,1
98864,A67980,99745,1,4
12628,A26744,84682,1,4
34289,A17470,42344,1,2
50143,A34710,54502,4,2
61781,A27690,14462,2,4
56878,A26818,78336,2,2
26005,A26375,92718,4,1
93792,A55166,5818,3,2
97985,A16271,53964,4,1
57764,A84707,87332,2,4
82844,A88206,36595,3,3
86036,A70737,4111,2,2
27193,A80312,13311,1,3
51484,A74529,24593,1,4
39107,A20625,16500,1,2
44880,A14185,37776,4,1
94450,A56252,81560,4,2
91502,A73556,39720,2,4
87081,A93615,64621,2,3
34050,A12187,37016,3,2
82012,A27410,60473,1,2
70490,A51608,24550,1,4
9775,A46162,98057,4,1
77289,A67323,57399,3,2
68510,A816,67854,1,4
75649,A14626,47076,3,2
11440,A74649,70469,2,2
48872,A2745,71696,3,4
32741,A56347,89447,2,4
87141,A925,9259,4,1
47322,A51064,53543,4,3
51657,A25975,1232,1,4
95842,A73029,10826,1,3
43252,A22267,12874,4,2
48943,A35389,89248,4,3
8043,A78270,49368,4,2
64654,A14836,4997,4,2
73750,A92884,57517,3,2
59743,A34515,25598,4,1
11768,A82227,40225,2,3
34925,A17441,22188,4,1
3771,A39810,45518,3,3
56875,A37297,9031,3,1
