event_id,case_id,event
TIME021848,CASE003972,Charge Sheet Filed
TIME021849,CASE003972,Forensic Report Received
TIME021850,CASE003972,Suspect Arrested
TIME021851,CASE003972,FIR Registered
TIME021852,CASE003973,Witness Statement Recorded
TIME021853,CASE003973,Suspect Arrested
TIME021854,CASE003973,FIR Registered
TIME021855,CASE003973,Charge Sheet Filed
TIME021856,CASE003973,Evidence Collected
TIME021857,CASE003973,Complaint Registered
TIME021858,CASE003973,Forensic Report Received
TIME021859,CASE003973,Suspect Identified
TIME021860,CASE003974,Witness Statement Recorded
TIME021861,CASE003974,Forensic Report Received
TIME021862,CASE003974,Suspect Arrested
TIME021863,CASE003974,Complaint Registered
TIME021864,CASE003974,Suspect Identified
TIME021865,CASE003974,Evidence Collected
TIME021866,CASE003974,Charge Sheet Filed
TIME021867,CASE003975,Evidence Collected
TIME021868,CASE003975,Suspect Arrested
TIME021869,CASE003975,FIR Registered
TIME021870,CASE003975,Witness Statement Recorded
TIME021871,CASE003975,Forensic Report Received
TIME021872,CASE003975,Suspect Identified
TIME021873,CASE003976,FIR Registered
TIME021874,CASE003976,Suspect Identified
TIME021875,CASE003976,Forensic Report Received
TIME021876,CASE003976,Evidence Collected
TIME021877,CASE003976,Complaint Registered
TIME021878,CASE003976,Suspect Arrested
TIME021879,CASE003976,Charge Sheet Filed
TIME021880,CASE003977,Complaint Registered
TIME021881,CASE003977,Forensic Report Received
TIME021882,CASE003977,Charge Sheet Filed
TIME021883,CASE003977,Suspect Arrested
TIME021884,CASE003977,Suspect Identified
TIME021885,CASE003977,Witness Statement Recorded
TIME021886,CASE003978,Charge Sheet Filed
TIME021887,CASE003978,Witness Statement Recorded
TIME021888,CASE003978,Suspect Arrested
TIME021889,CASE003978,Complaint Registered
TIME021890,CASE003978,Evidence Collected
TIME021891,CASE003978,FIR Registered
TIME021892,CASE003979,Witness Statement Recorded
TIME021893,CASE003979,Suspect Identified
TIME021894,CASE003979,Charge Sheet Filed
TIME021895,CASE003979,FIR Registered
TIME021896,CASE003979,Evidence Collected
TIME021897,CASE003979,Forensic Report Received
TIME021898,CASE003980,Suspect Arrested
TIME021899,CASE003980,Forensic Report Received
TIME021900,CASE003980,Witness Statement Recorded
TIME021901,CASE003980,Complaint Registered
TIME021902,CASE003981,Forensic Report Received
TIME021903,CASE003981,Evidence Collected
TIME021904,CASE003981,FIR Registered
TIME021905,CASE003981,Suspect Identified
TIME021906,CASE003981,Complaint Registered
TIME021907,CASE003981,Charge Sheet Filed
TIME021908,CASE003982,Suspect Identified
TIME021909,CASE003982,Evidence Collected
TIME021910,CASE003982,Witness Statement Recorded
TIME021911,CASE003982,Complaint Registered
TIME021912,CASE003982,Forensic Report Received
TIME021913,CASE003982,Suspect Arrested
TIME021914,CASE003982,FIR Registered
TIME021915,CASE003983,Evidence Collected
TIME021916,CASE003983,Complaint Registered
TIME021917,CASE003983,Suspect Identified
TIME021918,CASE003983,Suspect Arrested
TIME021919,CASE003984,Forensic Report Received
TIME021920,CASE003984,Witness Statement Recorded
TIME021921,CASE003984,Complaint Registered
TIME021922,CASE003984,Suspect Identified
TIME021923,CASE003985,Suspect Arrested
TIME021924,CASE003985,Forensic Report Received
TIME021925,CASE003985,Witness Statement Recorded
TIME021926,CASE003986,Forensic Report Received
TIME021927,CASE003986,Complaint Registered
TIME021928,CASE003986,Witness Statement Recorded
TIME021929,CASE003986,FIR Registered
TIME021930,CASE003986,Suspect Identified
TIME021931,CASE003987,Forensic Report Received
TIME021932,CASE003987,Suspect Arrested
TIME021933,CASE003987,Suspect Identified
TIME021934,CASE003987,Witness Statement Recorded
TIME021935,CASE003987,Complaint Registered
TIME021936,CASE003987,FIR Registered
TIME021937,CASE003987,Evidence Collected
TIME021938,CASE003987,Charge Sheet Filed
TIME021939,CASE003988,Charge Sheet Filed
TIME021940,CASE003988,Complaint Registered
TIME021941,CASE003988,Forensic Report Received
TIME021942,CASE003988,Suspect Identified
TIME021943,CASE003988,Witness Statement Recorded
TIME021944,CASE003988,Evidence Collected
TIME021945,CASE003988,Suspect Arrested
TIME021946,CASE003988,FIR Registered
TIME021947,CASE003989,Evidence Collected
TIME021948,CASE003989,Forensic Report Received
TIME021949,CASE003989,Suspect Arrested
TIME021950,CASE003989,Complaint Registered
TIME021951,CASE003989,Charge Sheet Filed
TIME021952,CASE003989,Suspect Identified
TIME021953,CASE003990,Suspect Identified
TIME021954,CASE003990,FIR Registered
TIME021955,CASE003990,Witness Statement Recorded
TIME021956,CASE003991,FIR Registered
TIME021957,CASE003991,Witness Statement Recorded
TIME021958,CASE003991,Charge Sheet Filed
TIME021959,CASE003991,Forensic Report Received
TIME021960,CASE003991,Evidence Collected
TIME021961,CASE003992,Suspect Identified
TIME021962,CASE003992,Witness Statement Recorded
TIME021963,CASE003992,Suspect Arrested
TIME021964,CASE003992,Charge Sheet Filed
TIME021965,CASE003993,FIR Registered
TIME021966,CASE003993,Evidence Collected
TIME021967,CASE003993,Complaint Registered
TIME021968,CASE003993,Charge Sheet Filed
TIME021969,CASE003993,Forensic Report Received
TIME021970,CASE003993,Suspect Arrested
TIME021971,CASE003993,Witness Statement Recorded
TIME021972,CASE003993,Suspect Identified
TIME021973,CASE003994,Forensic Report Received
TIME021974,CASE003994,Evidence Collected
TIME021975,CASE003994,Suspect Arrested
TIME021976,CASE003995,Suspect Arrested
TIME021977,CASE003995,FIR Registered
TIME021978,CASE003995,Witness Statement Recorded
TIME021979,CASE003995,Forensic Report Received
TIME021980,CASE003995,Suspect Identified
TIME021981,CASE003995,Complaint Registered
TIME021982,CASE003995,Evidence Collected
TIME021983,CASE003996,Complaint Registered
TIME021984,CASE003996,Evidence Collected
TIME021985,CASE003996,FIR Registered
TIME021986,CASE003996,Witness Statement Recorded
TIME021987,CASE003996,Forensic Report Received
TIME021988,CASE003996,Suspect Arrested
TIME021989,CASE003997,Suspect Arrested
TIME021990,CASE003997,Forensic Report Received
TIME021991,CASE003997,Witness Statement Recorded
TIME021992,CASE003997,FIR Registered
TIME021993,CASE003998,Suspect Identified
TIME021994,CASE003998,Witness Statement Recorded
TIME021995,CASE003998,Suspect Arrested
TIME021996,CASE003998,Charge Sheet Filed
TIME021997,CASE003999,Suspect Identified
TIME021998,CASE003999,Forensic Report Received
TIME021999,CASE003999,Evidence Collected
TIME022000,CASE003999,FIR Registered
TIME022001,CASE003999,Charge Sheet Filed
TIME022002,CASE003999,Complaint Registered
TIME022003,CASE003999,Witness Statement Recorded
TIME022004,CASE003999,Suspect Arrested
TIME022005,CASE004000,Evidence Collected
TIME022006,CASE004000,Forensic Report Received
TIME022007,CASE004000,Witness Statement Recorded
TIME022008,CASE004000,Suspect Arrested
TIME022009,CASE004000,Charge Sheet Filed
TIME022010,CASE004000,Suspect Identified
TIME022011,CASE004001,Complaint Registered
TIME022012,CASE004001,Witness Statement Recorded
TIME022013,CASE004001,FIR Registered
TIME022014,CASE004001,Charge Sheet Filed
TIME022015,CASE004001,Evidence Collected
TIME022016,CASE004001,Suspect Arrested
TIME022017,CASE004001,Suspect Identified
TIME022018,CASE004001,Forensic Report Received
TIME022019,CASE004002,Witness Statement Recorded
TIME022020,CASE004002,FIR Registered
TIME022021,CASE004002,Suspect Identified
TIME022022,CASE004002,Forensic Report Received
TIME022023,CASE004002,Complaint Registered
TIME022024,CASE004002,Evidence Collected
TIME022025,CASE004002,Charge Sheet Filed
TIME022026,CASE004003,Charge Sheet Filed
TIME022027,CASE004003,Witness Statement Recorded
TIME022028,CASE004003,Forensic Report Received
TIME022029,CASE004003,Complaint Registered
TIME022030,CASE004003,Suspect Arrested
TIME022031,CASE004003,FIR Registered
TIME022032,CASE004003,Suspect Identified
TIME022033,CASE004003,Evidence Collected
TIME022034,CASE004004,FIR Registered
TIME022035,CASE004004,Suspect Identified
TIME022036,CASE004004,Complaint Registered
TIME022037,CASE004005,Suspect Identified
TIME022038,CASE004005,Suspect Arrested
TIME022039,CASE004005,Witness Statement Recorded
TIME022040,CASE004005,Complaint Registered
TIME022041,CASE004005,Evidence Collected
TIME022042,CASE004006,FIR Registered
TIME022043,CASE004006,Forensic Report Received
TIME022044,CASE004006,Complaint Registered
TIME022045,CASE004007,Forensic Report Received
TIME022046,CASE004007,Witness Statement Recorded
TIME022047,CASE004007,Complaint Registered
TIME022048,CASE004007,Suspect Arrested
TIME022049,CASE004007,Suspect Identified
TIME022050,CASE004007,Evidence Collected
TIME022051,CASE004007,FIR Registered
TIME022052,CASE004008,Charge Sheet Filed
TIME022053,CASE004008,Suspect Identified
TIME022054,CASE004008,Suspect Arrested
TIME022055,CASE004008,Evidence Collected
TIME022056,CASE004008,Witness Statement Recorded
TIME022057,CASE004008,Forensic Report Received
TIME022058,CASE004008,Complaint Registered
TIME022059,CASE004009,Evidence Collected
TIME022060,CASE004009,FIR Registered
TIME022061,CASE004009,Witness Statement Recorded
TIME022062,CASE004010,Evidence Collected
TIME022063,CASE004010,Charge Sheet Filed
TIME022064,CASE004010,Suspect Identified
TIME022065,CASE004010,Witness Statement Recorded
TIME022066,CASE004011,Complaint Registered
TIME022067,CASE004011,Charge Sheet Filed
TIME022068,CASE004011,Suspect Arrested
TIME022069,CASE004011,Witness Statement Recorded
TIME022070,CASE004011,Suspect Identified
TIME022071,CASE004012,Forensic Report Received
TIME022072,CASE004012,Suspect Identified
TIME022073,CASE004012,FIR Registered
TIME022074,CASE004012,Evidence Collected
TIME022075,CASE004012,Witness Statement Recorded
TIME022076,CASE004012,Suspect Arrested
TIME022077,CASE004013,Suspect Arrested
TIME022078,CASE004013,Evidence Collected
TIME022079,CASE004013,Charge Sheet Filed
TIME022080,CASE004013,Suspect Identified
TIME022081,CASE004014,Evidence Collected
TIME022082,CASE004014,Witness Statement Recorded
TIME022083,CASE004014,FIR Registered
TIME022084,CASE004014,Suspect Arrested
TIME022085,CASE004014,Complaint Registered
TIME022086,CASE004015,FIR Registered
TIME022087,CASE004015,Suspect Arrested
TIME022088,CASE004015,Evidence Collected
TIME022089,CASE004015,Witness Statement Recorded
TIME022090,CASE004015,Complaint Registered
TIME022091,CASE004015,Charge Sheet Filed
TIME022092,CASE004016,Charge Sheet Filed
TIME022093,CASE004016,Suspect Arrested
TIME022094,CASE004016,Suspect Identified
TIME022095,CASE004017,Evidence Collected
TIME022096,CASE004017,Witness Statement Recorded
TIME022097,CASE004017,Charge Sheet Filed
TIME022098,CASE004017,Forensic Report Received
TIME022099,CASE004017,Suspect Arrested
TIME022100,CASE004017,FIR Registered
TIME022101,CASE004018,Suspect Identified
TIME022102,CASE004018,Complaint Registered
TIME022103,CASE004018,Suspect Arrested
TIME022104,CASE004018,Charge Sheet Filed
TIME022105,CASE004018,Witness Statement Recorded
TIME022106,CASE004018,Forensic Report Received
TIME022107,CASE004019,Witness Statement Recorded
TIME022108,CASE004019,Suspect Identified
TIME022109,CASE004019,Complaint Registered
TIME022110,CASE004019,Suspect Arrested
TIME022111,CASE004019,Evidence Collected
TIME022112,CASE004020,Suspect Identified
TIME022113,CASE004020,Forensic Report Received
TIME022114,CASE004020,Witness Statement Recorded
TIME022115,CASE004020,FIR Registered
TIME022116,CASE004020,Suspect Arrested
TIME022117,CASE004020,Charge Sheet Filed
TIME022118,CASE004021,Witness Statement Recorded
TIME022119,CASE004021,Charge Sheet Filed
TIME022120,CASE004021,Evidence Collected
TIME022121,CASE004021,Suspect Arrested
TIME022122,CASE004022,Forensic Report Received
TIME022123,CASE004022,Complaint Registered
TIME022124,CASE004022,Suspect Identified
TIME022125,CASE004023,Witness Statement Recorded
TIME022126,CASE004023,Suspect Identified
TIME022127,CASE004023,Suspect Arrested
TIME022128,CASE004024,FIR Registered
TIME022129,CASE004024,Suspect Identified
TIME022130,CASE004024,Witness Statement Recorded
TIME022131,CASE004024,Forensic Report Received
TIME022132,CASE004024,Evidence Collected
TIME022133,CASE004024,Suspect Arrested
TIME022134,CASE004024,Charge Sheet Filed
TIME022135,CASE004024,Complaint Registered
TIME022136,CASE004025,Witness Statement Recorded
TIME022137,CASE004025,FIR Registered
TIME022138,CASE004025,Evidence Collected
TIME022139,CASE004025,Complaint Registered
TIME022140,CASE004025,Forensic Report Received
TIME022141,CASE004025,Charge Sheet Filed
TIME022142,CASE004025,Suspect Identified
TIME022143,CASE004026,Witness Statement Recorded
TIME022144,CASE004026,Charge Sheet Filed
TIME022145,CASE004026,Forensic Report Received
TIME022146,CASE004026,Evidence Collected
TIME022147,CASE004026,Suspect Identified
TIME022148,CASE004026,FIR Registered
TIME022149,CASE004026,Complaint Registered
TIME022150,CASE004026,Suspect Arrested
TIME022151,CASE004027,Charge Sheet Filed
TIME022152,CASE004027,Witness Statement Recorded
TIME022153,CASE004027,Evidence Collected
TIME022154,CASE004027,Suspect Arrested
TIME022155,CASE004027,Suspect Identified
TIME022156,CASE004028,Evidence Collected
TIME022157,CASE004028,Suspect Arrested
TIME022158,CASE004028,Suspect Identified
TIME022159,CASE004029,Charge Sheet Filed
TIME022160,CASE004029,Suspect Arrested
TIME022161,CASE004029,Witness Statement Recorded
TIME022162,CASE004029,Suspect Identified
TIME022163,CASE004029,Evidence Collected
TIME022164,CASE004029,Forensic Report Received
TIME022165,CASE004029,FIR Registered
TIME022166,CASE004030,Charge Sheet Filed
TIME022167,CASE004030,FIR Registered
TIME022168,CASE004030,Suspect Arrested
TIME022169,CASE004030,Evidence Collected
TIME022170,CASE004030,Suspect Identified
TIME022171,CASE004030,Complaint Registered
TIME022172,CASE004030,Forensic Report Received
TIME022173,CASE004030,Witness Statement Recorded
TIME022174,CASE004031,Suspect Arrested
TIME022175,CASE004031,Forensic Report Received
TIME022176,CASE004031,FIR Registered
TIME022177,CASE004031,Evidence Collected
TIME022178,CASE004031,Suspect Identified
TIME022179,CASE004031,Witness Statement Recorded
TIME022180,CASE004031,Charge Sheet Filed
TIME022181,CASE004031,Complaint Registered
TIME022182,CASE004032,Complaint Registered
TIME022183,CASE004032,Suspect Identified
TIME022184,CASE004032,Suspect Arrested
TIME022185,CASE004032,Witness Statement Recorded
TIME022186,CASE004033,Suspect Identified
TIME022187,CASE004033,Charge Sheet Filed
TIME022188,CASE004033,Forensic Report Received
TIME022189,CASE004033,Complaint Registered
TIME022190,CASE004033,FIR Registered
TIME022191,CASE004034,Witness Statement Recorded
TIME022192,CASE004034,Suspect Identified
TIME022193,CASE004034,Complaint Registered
TIME022194,CASE004035,Evidence Collected
TIME022195,CASE004035,Charge Sheet Filed
TIME022196,CASE004035,Suspect Identified
TIME022197,CASE004035,FIR Registered
TIME022198,CASE004035,Forensic Report Received
TIME022199,CASE004036,Suspect Identified
TIME022200,CASE004036,Forensic Report Received
TIME022201,CASE004036,Charge Sheet Filed
TIME022202,CASE004037,Forensic Report Received
TIME022203,CASE004037,Complaint Registered
TIME022204,CASE004037,Witness Statement Recorded
TIME022205,CASE004037,Suspect Arrested
TIME022206,CASE004037,FIR Registered
TIME022207,CASE004037,Charge Sheet Filed
TIME022208,CASE004037,Suspect Identified
TIME022209,CASE004037,Evidence Collected
TIME022210,CASE004038,Charge Sheet Filed
TIME022211,CASE004038,Forensic Report Received
TIME022212,CASE004038,FIR Registered
TIME022213,CASE004038,Suspect Identified
TIME022214,CASE004038,Complaint Registered
TIME022215,CASE004039,Evidence Collected
TIME022216,CASE004039,Charge Sheet Filed
TIME022217,CASE004039,Forensic Report Received
TIME022218,CASE004039,Complaint Registered
TIME022219,CASE004039,FIR Registered
TIME022220,CASE004040,FIR Registered
TIME022221,CASE004040,Suspect Identified
TIME022222,CASE004040,Evidence Collected
TIME022223,CASE004040,Charge Sheet Filed
TIME022224,CASE004040,Suspect Arrested
TIME022225,CASE004040,Complaint Registered
TIME022226,CASE004040,Witness Statement Recorded
TIME022227,CASE004040,Forensic Report Received
TIME022228,CASE004041,Suspect Arrested
TIME022229,CASE004041,Evidence Collected
TIME022230,CASE004041,Complaint Registered
TIME022231,CASE004041,Suspect Identified
TIME022232,CASE004041,FIR Registered
TIME022233,CASE004041,Charge Sheet Filed
TIME022234,CASE004041,Witness Statement Recorded
TIME022235,CASE004041,Forensic Report Received
TIME022236,CASE004042,Suspect Identified
TIME022237,CASE004042,FIR Registered
TIME022238,CASE004042,Evidence Collected
TIME022239,CASE004042,Witness Statement Recorded
TIME022240,CASE004042,Forensic Report Received
TIME022241,CASE004043,Forensic Report Received
